[Name],,,
Line1mm,,,
,,,
[Data],,,
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0.0000000000,0.0052291080,0.0469250008,0.0094224010
0.0000000000,0.0052323085,0.0469250008,0.0094283586
0.0000000000,0.0052355090,0.0469250008,0.0094343182
0.0000000000,0.0052387095,0.0469250008,0.0094402805
0.0000000000,0.0052419100,0.0469250008,0.0094462447
0.0000000000,0.0052451105,0.0469250008,0.0094522107
0.0000000000,0.0052483110,0.0469250008,0.0094581787
0.0000000000,0.0052515115,0.0469250008,0.0094641494
0.0000000000,0.0052547120,0.0469250008,0.0094703529
0.0000000000,0.0052579124,0.0469250008,0.0094759641
0.0000000000,0.0052611129,0.0469250008,0.0094817877
0.0000000000,0.0052643134,0.0469250008,0.0094876131
0.0000000000,0.0052675139,0.0469250008,0.0094934404
0.0000000000,0.0052707144,0.0469250008,0.0094992714
0.0000000000,0.0052739149,0.0469250008,0.0095051024
0.0000000000,0.0052771154,0.0469250008,0.0095109381
0.0000000000,0.0052803159,0.0469250008,0.0095167728
0.0000000000,0.0052835164,0.0469250008,0.0095226103
0.0000000000,0.0052867169,0.0469250008,0.0095284507
0.0000000000,0.0052899173,0.0469250008,0.0095342919
0.0000000000,0.0052931178,0.0469250008,0.0095401360
0.0000000000,0.0052963183,0.0469250008,0.0095466394
0.0000000000,0.0052995188,0.0469250008,0.0095536588
0.0000000000,0.0053027193,0.0469250008,0.0095606819
0.0000000000,0.0053059198,0.0469250008,0.0095677059
0.0000000000,0.0053091203,0.0469250008,0.0095747309
0.0000000000,0.0053123208,0.0469250008,0.0095817605
0.0000000000,0.0053155213,0.0469250008,0.0095887901
0.0000000000,0.0053187218,0.0469250008,0.0095958235
0.0000000000,0.0053219222,0.0469250008,0.0096028568
0.0000000000,0.0053251227,0.0469250008,0.0096098939
0.0000000000,0.0053283232,0.0469250008,0.0096169310
0.0000000000,0.0053315237,0.0469250008,0.0096239718
0.0000000000,0.0053347242,0.0469250008,0.0096310154
0.0000000000,0.0053379247,0.0469250008,0.0096379742
0.0000000000,0.0053411252,0.0469250008,0.0096449247
0.0000000000,0.0053443257,0.0469250008,0.0096518788
0.0000000000,0.0053475262,0.0469250008,0.0096588340
0.0000000000,0.0053507267,0.0469250008,0.0096657900
0.0000000000,0.0053539271,0.0469250008,0.0096727498
0.0000000000,0.0053571276,0.0469250008,0.0096797096
0.0000000000,0.0053603281,0.0469250008,0.0096866721
0.0000000000,0.0053635286,0.0469250008,0.0096936375
0.0000000000,0.0053667291,0.0469250008,0.0097006029
0.0000000000,0.0053699296,0.0469250008,0.0097075719
0.0000000000,0.0053731301,0.0469250008,0.0097145420
0.0000000000,0.0053763306,0.0469250008,0.0097199744
0.0000000000,0.0053795311,0.0469250008,0.0097287307
0.0000000000,0.0053827316,0.0469250008,0.0097359028
0.0000000000,0.0053859320,0.0469250008,0.0097430758
0.0000000000,0.0053891325,0.0469250008,0.0097502479
0.0000000000,0.0053923330,0.0469250008,0.0097574247
0.0000000000,0.0053955335,0.0469250008,0.0097646024
0.0000000000,0.0053987340,0.0469250008,0.0097717792
0.0000000000,0.0054019345,0.0469250008,0.0097789597
0.0000000000,0.0054051350,0.0469250008,0.0097861402
0.0000000000,0.0054083355,0.0469250008,0.0097933235
0.0000000000,0.0054115360,0.0469250008,0.0098005086
0.0000000000,0.0054147365,0.0469250008,0.0098076928
0.0000000000,0.0054179369,0.0469250008,0.0098148808
0.0000000000,0.0054211374,0.0469250008,0.0098220687
0.0000000000,0.0054243379,0.0469250008,0.0098292576
0.0000000000,0.0054275384,0.0469250008,0.0098364502
0.0000000000,0.0054307389,0.0469250008,0.0098436428
0.0000000000,0.0054339394,0.0469250008,0.0098508382
0.0000000000,0.0054371399,0.0469250008,0.0098580336
0.0000000000,0.0054403404,0.0469250008,0.0098652299
0.0000000000,0.0054435409,0.0469250008,0.0098724281
0.0000000000,0.0054467414,0.0469250008,0.0098796282
0.0000000000,0.0054499418,0.0469250008,0.0098868292
0.0000000000,0.0054531423,0.0469250008,0.0098940330
0.0000000000,0.0054563428,0.0469250008,0.0099012367
0.0000000000,0.0054595433,0.0469250008,0.0099084405
0.0000000000,0.0054627438,0.0469250008,0.0099156490
0.0000000000,0.0054659443,0.0469250008,0.0099228583
0.0000000000,0.0054691448,0.0469250008,0.0099300677
0.0000000000,0.0054723453,0.0469250008,0.0099372780
0.0000000000,0.0054755458,0.0469250008,0.0099444902
0.0000000000,0.0054787463,0.0469250008,0.0099517051
0.0000000000,0.0054819467,0.0469250008,0.0099589191
0.0000000000,0.0054851472,0.0469250008,0.0099661369
0.0000000000,0.0054883477,0.0469250008,0.0099733546
0.0000000000,0.0054915482,0.0469250008,0.0099805752
0.0000000000,0.0054947487,0.0469250008,0.0099877957
0.0000000000,0.0054979492,0.0469250008,0.0099950172
0.0000000000,0.0055011497,0.0469250008,0.0100022405
0.0000000000,0.0055043502,0.0469250008,0.0100094657
0.0000000000,0.0055075507,0.0469250008,0.0100166909
0.0000000000,0.0055107512,0.0469250008,0.0100239189
0.0000000000,0.0055139516,0.0469250008,0.0100311479
0.0000000000,0.0055171521,0.0469250008,0.0100383786
0.0000000000,0.0055203526,0.0469250008,0.0100456094
0.0000000000,0.0055235531,0.0469250008,0.0100528430
0.0000000000,0.0055267536,0.0469250008,0.0100600775
0.0000000000,0.0055299541,0.0469250008,0.0100673120
0.0000000000,0.0055331546,0.0469250008,0.0100745503
0.0000000000,0.0055363551,0.0469250008,0.0100817895
0.0000000000,0.0055395556,0.0469250008,0.0100890268
0.0000000000,0.0055427561,0.0469250008,0.0100962687
0.0000000000,0.0055459565,0.0469250008,0.0101036392
0.0000000000,0.0055491570,0.0469250008,0.0101111308
0.0000000000,0.0055523575,0.0469250008,0.0101186233
0.0000000000,0.0055555580,0.0469250008,0.0101261176
0.0000000000,0.0055587585,0.0469250008,0.0101336129
0.0000000000,0.0055619590,0.0469250008,0.0101416437
0.0000000000,0.0055651595,0.0469250008,0.0101498887
0.0000000000,0.0055683600,0.0469250008,0.0101581356
0.0000000000,0.0055715605,0.0469250008,0.0101663824
0.0000000000,0.0055747610,0.0469250008,0.0101746330
0.0000000000,0.0055779614,0.0469250008,0.0101828855
0.0000000000,0.0055811619,0.0469250008,0.0101911379
0.0000000000,0.0055843624,0.0469250008,0.0101993931
0.0000000000,0.0055875629,0.0469250008,0.0102076493
0.0000000000,0.0055907634,0.0469250008,0.0102159064
0.0000000000,0.0055939639,0.0469250008,0.0102241654
0.0000000000,0.0055971644,0.0469250008,0.0102324272
0.0000000000,0.0056003649,0.0469250008,0.0102406889
0.0000000000,0.0056035654,0.0469250008,0.0102489525
0.0000000000,0.0056067659,0.0469250008,0.0102572162
0.0000000000,0.0056099663,0.0469250008,0.0102654845
0.0000000000,0.0056131668,0.0469250008,0.0102737537
0.0000000000,0.0056163673,0.0469250008,0.0102820219
0.0000000000,0.0056195678,0.0469250008,0.0102902930
0.0000000000,0.0056227683,0.0469250008,0.0102985669
0.0000000000,0.0056259688,0.0469250008,0.0103068408
0.0000000000,0.0056291693,0.0469250008,0.0103151165
0.0000000000,0.0056323698,0.0469250008,0.0103233922
0.0000000000,0.0056355703,0.0469250008,0.0103316726
0.0000000000,0.0056387708,0.0469250008,0.0103399511
0.0000000000,0.0056419712,0.0469250008,0.0103482334
0.0000000000,0.0056451717,0.0469250008,0.0103565166
0.0000000000,0.0056483722,0.0469250008,0.0103648016
0.0000000000,0.0056515727,0.0469250008,0.0103730867
0.0000000000,0.0056547732,0.0469250008,0.0103813745
0.0000000000,0.0056579737,0.0469250008,0.0103896642
0.0000000000,0.0056611742,0.0469250008,0.0103979548
0.0000000000,0.0056643747,0.0469250008,0.0104062464
0.0000000000,0.0056675752,0.0469250008,0.0104145389
0.0000000000,0.0056707757,0.0469250008,0.0104228342
0.0000000000,0.0056739761,0.0469250008,0.0104311295
0.0000000000,0.0056771766,0.0469250008,0.0104394276
0.0000000000,0.0056803771,0.0469250008,0.0104477266
0.0000000000,0.0056835776,0.0469250008,0.0104560284
0.0000000000,0.0056867781,0.0469250008,0.0104643293
0.0000000000,0.0056899786,0.0469250008,0.0104726339
0.0000000000,0.0056931791,0.0469250008,0.0104809375
0.0000000000,0.0056963796,0.0469250008,0.0104892431
0.0000000000,0.0056995801,0.0469250008,0.0104975514
0.0000000000,0.0057027806,0.0469250008,0.0105058616
0.0000000000,0.0057059810,0.0469250008,0.0105141709
0.0000000000,0.0057091815,0.0469250008,0.0105224820
0.0000000000,0.0057123820,0.0469250008,0.0105307950
0.0000000000,0.0057155825,0.0469250008,0.0105391089
0.0000000000,0.0057187830,0.0469250008,0.0105474256
0.0000000000,0.0057219835,0.0469250008,0.0105557423
0.0000000000,0.0057251840,0.0469250008,0.0105640609
0.0000000000,0.0057283845,0.0469250008,0.0105723813
0.0000000000,0.0057315850,0.0469250008,0.0105807027
0.0000000000,0.0057347855,0.0469250008,0.0105890259
0.0000000000,0.0057379860,0.0469250008,0.0105973734
0.0000000000,0.0057411864,0.0469250008,0.0106057292
0.0000000000,0.0057443869,0.0469250008,0.0106140887
0.0000000000,0.0057475874,0.0469250008,0.0106224474
0.0000000000,0.0057507879,0.0469250008,0.0106320744
0.0000000000,0.0057539884,0.0469250008,0.0106392344
0.0000000000,0.0057571889,0.0469250008,0.0106476732
0.0000000000,0.0057603894,0.0469250008,0.0106561147
0.0000000000,0.0057635899,0.0469250008,0.0106645580
0.0000000000,0.0057667904,0.0469250008,0.0106730005
0.0000000000,0.0057699909,0.0469250008,0.0106814438
0.0000000000,0.0057731913,0.0469250008,0.0106898872
0.0000000000,0.0057763918,0.0469250008,0.0106983343
0.0000000000,0.0057795923,0.0469250008,0.0107067805
0.0000000000,0.0057827928,0.0469250008,0.0107152266
0.0000000000,0.0057859933,0.0469250008,0.0107236747
0.0000000000,0.0057891938,0.0469250008,0.0107321218
0.0000000000,0.0057923943,0.0469250008,0.0107416846
0.0000000000,0.0057955948,0.0469250008,0.0107494434
0.0000000000,0.0057987953,0.0469250008,0.0107584232
0.0000000000,0.0058019958,0.0469250008,0.0107674031
0.0000000000,0.0058051962,0.0469250008,0.0107763847
0.0000000000,0.0058083967,0.0469250008,0.0107853664
0.0000000000,0.0058115972,0.0469250008,0.0107943499
0.0000000000,0.0058147977,0.0469250008,0.0108033353
0.0000000000,0.0058179982,0.0469250008,0.0108119892
0.0000000000,0.0058211987,0.0469250008,0.0108219739
0.0000000000,0.0058243992,0.0469250008,0.0108315516
0.0000000000,0.0058275997,0.0469250008,0.0108411284
0.0000000000,0.0058308002,0.0469250008,0.0108507071
0.0000000000,0.0058340007,0.0469250008,0.0108602867
0.0000000000,0.0058372011,0.0469250008,0.0108698672
0.0000000000,0.0058404016,0.0469250008,0.0108794486
0.0000000000,0.0058436021,0.0469250008,0.0108890319
0.0000000000,0.0058468026,0.0469250008,0.0108986152
0.0000000000,0.0058500031,0.0469250008,0.0109081995
0.0000000000,0.0058532036,0.0469250008,0.0109177846
0.0000000000,0.0058564041,0.0469250008,0.0109273717
0.0000000000,0.0058596046,0.0469250008,0.0109369587
0.0000000000,0.0058628051,0.0469250008,0.0109465467
0.0000000000,0.0058660056,0.0469250008,0.0109561374
0.0000000000,0.0058692060,0.0469250008,0.0109657263
0.0000000000,0.0058724065,0.0469250008,0.0109753180
0.0000000000,0.0058756070,0.0469250008,0.0109849097
0.0000000000,0.0058788075,0.0469250008,0.0109945033
0.0000000000,0.0058820080,0.0469250008,0.0110040968
0.0000000000,0.0058852085,0.0469250008,0.0110136932
0.0000000000,0.0058884090,0.0469250008,0.0110232877
0.0000000000,0.0058916095,0.0469250008,0.0110328840
0.0000000000,0.0058948100,0.0469250008,0.0110424822
0.0000000000,0.0058980105,0.0469250008,0.0110520823
0.0000000000,0.0059012109,0.0469250008,0.0110616805
0.0000000000,0.0059044114,0.0469250008,0.0110712815
0.0000000000,0.0059076119,0.0469250008,0.0110808825
0.0000000000,0.0059108124,0.0469250008,0.0110904854
0.0000000000,0.0059140129,0.0469250008,0.0111000882
0.0000000000,0.0059172134,0.0469250008,0.0111096920
0.0000000000,0.0059204139,0.0469250008,0.0111192977
0.0000000000,0.0059236144,0.0469250008,0.0111289034
0.0000000000,0.0059268149,0.0469250008,0.0111385100
0.0000000000,0.0059300154,0.0469250008,0.0111481175
0.0000000000,0.0059332158,0.0469250008,0.0111577278
0.0000000000,0.0059364163,0.0469250008,0.0111673363
0.0000000000,0.0059396168,0.0469250008,0.0111769466
0.0000000000,0.0059428173,0.0469250008,0.0111865578
0.0000000000,0.0059460178,0.0469250008,0.0111960815
0.0000000000,0.0059492183,0.0469250008,0.0112052886
0.0000000000,0.0059524188,0.0469250008,0.0112144435
0.0000000000,0.0059556193,0.0469250008,0.0112236012
0.0000000000,0.0059588198,0.0469250008,0.0112327570
0.0000000000,0.0059620203,0.0469250008,0.0112419156
0.0000000000,0.0059652207,0.0469250008,0.0112510752
0.0000000000,0.0059684212,0.0469250008,0.0112602357
0.0000000000,0.0059716217,0.0469250008,0.0112693971
0.0000000000,0.0059748222,0.0469250008,0.0112785604
0.0000000000,0.0059780227,0.0469250008,0.0112877237
0.0000000000,0.0059812232,0.0469250008,0.0112968870
0.0000000000,0.0059844237,0.0469250008,0.0113060521
0.0000000000,0.0059876242,0.0469250008,0.0113152182
0.0000000000,0.0059908247,0.0469250008,0.0113243870
0.0000000000,0.0059940252,0.0469250008,0.0113335541
0.0000000000,0.0059972256,0.0469250008,0.0113427248
0.0000000000,0.0060004261,0.0469250008,0.0113518927
0.0000000000,0.0060036266,0.0469250008,0.0113610635
0.0000000000,0.0060068271,0.0469250008,0.0113702351
0.0000000000,0.0060100276,0.0469250008,0.0113794087
0.0000000000,0.0060132281,0.0469250008,0.0113885831
0.0000000000,0.0060164286,0.0469250008,0.0113977566
0.0000000000,0.0060196291,0.0469250008,0.0114069339
0.0000000000,0.0060228296,0.0469250008,0.0114161093
0.0000000000,0.0060260301,0.0469250008,0.0114252875
0.0000000000,0.0060292305,0.0469250008,0.0114344656
0.0000000000,0.0060324310,0.0469250008,0.0114436448
0.0000000000,0.0060356315,0.0469250008,0.0114528248
0.0000000000,0.0060388320,0.0469250008,0.0114620058
0.0000000000,0.0060420325,0.0469250008,0.0114711886
0.0000000000,0.0060452330,0.0469250008,0.0114803715
0.0000000000,0.0060484335,0.0469250008,0.0114895552
0.0000000000,0.0060516340,0.0469250008,0.0114987390
0.0000000000,0.0060548345,0.0469250008,0.0115079246
0.0000000000,0.0060580350,0.0469250008,0.0115171131
0.0000000000,0.0060612354,0.0469250008,0.0115262987
0.0000000000,0.0060644359,0.0469250008,0.0115361335
0.0000000000,0.0060676364,0.0469250008,0.0115463473
0.0000000000,0.0060708369,0.0469250008,0.0115565602
0.0000000000,0.0060740374,0.0469250008,0.0115667768
0.0000000000,0.0060772379,0.0469250008,0.0115769934
0.0000000000,0.0060804384,0.0469250008,0.0115872119
