X [ m ], Y [ m ], Z [ m ], Temperature [ K ], Velocity [ m s^-1 ], Velocity w [ m s^-1 ]
0.0000000000,0.0097141694,0.0479932986,300.0254516600,0.0816808566,0.0816542059
0.0000000000,0.0097301854,0.0479932986,300.0505065900,0.0840587616,0.0840381831
0.0000000000,0.0097462013,0.0479932986,300.0755920400,0.0864375979,0.0864221528
0.0000000000,0.0097622173,0.0479932986,300.1006774900,0.0888172761,0.0888061225
0.0000000000,0.0097782332,0.0479932986,300.1259765600,0.0912605897,0.0912528858
0.0000000000,0.0097942492,0.0479932986,300.1524047900,0.0940072089,0.0940021724
0.0000000000,0.0098102652,0.0479932986,300.1789550800,0.0967702568,0.0967672989
0.0000000000,0.0098262811,0.0479932986,300.2055053700,0.0995338857,0.0995324254
0.0000000000,0.0098422971,0.0479932986,300.2329101600,0.1025313065,0.1025307775
0.0000000000,0.0098583130,0.0479932986,300.2610473600,0.1057367250,0.1057366580
0.0000000000,0.0098743290,0.0479932986,300.2892456100,0.1089425907,0.1089425460
0.0000000000,0.0098903449,0.0479932986,300.3174438500,0.1121488214,0.1121484190
0.0000000000,0.0099063609,0.0479932986,300.3455810500,0.1153554097,0.1153543070
0.0000000000,0.0099223768,0.0479932986,300.3737793000,0.1185623333,0.1185601950
0.0000000000,0.0099383928,0.0479932986,300.4019470200,0.1217695475,0.1217660755
0.0000000000,0.0099544087,0.0479932986,300.4301147500,0.1249770448,0.1249719560
0.0000000000,0.0099704247,0.0479932986,300.4578247100,0.1281053424,0.1280984283
0.0000000000,0.0099864407,0.0479932986,300.4850158700,0.1312053353,0.1311965287
0.0000000000,0.0100024566,0.0479932986,300.5121460000,0.1343214810,0.1343106628
0.0000000000,0.0100184726,0.0479932986,300.5415039100,0.1380030811,0.1379903108
0.0000000000,0.0100344885,0.0479932986,300.5708313000,0.1416848302,0.1416699737
0.0000000000,0.0100505045,0.0479932986,300.5999450700,0.1453600824,0.1453431845
0.0000000000,0.0100665204,0.0479932986,300.6289062500,0.1490622461,0.1490433365
0.0000000000,0.0100825364,0.0479932986,300.6580505400,0.1528107375,0.1527897418
0.0000000000,0.0100985523,0.0479932986,300.6871948200,0.1565592736,0.1565361470
0.0000000000,0.0101145683,0.0479932986,300.7163391100,0.1603078693,0.1602825522
0.0000000000,0.0101305842,0.0479932986,300.7454834000,0.1640565246,0.1640289724
0.0000000000,0.0101466002,0.0479932986,300.7746582000,0.1678052247,0.1677753776
0.0000000000,0.0101626161,0.0479932986,300.8037719700,0.1715539992,0.1715218127
0.0000000000,0.0101786321,0.0479932986,300.8334045400,0.1754370779,0.1754025370
0.0000000000,0.0101946481,0.0479932986,300.8634338400,0.1795921177,0.1795556098
0.0000000000,0.0102106640,0.0479932986,300.8933715800,0.1838055402,0.1837672740
0.0000000000,0.0102266800,0.0479932986,300.9232788100,0.1880189627,0.1879789233
0.0000000000,0.0102426959,0.0479932986,300.9531555200,0.1922324002,0.1921905875
0.0000000000,0.0102587119,0.0479932986,300.9830627400,0.1964458525,0.1964022517
0.0000000000,0.0102747278,0.0479932986,301.0129089400,0.2006657869,0.2006204277
0.0000000000,0.0102907438,0.0479932986,301.0427551300,0.2048971504,0.2048500776
0.0000000000,0.0103067597,0.0479932986,301.0725402800,0.2091285139,0.2090797275
0.0000000000,0.0103227757,0.0479932986,301.1023559600,0.2133598775,0.2133093625
0.0000000000,0.0103387916,0.0479932986,301.1321411100,0.2175912112,0.2175389826
0.0000000000,0.0103548076,0.0479932986,301.1621704100,0.2218926996,0.2218388319
0.0000000000,0.0103708236,0.0479932986,301.1931152300,0.2265608162,0.2265057564
0.0000000000,0.0103868395,0.0479932986,301.2243042000,0.2313611060,0.2313050330
0.0000000000,0.0104028555,0.0479932986,301.2555847200,0.2361470461,0.2360898852
0.0000000000,0.0104188714,0.0479932986,301.2868652300,0.2409274429,0.2408691645
0.0000000000,0.0104348874,0.0479932986,301.3181457500,0.2457078248,0.2456484288
0.0000000000,0.0104509033,0.0479932986,301.3494262700,0.2504882217,0.2504276931
0.0000000000,0.0104669193,0.0479932986,301.3807373000,0.2552686036,0.2552069724
0.0000000000,0.0104829352,0.0479932986,301.4118957500,0.2600482106,0.2599854767
0.0000000000,0.0104989512,0.0479932986,301.4429016100,0.2648257911,0.2647620738
0.0000000000,0.0105149671,0.0479932986,301.4739379900,0.2696034014,0.2695386708
0.0000000000,0.0105309831,0.0479932986,301.5049133300,0.2743809521,0.2743152380
0.0000000000,0.0105469991,0.0479932986,301.5360107400,0.2793664336,0.2793002129
0.0000000000,0.0105630150,0.0479932986,301.5669555700,0.2843704522,0.2843038142
0.0000000000,0.0105790310,0.0479932986,301.5979003900,0.2893744111,0.2893073559
0.0000000000,0.0105950469,0.0479932986,301.6291809100,0.2944523096,0.2943848670
0.0000000000,0.0106110629,0.0479932986,301.6607055700,0.2995946705,0.2995268703
0.0000000000,0.0106270788,0.0479932986,301.6922912600,0.3047370017,0.3046688438
0.0000000000,0.0106430948,0.0479932986,301.7238159200,0.3098793626,0.3098108470
0.0000000000,0.0106591107,0.0479932986,301.7548828100,0.3149407804,0.3148719072
0.0000000000,0.0106751267,0.0479932986,301.7859191900,0.3199981451,0.3199289441
0.0000000000,0.0106911426,0.0479932986,301.8178100600,0.3253758550,0.3253067434
0.0000000000,0.0107071586,0.0479932986,301.8499145500,0.3308150768,0.3307461143
0.0000000000,0.0107231746,0.0479932986,301.8813476600,0.3361400962,0.3360712826
0.0000000000,0.0107391905,0.0479932986,301.9128418000,0.3414642811,0.3413956165
0.0000000000,0.0107552065,0.0479932986,301.9442443800,0.3467820585,0.3467136025
0.0000000000,0.0107712224,0.0479932986,301.9756469700,0.3520996571,0.3520313799
0.0000000000,0.0107872384,0.0479932986,302.0070495600,0.3574172258,0.3573491573
0.0000000000,0.0108032543,0.0479932986,302.0384521500,0.3627348840,0.3626669943
0.0000000000,0.0108192703,0.0479932986,302.0698547400,0.3680525124,0.3679847717
0.0000000000,0.0108352862,0.0479932986,302.1012573200,0.3733701110,0.3733025789
0.0000000000,0.0108513022,0.0479932986,302.1326599100,0.3786877990,0.3786203861
0.0000000000,0.0108673181,0.0479932986,302.1641845700,0.3840989173,0.3840318620
0.0000000000,0.0108833341,0.0479932986,302.1958007800,0.3895595968,0.3894930482
0.0000000000,0.0108993500,0.0479932986,302.2272338900,0.3950169087,0.3949508667
0.0000000000,0.0109153660,0.0479932986,302.2586669900,0.4004711211,0.4004056156
0.0000000000,0.0109313820,0.0479932986,302.2901001000,0.4059253037,0.4058603644
0.0000000000,0.0109473979,0.0479932986,302.3215332000,0.4113859236,0.4113215208
0.0000000000,0.0109634139,0.0479932986,302.3532714800,0.4169099033,0.4168461263
0.0000000000,0.0109794298,0.0479932986,302.3849792500,0.4224338532,0.4223707318
0.0000000000,0.0109954458,0.0479932986,302.4167175300,0.4279578924,0.4278953672
0.0000000000,0.0110114617,0.0479932986,302.4484558100,0.4334818721,0.4334199429
0.0000000000,0.0110274777,0.0479932986,302.4802246100,0.4390059114,0.4389445782
0.0000000000,0.0110434936,0.0479932986,302.5119323700,0.4445299804,0.4444692135
0.0000000000,0.0110595096,0.0479932986,302.5437011700,0.4500540197,0.4499937892
0.0000000000,0.0110755255,0.0479932986,302.5754089400,0.4555781186,0.4555184245
0.0000000000,0.0110915415,0.0479932986,302.6068115200,0.4610467255,0.4609876573
0.0000000000,0.0111075575,0.0479932986,302.6380004900,0.4664785862,0.4664203525
0.0000000000,0.0111235734,0.0479932986,302.6691284200,0.4719105065,0.4718530774
0.0000000000,0.0111395894,0.0479932986,302.7002868700,0.4773423672,0.4772857428
0.0000000000,0.0111556053,0.0479932986,302.7314758300,0.4827742577,0.4827184081
0.0000000000,0.0111716213,0.0479932986,302.7630920400,0.4882801771,0.4882251620
0.0000000000,0.0111876372,0.0479932986,302.7942504900,0.4937071204,0.4936529994
0.0000000000,0.0112036532,0.0479932986,302.8247985800,0.4990285933,0.4989753962
0.0000000000,0.0112196691,0.0479932986,302.8553466800,0.5043501258,0.5042977929
0.0000000000,0.0112356851,0.0479932986,302.8859252900,0.5096716285,0.5096201897
0.0000000000,0.0112517010,0.0479932986,302.9164428700,0.5149932504,0.5149426460
0.0000000000,0.0112677170,0.0479932986,302.9463501000,0.5201808214,0.5201312304
0.0000000000,0.0112837330,0.0479932986,302.9756774900,0.5252568126,0.5252083540
0.0000000000,0.0112997489,0.0479932986,303.0050354000,0.5303327441,0.5302854180
0.0000000000,0.0113157649,0.0479932986,303.0344848600,0.5354228020,0.5353764892
0.0000000000,0.0113317808,0.0479932986,303.0639648400,0.5405210853,0.5404757261
0.0000000000,0.0113477968,0.0479932986,303.0934753400,0.5456202030,0.5455757976
0.0000000000,0.0113638127,0.0479932986,303.1240844700,0.5508847237,0.5508412123
0.0000000000,0.0113798287,0.0479932986,303.1546630900,0.5561491847,0.5561065674
0.0000000000,0.0113958446,0.0479932986,303.1852722200,0.5614137054,0.5613719225
0.0000000000,0.0114118606,0.0479932986,303.2158813500,0.5666782260,0.5666372776
0.0000000000,0.0114278765,0.0479932986,303.2466735800,0.5719503164,0.5719103217
0.0000000000,0.0114438925,0.0479932986,303.2774353000,0.5772229433,0.5771838427
0.0000000000,0.0114599084,0.0479932986,303.3066711400,0.5822187066,0.5821806192
0.0000000000,0.0114759244,0.0479932986,303.3348083500,0.5870062113,0.5869691372
0.0000000000,0.0114919404,0.0479932986,303.3632507300,0.5917945504,0.5917584896
0.0000000000,0.0115079563,0.0479932986,303.3919677700,0.5965836048,0.5965485573
0.0000000000,0.0115239723,0.0479932986,303.4206543000,0.6013725996,0.6013385654
0.0000000000,0.0115399882,0.0479932986,303.4492492700,0.6061522365,0.6061191559
0.0000000000,0.0115560042,0.0479932986,303.4771423300,0.6108367443,0.6108046770
0.0000000000,0.0115720201,0.0479932986,303.5050048800,0.6155211926,0.6154901385
0.0000000000,0.0115880361,0.0479932986,303.5328979500,0.6202056408,0.6201756001
0.0000000000,0.0116040520,0.0479932986,303.5607910200,0.6248902082,0.6248611212
0.0000000000,0.0116200680,0.0479932986,303.5885620100,0.6295552850,0.6295270920
0.0000000000,0.0116360839,0.0479932986,303.6160888700,0.6341909766,0.6341637373
0.0000000000,0.0116520999,0.0479932986,303.6436767600,0.6388266683,0.6388003230
0.0000000000,0.0116681159,0.0479932986,303.6693725600,0.6430793405,0.6430538893
0.0000000000,0.0116841318,0.0479932986,303.6922302200,0.6468120217,0.6467875838
0.0000000000,0.0117001478,0.0479932986,303.7150878900,0.6505446434,0.6505211592
0.0000000000,0.0117161637,0.0479932986,303.7379455600,0.6542773843,0.6542547941
0.0000000000,0.0117321797,0.0479932986,303.7608337400,0.6580101848,0.6579884887
0.0000000000,0.0117481956,0.0479932986,303.7836914100,0.6617429853,0.6617221832
0.0000000000,0.0117642116,0.0479932986,303.8068237300,0.6655135155,0.6654935479
0.0000000000,0.0117802275,0.0479932986,303.8305053700,0.6693731546,0.6693539619
0.0000000000,0.0117962435,0.0479932986,303.8541870100,0.6732327938,0.6732143760
0.0000000000,0.0118122594,0.0479932986,303.8776245100,0.6770321727,0.6770145297
0.0000000000,0.0118282754,0.0479932986,303.9002685500,0.6806632280,0.6806463599
0.0000000000,0.0118442914,0.0479932986,303.9229736300,0.6842942834,0.6842781901
0.0000000000,0.0118603073,0.0479932986,303.9456787100,0.6879253388,0.6879099608
0.0000000000,0.0118763233,0.0479932986,303.9683532700,0.6915564537,0.6915417910
0.0000000000,0.0118923392,0.0479932986,303.9910278300,0.6951875687,0.6951736212
0.0000000000,0.0119083552,0.0479932986,304.0137023900,0.6988186836,0.6988054514
0.0000000000,0.0119243711,0.0479932986,304.0347900400,0.7021768689,0.7021642923
0.0000000000,0.0119403871,0.0479932986,304.0547485400,0.7053413391,0.7053294182
0.0000000000,0.0119564030,0.0479932986,304.0746460000,0.7085056305,0.7084944248
0.0000000000,0.0119724190,0.0479932986,304.0946044900,0.7116701603,0.7116595507
0.0000000000,0.0119884349,0.0479932986,304.1134033200,0.7146301866,0.7146201730
0.0000000000,0.0120044509,0.0479932986,304.1309204100,0.7173386812,0.7173292637
0.0000000000,0.0120204668,0.0479932986,304.1481933600,0.7200084925,0.7199996710
0.0000000000,0.0120364828,0.0479932986,304.1654663100,0.7226782441,0.7226700187
0.0000000000,0.0120524988,0.0479932986,304.1827392600,0.7253480554,0.7253403664
0.0000000000,0.0120685147,0.0479932986,304.1999816900,0.7280178666,0.7280107141
0.0000000000,0.0120845307,0.0479932986,304.2172546400,0.7306877375,0.7306810617
0.0000000000,0.0121005466,0.0479932986,304.2345275900,0.7333576083,0.7333514094
0.0000000000,0.0121165626,0.0479932986,304.2518005400,0.7360274792,0.7360217571
0.0000000000,0.0121325785,0.0479932986,304.2679443400,0.7385171056,0.7385118604
0.0000000000,0.0121485945,0.0479932986,304.2806091300,0.7404311299,0.7404263020
0.0000000000,0.0121646104,0.0479932986,304.2918701200,0.7421192527,0.7421148419
0.0000000000,0.0121806264,0.0479932986,304.3019714400,0.7436259985,0.7436220050
0.0000000000,0.0121966423,0.0479932986,304.3120422400,0.7451328039,0.7451291680
0.0000000000,0.0122126583,0.0479932986,304.3221130400,0.7466396093,0.7466363311
0.0000000000,0.0122286743,0.0479932986,304.3318481400,0.7480905652,0.7480876446
0.0000000000,0.0122446902,0.0479932986,304.3407287600,0.7493931651,0.7493906021
0.0000000000,0.0122607062,0.0479932986,304.3496093800,0.7506957650,0.7506935000
0.0000000000,0.0122767221,0.0479932986,304.3585205100,0.7519983649,0.7519963980
0.0000000000,0.0122927381,0.0479932986,304.3674316400,0.7533110976,0.7533094287
0.0000000000,0.0123087540,0.0479932986,304.3765869100,0.7546390891,0.7546376586
0.0000000000,0.0123247700,0.0479932986,304.3856811500,0.7559670210,0.7559658289
0.0000000000,0.0123407859,0.0479932986,304.3934631300,0.7570888400,0.7570878863
0.0000000000,0.0123568019,0.0479932986,304.3990783700,0.7578743100,0.7578735352
0.0000000000,0.0123728178,0.0479932986,304.4052734400,0.7587431669,0.7587425709
0.0000000000,0.0123888338,0.0479932986,304.4118042000,0.7596586943,0.7596582174
0.0000000000,0.0124048498,0.0479932986,304.4183349600,0.7605741620,0.7605738044
0.0000000000,0.0124208657,0.0479932986,304.4248657200,0.7614896298,0.7614893913
0.0000000000,0.0124368817,0.0479932986,304.4314270000,0.7624052167,0.7624050379
0.0000000000,0.0124528976,0.0479932986,304.4342346200,0.7627942562,0.7627941966
0.0000000000,0.0124689136,0.0479932986,304.4355468800,0.7629672289,0.7629671693
0.0000000000,0.0124849295,0.0479932986,304.4368896500,0.7631402016,0.7631402016
0.0000000000,0.0125009455,0.0479932986,304.4371948200,0.7631742358,0.7631742358
0.0000000000,0.0125169614,0.0479932986,304.4369201700,0.7631300688,0.7631300688
0.0000000000,0.0125329774,0.0479932986,304.4367065400,0.7630860210,0.7630859613
0.0000000000,0.0125489933,0.0479932986,304.4364624000,0.7630419731,0.7630418539
0.0000000000,0.0125650093,0.0479932986,304.4360046400,0.7629707456,0.7629705668
0.0000000000,0.0125810253,0.0479932986,304.4348754900,0.7628074288,0.7628071308
0.0000000000,0.0125970412,0.0479932986,304.4337158200,0.7626441717,0.7626437545
0.0000000000,0.0126130572,0.0479932986,304.4300842300,0.7621461749,0.7621456385
0.0000000000,0.0126290731,0.0479932986,304.4253845200,0.7615060806,0.7615054250
0.0000000000,0.0126450891,0.0479932986,304.4206543000,0.7608660460,0.7608652115
0.0000000000,0.0126611050,0.0479932986,304.4159240700,0.7602084279,0.7602074146
0.0000000000,0.0126771210,0.0479932986,304.4111938500,0.7595494390,0.7595482469
0.0000000000,0.0126931369,0.0479932986,304.4064331100,0.7588905692,0.7588890791
0.0000000000,0.0127091529,0.0479932986,304.4017334000,0.7582318187,0.7582300901
0.0000000000,0.0127251688,0.0479932986,304.3954467800,0.7573570609,0.7573550940
0.0000000000,0.0127411848,0.0479932986,304.3891601600,0.7564825416,0.7564802170
0.0000000000,0.0127572007,0.0479932986,304.3828735400,0.7556079030,0.7556053400
0.0000000000,0.0127732167,0.0479932986,304.3750915500,0.7544928789,0.7544900179
0.0000000000,0.0127892327,0.0479932986,304.3640747100,0.7528594136,0.7528561950
0.0000000000,0.0128052486,0.0479932986,304.3530273400,0.7512259483,0.7512223721
0.0000000000,0.0128212646,0.0479932986,304.3420105000,0.7495926023,0.7495886087
0.0000000000,0.0128372805,0.0479932986,304.3309631300,0.7479590774,0.7479547262
0.0000000000,0.0128532965,0.0479932986,304.3199462900,0.7463257313,0.7463209629
0.0000000000,0.0128693124,0.0479932986,304.3088989300,0.7446923256,0.7446870804
0.0000000000,0.0128853284,0.0479932986,304.2978515600,0.7430588603,0.7430531979
0.0000000000,0.0129013443,0.0479932986,304.2868347200,0.7414255142,0.7414194346
0.0000000000,0.0129173603,0.0479932986,304.2757873500,0.7397921681,0.7397855520
0.0000000000,0.0129333762,0.0479932986,304.2650451700,0.7381989360,0.7381917834
0.0000000000,0.0129493922,0.0479932986,304.2499694800,0.7358899713,0.7358822823
0.0000000000,0.0129654082,0.0479932986,304.2318420400,0.7330804467,0.7330722213
0.0000000000,0.0129814241,0.0479932986,304.2137146000,0.7302646041,0.7302557826
0.0000000000,0.0129974401,0.0479932986,304.1955261200,0.7274488211,0.7274394035
0.0000000000,0.0130134560,0.0479932986,304.1773681600,0.7246330380,0.7246230245
0.0000000000,0.0130294720,0.0479932986,304.1592102100,0.7218172550,0.7218065858
0.0000000000,0.0130454879,0.0479932986,304.1409912100,0.7190015316,0.7189902067
0.0000000000,0.0130615039,0.0479932986,304.1228637700,0.7161858678,0.7161737680
0.0000000000,0.0130775198,0.0479932986,304.1047058100,0.7133702040,0.7133574486
0.0000000000,0.0130935358,0.0479932986,304.0865478500,0.7105545402,0.7105410099
0.0000000000,0.0131095517,0.0479932986,304.0683898900,0.7077389360,0.7077246308
0.0000000000,0.0131255677,0.0479932986,304.0502319300,0.7049232721,0.7049081922
0.0000000000,0.0131415837,0.0479932986,304.0296936000,0.7016786933,0.7016628385
0.0000000000,0.0131575996,0.0479932986,304.0075683600,0.6981392503,0.6981226802
0.0000000000,0.0131736156,0.0479932986,303.9852905300,0.6945660114,0.6945486665
0.0000000000,0.0131896315,0.0479932986,303.9629821800,0.6909927130,0.6909746528
0.0000000000,0.0132056475,0.0479932986,303.9406433100,0.6874195337,0.6874006987
0.0000000000,0.0132216634,0.0479932986,303.9183654800,0.6838462949,0.6838266850
0.0000000000,0.0132376794,0.0479932986,303.8960571300,0.6802731752,0.6802527309
0.0000000000,0.0132536953,0.0479932986,303.8733825700,0.6766298413,0.6766085625
0.0000000000,0.0132697113,0.0479932986,303.8504333500,0.6729426980,0.6729205847
0.0000000000,0.0132857272,0.0479932986,303.8275146500,0.6692556739,0.6692327261
0.0000000000,0.0133017432,0.0479932986,303.8044738800,0.6655473113,0.6655235291
0.0000000000,0.0133177591,0.0479932986,303.7801818800,0.6615551710,0.6615305543
0.0000000000,0.0133337751,0.0479932986,303.7558288600,0.6575583220,0.6575328708
0.0000000000,0.0133497911,0.0479932986,303.7308654800,0.6534731388,0.6534467936
0.0000000000,0.0133658070,0.0479932986,303.7058715800,0.6493632793,0.6493360996
0.0000000000,0.0133818230,0.0479932986,303.6798095700,0.6450493932,0.6450213194
0.0000000000,0.0133978389,0.0479932986,303.6527710000,0.6405810118,0.6405520439
0.0000000000,0.0134138549,0.0479932986,303.6254272500,0.6360669136,0.6360369921
0.0000000000,0.0134298708,0.0479932986,303.5980835000,0.6315528750,0.6315219998
0.0000000000,0.0134458868,0.0479932986,303.5707397500,0.6270388365,0.6270069480
0.0000000000,0.0134619027,0.0479932986,303.5433960000,0.6225248575,0.6224919558
0.0000000000,0.0134779187,0.0479932986,303.5160522500,0.6180108786,0.6179769039
0.0000000000,0.0134939346,0.0479932986,303.4884948700,0.6133793593,0.6133444309
0.0000000000,0.0135099506,0.0479932986,303.4608459500,0.6087291241,0.6086932421
0.0000000000,0.0135259666,0.0479932986,303.4331970200,0.6040789485,0.6040420532
0.0000000000,0.0135419825,0.0479932986,303.4055786100,0.5994287729,0.5993908048
0.0000000000,0.0135579985,0.0479932986,303.3779602100,0.5947786570,0.5947396159
0.0000000000,0.0135740144,0.0479932986,303.3499450700,0.5900573134,0.5900172591
0.0000000000,0.0135900304,0.0479932986,303.3206481900,0.5850517750,0.5850107670
0.0000000000,0.0136060463,0.0479932986,303.2913818400,0.5800426006,0.5800006390
0.0000000000,0.0136220623,0.0479932986,303.2619018600,0.5749999881,0.5749570131
0.0000000000,0.0136380782,0.0479932986,303.2321472200,0.5699051619,0.5698611736
0.0000000000,0.0136540942,0.0479932986,303.2023925800,0.5648103356,0.5647653341
0.0000000000,0.0136701101,0.0479932986,303.1725769000,0.5597155094,0.5596694350
0.0000000000,0.0136861261,0.0479932986,303.1427917500,0.5546206832,0.5545735955
0.0000000000,0.0137021421,0.0479932986,303.1129760700,0.5495259762,0.5494776964
0.0000000000,0.0137181580,0.0479932986,303.0838623000,0.5445224047,0.5444731116
0.0000000000,0.0137341740,0.0479932986,303.0547180200,0.5395208597,0.5394704938
0.0000000000,0.0137501899,0.0479932986,303.0244445800,0.5343182683,0.5342668295
0.0000000000,0.0137662059,0.0479932986,302.9948120100,0.5292038322,0.5291514397
0.0000000000,0.0137822218,0.0479932986,302.9642334000,0.5238965154,0.5238432884
0.0000000000,0.0137982378,0.0479932986,302.9330749500,0.5184951425,0.5184411407
0.0000000000,0.0138142537,0.0479932986,302.9017944300,0.5130661130,0.5130112767
0.0000000000,0.0138302697,0.0479932986,302.8704834000,0.5076370835,0.5075814724
0.0000000000,0.0138462856,0.0479932986,302.8392334000,0.5022080541,0.5021516085
0.0000000000,0.0138623016,0.0479932986,302.8079223600,0.4967790842,0.4967217445
0.0000000000,0.0138783176,0.0479932986,302.7766418500,0.4913501442,0.4912919402
0.0000000000,0.0138943335,0.0479932986,302.7453308100,0.4859212041,0.4858620763
0.0000000000,0.0139103495,0.0479932986,302.7140197800,0.4804922640,0.4804322124
0.0000000000,0.0139263654,0.0479932986,302.6827392600,0.4750639498,0.4750029445
0.0000000000,0.0139423814,0.0479932986,302.6514892600,0.4696390629,0.4695773721
0.0000000000,0.0139583973,0.0479932986,302.6202697800,0.4642147422,0.4641523361
0.0000000000,0.0139744133,0.0479932986,302.5890808100,0.4587973058,0.4587342143
0.0000000000,0.0139904292,0.0479932986,302.5578918500,0.4533799291,0.4533160925
0.0000000000,0.0140064452,0.0479932986,302.5267334000,0.4479625821,0.4478979707
0.0000000000,0.0140224611,0.0479932986,302.4951477100,0.4424755275,0.4424101412
0.0000000000,0.0140384771,0.0479932986,302.4633178700,0.4369387329,0.4368725419
0.0000000000,0.0140544930,0.0479932986,302.4315185500,0.4314019978,0.4313349724
0.0000000000,0.0140705090,0.0479932986,302.3996887200,0.4258652031,0.4257973433
0.0000000000,0.0140865250,0.0479932986,302.3678588900,0.4203284681,0.4202597439
0.0000000000,0.0141025409,0.0479932986,302.3360595700,0.4147917628,0.4147221446
0.0000000000,0.0141185569,0.0479932986,302.3043823200,0.4093197882,0.4092496336
0.0000000000,0.0141345728,0.0479932986,302.2727966300,0.4038574994,0.4037868977
0.0000000000,0.0141505888,0.0479932986,302.2412109400,0.3983952701,0.3983241916
0.0000000000,0.0141666047,0.0479932986,302.2098388700,0.3930106461,0.3929391503
0.0000000000,0.0141826207,0.0479932986,302.1786499000,0.3876585960,0.3875867724
0.0000000000,0.0141986366,0.0479932986,302.1474304200,0.3823065758,0.3822343648
0.0000000000,0.0142146526,0.0479932986,302.1162109400,0.3769545555,0.3768819571
0.0000000000,0.0142306685,0.0479932986,302.0849609400,0.3716024756,0.3715295196
0.0000000000,0.0142466845,0.0479932986,302.0535888700,0.3662317395,0.3661584258
0.0000000000,0.0142627005,0.0479932986,302.0220336900,0.3608644903,0.3607909083
0.0000000000,0.0142787164,0.0479932986,301.9903259300,0.3555272818,0.3554536402
0.0000000000,0.0142947324,0.0479932986,301.9586181600,0.3501901031,0.3501163721
0.0000000000,0.0143107483,0.0479932986,301.9270019500,0.3448638916,0.3447900713
0.0000000000,0.0143267643,0.0479932986,301.8956604000,0.3396221101,0.3395483196
0.0000000000,0.0143427802,0.0479932986,301.8643188500,0.3343803883,0.3343065977
0.0000000000,0.0143587962,0.0479932986,301.8329467800,0.3291386366,0.3290648460
0.0000000000,0.0143748121,0.0479932986,301.8016052200,0.3238968849,0.3238230944
0.0000000000,0.0143908281,0.0479932986,301.7702331500,0.3186551631,0.3185813427
0.0000000000,0.0144068440,0.0479932986,301.7389831500,0.3135013878,0.3134278059
0.0000000000,0.0144228600,0.0479932986,301.7077331500,0.3083538711,0.3082805574
0.0000000000,0.0144388760,0.0479932986,301.6764831500,0.3032063842,0.3031333089
0.0000000000,0.0144548919,0.0479932986,301.6449585000,0.2980266511,0.2979538441
0.0000000000,0.0144709079,0.0479932986,301.6130676300,0.2928038836,0.2927313149
0.0000000000,0.0144869238,0.0479932986,301.5821533200,0.2879159153,0.2878440619
0.0000000000,0.0145029398,0.0479932986,301.5513610800,0.2830587626,0.2829876542
0.0000000000,0.0145189557,0.0479932986,301.5205688500,0.2782015801,0.2781312168
0.0000000000,0.0145349717,0.0479932986,301.4897460900,0.2733444274,0.2732747793
0.0000000000,0.0145509876,0.0479932986,301.4589233400,0.2684873045,0.2684183717
0.0000000000,0.0145670036,0.0479932986,301.4281005900,0.2636300921,0.2635619044
0.0000000000,0.0145830195,0.0479932986,301.3973388700,0.2587729394,0.2587054968
0.0000000000,0.0145990355,0.0479932986,301.3673095700,0.2540249527,0.2539580762
0.0000000000,0.0146150514,0.0479932986,301.3367309600,0.2493412793,0.2492755055
0.0000000000,0.0146310674,0.0479932986,301.3059387200,0.2446659952,0.2446014434
0.0000000000,0.0146470834,0.0479932986,301.2750854500,0.2400160879,0.2399528325
0.0000000000,0.0146630993,0.0479932986,301.2443542500,0.2354907244,0.2354289442
0.0000000000,0.0146791153,0.0479932986,301.2136840800,0.2309654206,0.2309051156
0.0000000000,0.0146951312,0.0479932986,301.1829834000,0.2264400721,0.2263812274
0.0000000000,0.0147111472,0.0479932986,301.1522522000,0.2219147235,0.2218573540
0.0000000000,0.0147271631,0.0479932986,301.1215515100,0.2173893750,0.2173334807
0.0000000000,0.0147431791,0.0479932986,301.0908203100,0.2128640562,0.2128096223
0.0000000000,0.0147591950,0.0479932986,301.0601501500,0.2083387077,0.2082857490
0.0000000000,0.0147752110,0.0479932986,301.0298767100,0.2039812952,0.2039300650
0.0000000000,0.0147912269,0.0479932986,301.0000000000,0.1997879893,0.1997387260
0.0000000000,0.0148072429,0.0479932986,300.9701232900,0.1955946833,0.1955473721
0.0000000000,0.0148232589,0.0479932986,300.9398803700,0.1913373023,0.1912919581
0.0000000000,0.0148392748,0.0479932986,300.9093933100,0.1870466322,0.1870032698
0.0000000000,0.0148552908,0.0479932986,300.8794555700,0.1829892546,0.1829482019
0.0000000000,0.0148713067,0.0479932986,300.8498535200,0.1790453941,0.1790067554
0.0000000000,0.0148873227,0.0479932986,300.8202514600,0.1751015186,0.1750652790
0.0000000000,0.0149033386,0.0479932986,300.7906189000,0.1711576879,0.1711238027
0.0000000000,0.0149193546,0.0479932986,300.7610473600,0.1672139168,0.1671823561
0.0000000000,0.0149353705,0.0479932986,300.7314147900,0.1632701606,0.1632408798
0.0000000000,0.0149513865,0.0479932986,300.7018432600,0.1593450010,0.1593179852
0.0000000000,0.0149674024,0.0479932986,300.6725463900,0.1555614471,0.1555368304
0.0000000000,0.0149834184,0.0479932986,300.6432800300,0.1517779529,0.1517556608
0.0000000000,0.0149994344,0.0479932986,300.6145324700,0.1480996460,0.1480796486
