X [ m ], Y [ m ], Z [ m ], Temperature [ K ], Velocity [ m s^-1 ], Velocity w [ m s^-1 ]
0,0.011267717,0.047993299,303.0887451,0.67080003,0.670758784
0,0.011283733,0.047993299,303.121521,0.677571118,0.677530885
0,0.011299749,0.047993299,303.1542664,0.684342206,0.684302926
0,0.011315765,0.047993299,303.1872253,0.691132784,0.691094399
0,0.011331781,0.047993299,303.2202454,0.697934628,0.697897077
0,0.011347797,0.047993299,303.2532959,0.704737663,0.704700947
0,0.011363813,0.047993299,303.2878113,0.711766005,0.711730003
0,0.011379829,0.047993299,303.3223267,0.718794346,0.71875912
0,0.011395845,0.047993299,303.3568726,0.725822687,0.725788176
0,0.011411861,0.047993299,303.3914185,0.732851028,0.732817292
0,0.011427877,0.047993299,303.4261475,0.739871204,0.739838243
0,0.011443893,0.047993299,303.460907,0.746890783,0.746858597
0,0.011459908,0.047993299,303.493927,0.753532529,0.753501236
0,0.011475924,0.047993299,303.5256958,0.759890437,0.759859979
0,0.01149194,0.047993299,303.5579834,0.766239107,0.766209543
0,0.011507956,0.047993299,303.5907593,0.77258116,0.77255249
0,0.011523972,0.047993299,303.6234741,0.778923452,0.778895617
0,0.011539988,0.047993299,303.6560669,0.785253406,0.785226345
0,0.011556004,0.047993299,303.6878052,0.791460931,0.791434765
0,0.01157202,0.047993299,303.7195435,0.797668338,0.797643066
0,0.011588036,0.047993299,303.7512512,0.803875804,0.803851426
0,0.011604052,0.047993299,303.78302,0.810083449,0.810059846
0,0.011620068,0.047993299,303.8145752,0.816265404,0.816242635
0,0.011636084,0.047993299,303.8459168,0.822409391,0.822387397
0,0.0116521,0.047993299,303.8772583,0.828553379,0.828532159
0,0.011668116,0.047993299,303.9066162,0.834163964,0.834143519
0,0.011684132,0.047993299,303.9328003,0.839072347,0.839052737
0,0.011700148,0.047993299,303.9589539,0.843980849,0.843961954
0,0.011716164,0.047993299,303.9851074,0.848889113,0.848871052
0,0.01173218,0.047993299,304.011322,0.853797555,0.85378027
0,0.011748196,0.047993299,304.0374756,0.858706117,0.858689487
0,0.011764212,0.047993299,304.0639343,0.863666117,0.863650203
0,0.011780228,0.047993299,304.091156,0.868747771,0.868732512
0,0.011796244,0.047993299,304.1183472,0.873829603,0.873815
0,0.011812259,0.047993299,304.1452637,0.878823876,0.878809869
0,0.011828275,0.047993299,304.1713257,0.883573771,0.883560419
0,0.011844291,0.047993299,304.1974182,0.888323724,0.888311029
0,0.011860307,0.047993299,304.2234802,0.893073797,0.893061698
0,0.011876323,0.047993299,304.2495728,0.897823811,0.897812247
0,0.011892339,0.047993299,304.2756653,0.902573824,0.902562857
0,0.011908355,0.047993299,304.3016968,0.907323897,0.907313526
0,0.011924371,0.047993299,304.3259888,0.911714673,0.911704779
0,0.011940387,0.047993299,304.348999,0.915850282,0.915840983
0,0.011956403,0.047993299,304.3719482,0.91998595,0.919977188
0,0.011972419,0.047993299,304.3948975,0.924121559,0.924113333
0,0.011988435,0.047993299,304.4165649,0.927975714,0.927967906
0,0.012004451,0.047993299,304.4367065,0.931475878,0.931468606
0,0.012020467,0.047993299,304.4565735,0.934925437,0.934918642
0,0.012036483,0.047993299,304.4764099,0.938374996,0.938368619
0,0.012052499,0.047993299,304.4962158,0.941824555,0.941818595
0,0.012068515,0.047993299,304.5160523,0.945274174,0.945268631
0,0.012084531,0.047993299,304.5359192,0.948723793,0.948718667
0,0.012100547,0.047993299,304.5557556,0.952173412,0.952168644
0,0.012116563,0.047993299,304.575592,0.955623031,0.95561862
0,0.012132579,0.047993299,304.5941162,0.958835185,0.958831191
0,0.012148595,0.047993299,304.6086121,0.961270332,0.961266637
0,0.01216461,0.047993299,304.62146,0.963403583,0.963400185
0,0.012180626,0.047993299,304.6329346,0.965305567,0.965302527
0,0.012196642,0.047993299,304.6443787,0.96720767,0.967204928
0,0.012212658,0.047993299,304.6558533,0.969109774,0.96910727
0,0.012228674,0.047993299,304.6669006,0.970937133,0.970934928
0,0.01224469,0.047993299,304.6769409,0.972566366,0.972564459
0,0.012260706,0.047993299,304.6870117,0.974195719,0.97419405
0,0.012276722,0.047993299,304.6970215,0.975824952,0.975823522
0,0.012292738,0.047993299,304.7071533,0.977466166,0.977464914
0,0.012308754,0.047993299,304.7174683,0.9791255,0.979124427
0,0.01232477,0.047993299,304.7277527,0.980784714,0.98078382
0,0.012340786,0.047993299,304.7365112,0.982170582,0.982169867
0,0.012356802,0.047993299,304.7426758,0.983110666,0.98311007
0,0.012372818,0.047993299,304.7495728,0.984155417,0.98415494
0,0.012388834,0.047993299,304.7568665,0.985258699,0.985258341
0,0.01240485,0.047993299,304.7641602,0.98636198,0.986361742
0,0.012420866,0.047993299,304.7714233,0.987465203,0.987465084
0,0.012436882,0.047993299,304.778717,0.988568604,0.988568544
0,0.012452898,0.047993299,304.7817993,0.989034712,0.989034653
0,0.012468914,0.047993299,304.7832031,0.989239216,0.989239156
0,0.01248493,0.047993299,304.7846069,0.989443779,0.989443779
0,0.012500946,0.047993299,304.7848511,0.98947984,0.98947984
0,0.012516961,0.047993299,304.7844849,0.989421368,0.989421308
0,0.012532977,0.047993299,304.7841492,0.989362896,0.989362836
0,0.012548993,0.047993299,304.7838135,0.989304304,0.989304245
0,0.012565009,0.047993299,304.7832336,0.989213288,0.989213169
0,0.012581025,0.047993299,304.7818909,0.989012361,0.989012122
0,0.012597041,0.047993299,304.7805176,0.988811255,0.988810957
0,0.012613057,0.047993299,304.7765503,0.988222301,0.988221884
0,0.012629073,0.047993299,304.7713928,0.98746866,0.987468064
0,0.012645089,0.047993299,304.7662659,0.986715019,0.986714363
0,0.012661105,0.047993299,304.7610169,0.985926807,0.985925913
0,0.012677121,0.047993299,304.7557373,0.985136151,0.985135138
0,0.012693137,0.047993299,304.7504883,0.984345555,0.984344304
0,0.012709153,0.047993299,304.7452393,0.983554959,0.983553529
0,0.012725169,0.047993299,304.7382813,0.982505262,0.982503593
0,0.012741185,0.047993299,304.7313232,0.981455565,0.981453657
0,0.012757201,0.047993299,304.7243652,0.980405808,0.980403662
0,0.012773217,0.047993299,304.7156677,0.979033768,0.979031324
0,0.012789233,0.047993299,304.7030335,0.976966262,0.976963639
0,0.012805249,0.047993299,304.6904297,0.974898875,0.974895954
0,0.012821265,0.047993299,304.6778259,0.972831547,0.972828269
0,0.012837281,0.047993299,304.6651917,0.970764101,0.970760524
0,0.012853297,0.047993299,304.6525879,0.968696714,0.96869278
0,0.012869312,0.047993299,304.6399536,0.966629326,0.966625094
0,0.012885328,0.047993299,304.6273193,0.96456188,0.96455729
0,0.012901344,0.047993299,304.6147156,0.962494612,0.962489605
0,0.01291736,0.047993299,304.6021423,0.960427225,0.96042186
0,0.012933376,0.047993299,304.5898132,0.958409488,0.958403707
0,0.012949392,0.047993299,304.5724487,0.955430865,0.955424607
0,0.012965408,0.047993299,304.5515442,0.951777279,0.951770604
0,0.012981424,0.047993299,304.5305786,0.948116183,0.948108971
0,0.01299744,0.047993299,304.5095825,0.944455147,0.944447458
0,0.013013456,0.047993299,304.4886475,0.940794051,0.940785825
0,0.013029472,0.047993299,304.4676514,0.937133014,0.937124252
0,0.013045488,0.047993299,304.4466858,0.933471978,0.933462679
0,0.013061504,0.047993299,304.4256897,0.92981106,0.929801166
0,0.01307752,0.047993299,304.4047546,0.926150084,0.926139593
0,0.013093536,0.047993299,304.3837891,0.922489166,0.92247808
0,0.013109552,0.047993299,304.362793,0.918828309,0.918816507
0,0.013125568,0.047993299,304.3418274,0.915167391,0.915154934
0,0.013141584,0.047993299,304.3182068,0.910934269,0.910921216
0,0.0131576,0.047993299,304.2927246,0.906299293,0.906285644
0,0.013173616,0.047993299,304.2670898,0.901616216,0.901601911
0,0.013189632,0.047993299,304.2414246,0.896933079,0.896918178
0,0.013205648,0.047993299,304.2157593,0.892250001,0.892234445
0,0.013221663,0.047993299,304.190094,0.887567043,0.887550831
0,0.013237679,0.047993299,304.1644287,0.882883906,0.882867038
0,0.013253695,0.047993299,304.1383362,0.878102124,0.8780846
0,0.013269711,0.047993299,304.111908,0.87325871,0.873240471
0,0.013285727,0.047993299,304.0855103,0.868415296,0.868396401
0,0.013301743,0.047993299,304.0590515,0.863542318,0.863522649
0,0.013317759,0.047993299,304.0310974,0.858271897,0.858251631
0,0.013333775,0.047993299,304.0031738,0.852995455,0.852974474
0,0.013349791,0.047993299,303.9745178,0.847603083,0.847581387
0,0.013365807,0.047993299,303.9458008,0.842178106,0.842155695
0,0.013381823,0.047993299,303.9160767,0.836479962,0.836456776
0,0.013397839,0.047993299,303.8851929,0.8305825,0.830558538
0,0.013413855,0.047993299,303.8539734,0.82462585,0.824601054
0,0.013429871,0.047993299,303.8227844,0.818669319,0.818643689
0,0.013445887,0.047993299,303.7915649,0.812712729,0.812686265
0,0.013461903,0.047993299,303.760376,0.806756198,0.8067289
0,0.013477919,0.047993299,303.7291565,0.800799668,0.800771475
0,0.013493935,0.047993299,303.6977539,0.794655025,0.794625998
0,0.013509951,0.047993299,303.6663513,0.788480341,0.78845042
0,0.013525967,0.047993299,303.6348572,0.782305598,0.782274842
0,0.013541983,0.047993299,303.6034546,0.776131094,0.776099443
0,0.013557999,0.047993299,303.5720215,0.76995647,0.769923806
0,0.013574014,0.047993299,303.5401611,0.763685048,0.76365149
0,0.01359003,0.047993299,303.5071716,0.757025063,0.756990731
0,0.013606046,0.047993299,303.4742432,0.750359833,0.750324667
0,0.013622062,0.047993299,303.44104,0.743651033,0.743615031
0,0.013638078,0.047993299,303.4075317,0.73687458,0.736837685
0,0.013654094,0.047993299,303.3739624,0.730098009,0.73006022
0,0.01367011,0.047993299,303.3403931,0.723321557,0.723282814
0,0.013686126,0.047993299,303.3068543,0.716545105,0.716505408
0,0.013702142,0.047993299,303.2732544,0.709768653,0.709728003
0,0.013718158,0.047993299,303.240509,0.703096926,0.703055382
0,0.013734174,0.047993299,303.2077637,0.696427584,0.696385086
0,0.01375019,0.047993299,303.1737061,0.689489603,0.689446211
0,0.013766206,0.047993299,303.1405029,0.682656825,0.682612538
0,0.013782222,0.047993299,303.1065064,0.675554156,0.675509155
0,0.013798238,0.047993299,303.0719299,0.668326318,0.668280602
0,0.013814254,0.047993299,303.0371399,0.661061585,0.661015213
0,0.01383027,0.047993299,303.0023193,0.653796911,0.653749824
0,0.013846286,0.047993299,302.9675903,0.646532297,0.646484435
0,0.013862302,0.047993299,302.9328003,0.639267623,0.639219046
0,0.013878318,0.047993299,302.8980103,0.632003069,0.631953716
0,0.013894334,0.047993299,302.8632813,0.624738395,0.624688268
0,0.01391035,0.047993299,302.8284912,0.617473781,0.617422819
0,0.013926365,0.047993299,302.7937012,0.610209882,0.610158086
0,0.013942381,0.047993299,302.759552,0.602930844,0.602878451
0,0.013958397,0.047993299,302.7254334,0.595654547,0.595601499
0,0.013974413,0.047993299,302.6913452,0.588387847,0.588334203
0,0.013990429,0.047993299,302.6572266,0.581121206,0.581066847
0,0.014006445,0.047993299,302.6231384,0.573854625,0.57379961
0,0.014022461,0.047993299,302.5886841,0.566497803,0.566442072
0,0.014038477,0.047993299,302.5539246,0.559076607,0.559020162
0,0.014054493,0.047993299,302.5191956,0.551655412,0.551598251
0,0.014070509,0.047993299,302.4844666,0.544234276,0.54417634
0,0.014086525,0.047993299,302.4497376,0.53681314,0.536754489
0,0.014102541,0.047993299,302.4150085,0.529392004,0.529332519
0,0.014118557,0.047993299,302.3808289,0.522053778,0.521993816
0,0.014134573,0.047993299,302.3468018,0.51472801,0.51466763
0,0.014150589,0.047993299,302.3127441,0.507402182,0.507341385
0,0.014166605,0.047993299,302.2790222,0.500173926,0.500112832
0,0.014182621,0.047993299,302.2454834,0.492986798,0.492925346
0,0.014198637,0.047993299,302.2119141,0.485799551,0.485737801
0,0.014214653,0.047993299,302.1783752,0.478612334,0.478550255
0,0.014230669,0.047993299,302.1448059,0.471425146,0.47136274
0,0.014246685,0.047993299,302.111145,0.464215457,0.464152724
0,0.014262701,0.047993299,302.0773926,0.457014501,0.456951588
0,0.014278716,0.047993299,302.0437012,0.449857026,0.449794054
0,0.014294732,0.047993299,302.0099793,0.442699522,0.44263649
0,0.014310748,0.047993299,301.9763794,0.435557336,0.435494274
0,0.014326764,0.047993299,301.9431458,0.428532839,0.428469807
0,0.01434278,0.047993299,301.9099121,0.421508342,0.42144534
0,0.014358796,0.047993299,301.8766785,0.414483815,0.414420843
0,0.014374812,0.047993299,301.8435059,0.407459378,0.407396406
0,0.014390828,0.047993299,301.8102722,0.400434852,0.400371909
0,0.014406844,0.047993299,301.7772522,0.393524408,0.393461704
0,0.01442286,0.047993299,301.7442627,0.386622042,0.386559606
0,0.014438876,0.047993299,301.7112732,0.379719704,0.379657507
0,0.014454892,0.047993299,301.677948,0.372772753,0.372710824
0,0.014470908,0.047993299,301.6442871,0.365765959,0.365704298
0,0.014486924,0.047993299,301.611908,0.359225422,0.359164447
0,0.01450294,0.047993299,301.5796509,0.352727592,0.352667362
0,0.014518956,0.047993299,301.5473938,0.346229792,0.346170306
0,0.014534972,0.047993299,301.5151062,0.339731991,0.339673221
0,0.014550988,0.047993299,301.4828491,0.33323428,0.333176225
0,0.014567004,0.047993299,301.450592,0.32673642,0.326679111
0,0.01458302,0.047993299,301.418335,0.32023865,0.320182055
0,0.014599036,0.047993299,301.3868713,0.313885719,0.31382969
0,0.014615051,0.047993299,301.3547974,0.307625145,0.307570219
0,0.014631067,0.047993299,301.3225403,0.301377147,0.301323444
0,0.014647083,0.047993299,301.2902832,0.29517442,0.295122027
0,0.014663099,0.047993299,301.2582703,0.28915146,0.289100528
0,0.014679115,0.047993299,301.2262573,0.28312856,0.283079118
0,0.014695131,0.047993299,301.1942749,0.277105659,0.277057707
0,0.014711147,0.047993299,301.1622315,0.271082699,0.271036208
0,0.014727163,0.047993299,301.130249,0.265059799,0.265014768
0,0.014743179,0.047993299,301.0982666,0.259036899,0.258993328
0,0.014759195,0.047993299,301.0662537,0.253013969,0.252971888
0,0.014775211,0.047993299,301.0346375,0.247223556,0.247183189
0,0.014791227,0.047993299,301.003418,0.241660327,0.241621926
0,0.014807243,0.047993299,300.972168,0.236097083,0.236060649
0,0.014823259,0.047993299,300.9405212,0.230448633,0.230414167
0,0.014839275,0.047993299,300.9086304,0.224755898,0.224723399
0,0.014855291,0.047993299,300.8773804,0.219396412,0.219366193
0,0.014871307,0.047993299,300.8464661,0.214198962,0.214171141
0,0.014887323,0.047993299,300.8155518,0.209001556,0.208976075
0,0.014903339,0.047993299,300.7846375,0.203804165,0.203780979
0,0.014919355,0.047993299,300.7537231,0.198606908,0.198585942
0,0.014935371,0.047993299,300.7228088,0.193409666,0.193390861
0,0.014951387,0.047993299,300.6919251,0.188238621,0.188221932
0,0.014967402,0.047993299,300.6612244,0.183267266,0.183252797
0,0.014983418,0.047993299,300.6305542,0.178296,0.178283617
0,0.014999434,0.047993299,300.6003418,0.173468173,0.173457801
0,0.01501545,0.047993299,300.5704956,0.168853939,0.168845519
0,0.015031466,0.047993299,300.5409546,0.16454646,0.164539963
0,0.015047482,0.047993299,300.5114136,0.160239175,0.160234392
0,0.015063498,0.047993299,300.4818726,0.155932143,0.155928835
0,0.015079514,0.047993299,300.452301,0.151625335,0.151623264
0,0.01509553,0.047993299,300.4226074,0.147273436,0.147272319
0,0.015111546,0.047993299,300.3930969,0.142933071,0.142932609
0,0.015127562,0.047993299,300.3635559,0.138580427,0.138580322
0,0.015143578,0.047993299,300.3335571,0.134138927,0.134138823
0,0.015159594,0.047993299,300.3035584,0.129697815,0.129697323
0,0.01517561,0.047993299,300.2745361,0.125674456,0.125673086
0,0.015191626,0.047993299,300.246582,0.122023672,0.122020796
0,0.015207642,0.047993299,300.2175598,0.118238732,0.118233554
0,0.015223658,0.047993299,300.1894531,0.114691302,0.114683017
0,0.015239674,0.047993299,300.161438,0.111167468,0.111155197
0,0.01525569,0.047993299,300.1334229,0.107644603,0.107627377
0,0.015271706,0.047993299,300.1054077,0.104122803,0.104099572
0,0.015287722,0.047993299,300.0773926,0.100602157,0.100571744
0,0.015303738,0.047993299,300.0493774,0.097082816,0.097043932
0,0.015319753,0.047993299,300.0213318,0.09356492,0.093516111
0,0.015335769,0.047993299,299.9933472,0.090048626,0.089988291
0,0.015351785,0.047993299,299.9665527,0.08696004,0.086886346
0,0.015367801,0.047993299,299.9397888,0.083892256,0.083803251
0,0.015383817,0.047993299,299.9141846,0.081173569,0.081066698
0,0.015399833,0.047993299,299.8887329,0.078508109,0.078380913
0,0.015415849,0.047993299,299.8633423,0.075845286,0.075695127
0,0.015431865,0.047993299,299.8378906,0.073185399,0.073009342
0,0.015447881,0.047993299,299.8124695,0.070528768,0.070323549
0,0.015463897,0.047993299,299.7870483,0.067875803,0.067637771
0,0.015479913,0.047993299,299.7616272,0.06522692,0.064951986
0,0.015495929,0.047993299,299.7361755,0.062582649,0.062266193
0,0.015511945,0.047993299,299.7107239,0.059943609,0.059580404
0,0.015527961,0.047993299,299.6853027,0.057310514,0.056894615
0,0.015543977,0.047993299,299.6600952,0.054728665,0.054254126
0,0.015559993,0.047993299,299.637146,0.052657858,0.052122667
0,0.015576009,0.047993299,299.615448,0.050884418,0.050284896
0,0.015592025,0.047993299,299.5937195,0.049117532,0.048447121
0,0.015608041,0.047993299,299.5719605,0.047357939,0.046609338
0,0.015624057,0.047993299,299.5499573,0.045563601,0.044727169
0,0.015640073,0.047993299,299.5279236,0.043784812,0.042851303
0,0.015656089,0.047993299,299.5059204,0.042016555,0.040975332
0,0.015672106,0.047993299,299.4839478,0.040260326,0.039099358
0,0.015688123,0.047993299,299.4619141,0.038517773,0.037223384
0,0.01570414,0.047993299,299.4399109,0.036790844,0.035347406
0,0.015720157,0.047993299,299.4179077,0.035081841,0.033471428
0,0.015736174,0.047993299,299.3959351,0.033393525,0.031595457
0,0.015752191,0.047993299,299.3739319,0.031729195,0.029719483
0,0.015768208,0.047993299,299.3537903,0.03041924,0.028198015
0,0.015784225,0.047993299,299.3336487,0.029205754,0.026752792
0,0.015800241,0.047993299,299.3134766,0.028025542,0.025315635
0,0.015816258,0.047993299,299.2933044,0.026873875,0.023878479
0,0.015832275,0.047993299,299.2731323,0.025754586,0.022441324
0,0.015848292,0.047993299,299.2548218,0.024888296,0.021266416
0,0.015864309,0.047993299,299.2375183,0.024165927,0.020233052
0,0.015880326,0.047993299,299.2201538,0.023470294,0.019199688
0,0.015896343,0.047993299,299.2028198,0.022803847,0.018166322
0,0.01591236,0.047993299,299.1855164,0.022169221,0.01713296
0,0.015928377,0.047993299,299.1681824,0.021569217,0.016099595
0,0.015944393,0.047993299,299.1508484,0.020960536,0.015015528
0,0.01596041,0.047993299,299.1334839,0.020393185,0.013929474
0,0.015976427,0.047993299,299.1161804,0.019881982,0.012859164
0,0.015992444,0.047993299,299.0995483,0.019464608,0.011879154
0,0.016008461,0.047993299,299.0841065,0.019134862,0.011024268
0,0.016024478,0.047993299,299.0697632,0.018925905,0.010344925
0,0.016040495,0.047993299,299.055481,0.018741578,0.009665581
0,0.016056512,0.047993299,299.0411682,0.018582612,0.008986238
0,0.016072528,0.047993299,299.0268555,0.018450081,0.008308027
0,0.016088545,0.047993299,299.0122681,0.018336477,0.007603443
0,0.016104562,0.047993299,298.9976807,0.018252349,0.006900682
0,0.016120579,0.047993299,298.9830933,0.018197462,0.006197919
0,0.016136596,0.047993299,298.9685059,0.018172082,0.005495157
0,0.016152613,0.047993299,298.9539185,0.018176328,0.004792395
0,0.01616863,0.047993299,298.9393005,0.018210188,0.004089633
0,0.016184647,0.047993299,298.9250183,0.018276608,0.003421859
0,0.016200664,0.047993299,298.9125977,0.01838964,0.003085754
0,0.01621668,0.047993299,298.9004517,0.018494876,0.002731717
0,0.016232697,0.047993299,298.8890991,0.018574596,0.002363074
0,0.016248714,0.047993299,298.8777466,0.018662185,0.00199443
0,0.016264731,0.047993299,298.8663635,0.018757535,0.001625786
0,0.016280748,0.047993299,298.855011,0.01886053,0.001257143
0,0.016296765,0.047993299,298.8436279,0.018971045,0.000888499
0,0.016312782,0.047993299,298.8322449,0.019089311,0.000519627
0,0.016328799,0.047993299,298.8207703,0.019215744,0.000150187
0,0.016344816,0.047993299,298.8092957,0.019349322,-0.000219254
0,0.016360832,0.047993299,298.797821,0.019489892,-0.000588694
0,0.016376849,0.047993299,298.7873535,0.019598557,-0.000844972
0,0.016392866,0.047993299,298.7773438,0.019692801,-0.001047187
0,0.016408883,0.047993299,298.7678223,0.019769331,-0.00123038
0,0.0164249,0.047993299,298.7589111,0.01983187,-0.001411216
0,0.016440917,0.047993299,298.749939,0.019895982,-0.001592052
0,0.016456934,0.047993299,298.7409668,0.019961653,-0.001772888
0,0.016472951,0.047993299,298.7317505,0.02003384,-0.001969779
0,0.016488968,0.047993299,298.7225037,0.020108797,-0.002169676
0,0.016504984,0.047993299,298.7132568,0.020185605,-0.002369572
0,0.016521001,0.047993299,298.7039795,0.02026424,-0.002569469
0,0.016537018,0.047993299,298.6947632,0.020344684,-0.002769365
0,0.016553035,0.047993299,298.6862793,0.020392483,-0.002912706
0,0.016569052,0.047993299,298.6789246,0.020393726,-0.002978472
0,0.016585069,0.047993299,298.6715698,0.020395186,-0.003044238
0,0.016601086,0.047993299,298.6641846,0.020396859,-0.003110004
0,0.016617103,0.047993299,298.6567993,0.020398749,-0.00317577
0,0.016633119,0.047993299,298.6493225,0.020393623,-0.003221207
0,0.016649136,0.047993299,298.6423035,0.020376533,-0.003279734
0,0.016665153,0.047993299,298.6357422,0.020350453,-0.003350536
0,0.01668117,0.047993299,298.6291504,0.020324655,-0.003421339
0,0.016697187,0.047993299,298.6225586,0.02029914,-0.003492141
0,0.016713204,0.047993299,298.6160278,0.020273916,-0.003562943
0,0.016729221,0.047993299,298.609436,0.020248981,-0.003633746
0,0.016745238,0.047993299,298.6030884,0.0202055,-0.003681133
0,0.016761255,0.047993299,298.5969849,0.020148961,-0.003713829
0,0.016777271,0.047993299,298.5908203,0.020092515,-0.003746526
0,0.016793288,0.047993299,298.5846558,0.020036168,-0.003779222
0,0.016809305,0.047993299,298.5785217,0.01997992,-0.003811918
0,0.016825322,0.047993299,298.5725403,0.019912915,-0.003832895
0,0.016841339,0.047993299,298.5671082,0.019811839,-0.00381706
0,0.016857356,0.047993299,298.5619507,0.019716445,-0.003825055
0,0.016873373,0.047993299,298.5569458,0.019623986,-0.0038451
0,0.01688939,0.047993299,298.5519409,0.0195316,-0.003865144
0,0.016905407,0.047993299,298.546936,0.019439295,-0.00388519
0,0.016921423,0.047993299,298.5418701,0.019347068,-0.003905234
0,0.01693744,0.047993299,298.5368958,0.019254923,-0.003925279
0,0.016953457,0.047993299,298.5320435,0.019154033,-0.003940652
0,0.016969474,0.047993299,298.5276489,0.019033633,-0.003945665
0,0.016985491,0.047993299,298.5232544,0.018913284,-0.003950677
0,0.017001508,0.047993299,298.5188599,0.018792987,-0.00395569
0,0.017017525,0.047993299,298.5144348,0.018672738,-0.003960704
0,0.017033542,0.047993299,298.5099793,0.018554617,-0.00396852
0,0.017049559,0.047993299,298.5055847,0.018435486,-0.003976812
0,0.017065575,0.047993299,298.5016785,0.018307541,-0.003985106
0,0.017081592,0.047993299,298.4977722,0.018179672,-0.0039934
0,0.017097609,0.047993299,298.4938049,0.01805188,-0.004001694
0,0.017113626,0.047993299,298.4899292,0.017924165,-0.004009989
0,0.017129643,0.047993299,298.4859924,0.017796531,-0.004018283
0,0.01714566,0.047993299,298.4820557,0.017668979,-0.004026577
0,0.017161677,0.047993299,298.4781494,0.017541511,-0.004034871
0,0.017177694,0.047993299,298.4747009,0.017414751,-0.004050968
0,0.01719371,0.047993299,298.4713135,0.017288147,-0.004067421
0,0.017209727,0.047993299,298.467865,0.017161671,-0.004083874
0,0.017225744,0.047993299,298.464447,0.017035507,-0.004100128
0,0.017241761,0.047993299,298.4610596,0.016899057,-0.004109144
0,0.017257778,0.047993299,298.4577942,0.016761489,-0.004118675
0,0.017273795,0.047993299,298.4546509,0.016621959,-0.004129486
0,0.017289812,0.047993299,298.451416,0.016482512,-0.004140492
0,0.017305829,0.047993299,298.4481812,0.016343204,-0.004151498
0,0.017321846,0.047993299,298.4450073,0.016204039,-0.004162504
0,0.017337862,0.047993299,298.4417725,0.016065016,-0.004173509
0,0.017353879,0.047993299,298.4388123,0.015932303,-0.004188597
0,0.017369896,0.047993299,298.4360352,0.015804265,-0.004206669
0,0.017385913,0.047993299,298.4332275,0.015676411,-0.00422474
0,0.01740193,0.047993299,298.4304504,0.015548748,-0.004242811
0,0.017417947,0.047993299,298.4276733,0.015421279,-0.004260883
0,0.017433964,0.047993299,298.4248657,0.015294009,-0.004278954
0,0.017449981,0.047993299,298.4220886,0.015166944,-0.004297026
0,0.017465998,0.047993299,298.419281,0.015040087,-0.004315096
0,0.017482014,0.047993299,298.4165344,0.014909989,-0.004332057
0,0.017498031,0.047993299,298.4140015,0.014766982,-0.004346197
0,0.017514048,0.047993299,298.4115295,0.014631417,-0.004362343
0,0.017530065,0.047993299,298.4092712,0.014505654,-0.004381117
0,0.017546082,0.047993299,298.4069824,0.014377793,-0.004399107
0,0.017562099,0.047993299,298.4046326,0.014250184,-0.004417097
0,0.017578116,0.047993299,298.4023132,0.014121887,-0.004434728
0,0.017594133,0.047993299,298.3999329,0.013990895,-0.004451233
0,0.01761015,0.047993299,298.397522,0.013860171,-0.004467738
0,0.017626166,0.047993299,298.3951721,0.013729722,-0.004484244
0,0.017642183,0.047993299,298.3927612,0.013599562,-0.00450075
0,0.0176582,0.047993299,298.3904114,0.013469691,-0.004517255
0,0.017674217,0.047993299,298.388031,0.013340122,-0.004533761
0,0.017690234,0.047993299,298.3858337,0.013221688,-0.004551264
0,0.017706251,0.047993299,298.383667,0.013105689,-0.004568965
0,0.017722268,0.047993299,298.3816528,0.012985619,-0.004586643
0,0.017738285,0.047993299,298.3795776,0.012865029,-0.004604317
0,0.017754301,0.047993299,298.3775024,0.012744769,-0.00462199
0,0.017770318,0.047993299,298.3754883,0.012624849,-0.004639664
0,0.017786335,0.047993299,298.3734131,0.012505276,-0.004657337
0,0.017802352,0.047993299,298.3713379,0.012385706,-0.004675171
0,0.017818369,0.047993299,298.3692322,0.012266412,-0.004693048
0,0.017834386,0.047993299,298.3671265,0.012147502,-0.004710926
0,0.017850403,0.047993299,298.3651733,0.012036723,-0.004726356
0,0.01786642,0.047993299,298.3632813,0.011927504,-0.004741402
0,0.017882437,0.047993299,298.3613892,0.011819625,-0.004756048
0,0.017898453,0.047993299,298.3595276,0.011712445,-0.004770551
0,0.01791447,0.047993299,298.357666,0.011605611,-0.004785053
0,0.017930487,0.047993299,298.355835,0.011499133,-0.004799557
0,0.017946504,0.047993299,298.3539429,0.011393016,-0.004814059
0,0.017962521,0.047993299,298.3520508,0.011287279,-0.004828562
0,0.017978538,0.047993299,298.3501892,0.011181925,-0.004843065
0,0.017994555,0.047993299,298.3483887,0.011074853,-0.00485949
0,0.018010572,0.047993299,298.3467102,0.010973522,-0.004872852
0,0.018026589,0.047993299,298.3450623,0.010876122,-0.004884136
0,0.018042605,0.047993299,298.3433533,0.010775594,-0.004894733
0,0.018058622,0.047993299,298.3416748,0.010674538,-0.004905154
0,0.018074639,0.047993299,298.3399963,0.010573864,-0.004915575
0,0.018090656,0.047993299,298.3383179,0.010473585,-0.004925995
0,0.018106673,0.047993299,298.3366089,0.010373317,-0.004936909
0,0.01812269,0.047993299,298.3348389,0.010273307,-0.004948039
0,0.018138707,0.047993299,298.3331299,0.010173739,-0.004959169
0,0.018154724,0.047993299,298.3314209,0.010074768,-0.004969915
0,0.018170741,0.047993299,298.3296814,0.009978694,-0.004973665
0,0.018186757,0.047993299,298.3279724,0.009882976,-0.004977415
