Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.1099999990,293.1501160000,293.1584780000,293.1669620000,293.1811830000,293.1816100000,293.1531370000,293.1499940000,0.5181863900,0.2662542760,293.1500550000,0.2129245700,293.1500240000,0.2129245700,293.1500240000,0.1246625410,293.1500240000,0.0424006172,293.1499940000,293.1507570000,293.1502380000,293.1500850000,293.1500550000,293.1500240000,293.1499940000,293.1499940000,293.1499940000,0.1109130230,293.1606140000,293.1533200000,293.1507570000,293.1773990000
0.1199999970,293.1501460000,293.1602170000,293.1703190000,293.1872250000,293.1876830000,293.1537780000,293.1499940000,0.5181863310,0.2657805090,293.1500550000,0.2127186060,293.1500550000,0.2127186060,293.1500550000,0.1247810130,293.1500240000,0.0419089086,293.1499940000,293.1510620000,293.1503600000,293.1501460000,293.1500550000,293.1500240000,293.1499940000,293.1499940000,293.1499940000,0.1287559120,293.1629030000,293.1542360000,293.1510620000,293.1827090000
0.1299999950,293.1501770000,293.1621090000,293.1740110000,293.1938170000,293.1942750000,293.1544490000,293.1499940000,0.5181863310,0.2653437850,293.1501160000,0.2123886350,293.1500550000,0.2123886350,293.1500550000,0.1248035730,293.1500240000,0.0413202383,293.1499940000,293.1513670000,293.1505130000,293.1502380000,293.1501160000,293.1500240000,293.1499940000,293.1499940000,293.1499940000,0.1441366820,293.1654360000,293.1552430000,293.1513670000,293.1885070000
0.1400000010,293.1501770000,293.1641850000,293.1779790000,293.2009280000,293.2014470000,293.1551820000,293.1499940000,0.5181863310,0.2650229330,293.1501770000,0.2120440750,293.1500850000,0.2120440750,293.1500850000,0.1247395430,293.1500550000,0.0406577177,293.1500240000,293.1517330000,293.1506650000,293.1503300000,293.1501770000,293.1500550000,293.1500240000,293.1499940000,293.1499940000,0.1560710220,293.1681820000,293.1563720000,293.1517330000,293.1947630000
0.1500000060,293.1502080000,293.1664120000,293.1822810000,293.2086180000,293.2091060000,293.1559750000,293.1499940000,0.5181863310,0.2648095190,293.1502690000,0.2117408810,293.1501460000,0.2117408810,293.1501460000,0.1246249380,293.1500550000,0.0399630480,293.1500240000,293.1521610000,293.1508790000,293.1504820000,293.1502690000,293.1500550000,293.1500240000,293.1499940000,293.1500240000,0.1644368170,293.1711730000,293.1575930000,293.1521610000,293.2014770000
0.1599999960,293.1502380000,293.1687930000,293.1868900000,293.2167970000,293.2173160000,293.1568300000,293.1499940000,0.5181863310,0.2646769290,293.1503600000,0.2115091830,293.1502080000,0.2115091830,293.1502080000,0.1245064590,293.1500850000,0.0392845310,293.1500240000,293.1526180000,293.1511230000,293.1506350000,293.1503600000,293.1500850000,293.1500240000,293.1499940000,293.1500240000,0.1696881650,293.1743770000,293.1589050000,293.1526180000,293.2086790000
0.1700000020,293.1502990000,293.1713560000,293.1918030000,293.2255550000,293.2260740000,293.1577150000,293.1499940000,0.5181863310,0.2645957470,293.1504820000,0.2113519010,293.1502990000,0.2113519010,293.1502990000,0.1244101380,293.1501460000,0.0386612676,293.1500240000,293.1531070000,293.1513670000,293.1507870000,293.1504820000,293.1501460000,293.1500240000,293.1499940000,293.1500240000,0.1725304570,293.1777950000,293.1603700000,293.1531070000,293.2163390000
0.1800000070,293.1503300000,293.1740720000,293.1969910000,293.2348330000,293.2353520000,293.1586910000,293.1499940000,0.5181863310,0.2645481820,293.1506350000,0.2112605870,293.1503910000,0.2112605870,293.1503910000,0.1243471130,293.1501770000,0.0381171815,293.1500240000,293.1536560000,293.1516720000,293.1510010000,293.1506350000,293.1502080000,293.1500550000,293.1499940000,293.1500550000,0.1737337110,293.1814580000,293.1618960000,293.1536560000,293.2244870000
0.1899999980,293.1503600000,293.1769410000,293.2025150000,293.2446590000,293.2451780000,293.1596980000,293.1499940000,0.5181863310,0.2645218970,293.1508180000,0.2112183270,293.1505130000,0.2112183270,293.1505130000,0.1243147920,293.1502380000,0.0376621261,293.1500550000,293.1542660000,293.1519780000,293.1512150000,293.1508180000,293.1502990000,293.1500850000,293.1499940000,293.1500550000,0.1739402560,293.1853330000,293.1635740000,293.1542660000,293.2330930000
0.2000000030,293.1503910000,293.1799620000,293.2083440000,293.2550050000,293.2555240000,293.1607670000,293.1499940000,0.5181863310,0.2645084260,293.1510010000,0.2112064960,293.1506350000,0.2112064960,293.1506350000,0.1243033710,293.1502990000,0.0372946672,293.1500550000,293.1548770000,293.1523130000,293.1514590000,293.1510010000,293.1503910000,293.1501160000,293.1499940000,293.1500850000,0.1736093610,293.1894530000,293.1653440000,293.1548770000,293.2421880000
0.2099999930,293.1504520000,293.1831670000,293.2144470000,293.2659000000,293.2663880000,293.1618960000,293.1499940000,0.5181863310,0.2645027940,293.1512150000,0.2112101470,293.1507870000,0.2112101470,293.1507870000,0.1243023200,293.1503910000,0.0370054096,293.1500550000,293.1555790000,293.1526490000,293.1517030000,293.1512150000,293.1505130000,293.1501770000,293.1499940000,293.1501160000,0.1730409560,293.1937870000,293.1672060000,293.1555790000,293.2517400000
