Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
6.9000001000,293.3441770000,310.6968990000,328.5392150000,359.3447270000,353.5780330000,298.9560240000,293.1173100000,0.5181863310,0.2645142080,324.8004460000,0.2112686630,324.0143430000,0.2112686630,324.0143430000,0.1242789700,319.4098510000,0.0354234427,303.2011110000,325.1777040000,325.0613400000,324.9373170000,324.8004460000,321.5621950000,317.7837520000,293.9878540000,317.3248900000,0.1696042120,322.4944150000,325.2258610000,325.1777040000,361.8172610000
6.9099998500,293.3443910000,310.7196960000,328.5870060000,359.4370120000,353.6576230000,298.9629820000,293.1172790000,0.5181863310,0.2645142080,324.8444520000,0.2112686630,324.0573730000,0.2112686630,324.0573730000,0.1242789700,319.4465940000,0.0354234390,303.2153630000,325.2214970000,325.1052550000,324.9812930000,324.8444520000,321.6020200000,317.8186040000,293.9891660000,317.3591610000,0.1696042120,322.5339970000,325.2695310000,325.2214970000,361.9128720000
6.9200000800,293.3446040000,310.7424620000,328.6347660000,359.5292050000,353.7371520000,298.9699400000,293.1172490000,0.5181863310,0.2645142080,324.8883970000,0.2112686630,324.1003720000,0.2112686630,324.1003720000,0.1242789700,319.4833370000,0.0354234353,303.2295530000,325.2652590000,325.1491090000,325.0252380000,324.8883970000,321.6417850000,317.8534240000,293.9905090000,317.3934020000,0.1696042120,322.5735170000,325.3131410000,325.2652590000,362.0083920000
6.9299998300,293.3448180000,310.7651980000,328.6824650000,359.6213680000,353.8166200000,298.9768980000,293.1171880000,0.5181863310,0.2645142380,324.9323120000,0.2112686630,324.1433410000,0.2112686630,324.1433410000,0.1242789700,319.5200200000,0.0354234315,303.2437740000,325.3089900000,325.1929320000,325.0691530000,324.9323120000,321.6814880000,317.8882450000,293.9918520000,317.4276120000,0.1696042270,322.6130070000,325.3567500000,325.3089900000,362.1038820000
6.9400000600,293.3450320000,310.7879330000,328.7301330000,359.7134700000,353.8960270000,298.9838260000,293.1171570000,0.5181863310,0.2645142380,324.9761960000,0.2112686630,324.1862490000,0.2112686630,324.1862490000,0.1242789700,319.5567020000,0.0354234278,303.2579650000,325.3526920000,325.2367250000,325.1130370000,324.9761960000,321.7211910000,317.9230040000,293.9931640000,317.4617920000,0.1696042270,322.6524660000,325.4002990000,325.3526920000,362.1992800000
6.9499998100,293.3452150000,310.8106380000,328.7777710000,359.8055110000,353.9753420000,298.9907840000,293.1171260000,0.5181863310,0.2645142380,325.0200500000,0.2112686630,324.2291560000,0.2112686630,324.2291560000,0.1242789700,319.5933530000,0.0354234241,303.2721250000,325.3963620000,325.2804870000,325.1568910000,325.0200500000,321.7608950000,317.9577640000,293.9945070000,317.4959410000,0.1696042270,322.6919250000,325.4438170000,325.3963620000,362.2946170000
6.9600000400,293.3454280000,310.8333130000,328.8253780000,359.8974610000,354.0546260000,298.9977110000,293.1170960000,0.5181863310,0.2645142380,325.0638730000,0.2112686630,324.2720340000,0.2112686630,324.2720340000,0.1242789700,319.6299440000,0.0354234204,303.2862850000,325.4400020000,325.3242190000,325.2007140000,325.0638730000,321.8005070000,317.9924620000,293.9958190000,317.5300900000,0.1696042270,322.7313230000,325.4873350000,325.4400020000,362.3898930000
6.9699997900,293.3456420000,310.8559880000,328.8729550000,359.9893800000,354.1338200000,299.0046080000,293.1170350000,0.5181863310,0.2645142380,325.1076350000,0.2112686630,324.3148800000,0.2112686630,324.3148800000,0.1242789700,319.6665340000,0.0354234166,303.3004460000,325.4836120000,325.3679200000,325.2444760000,325.1076350000,321.8401180000,318.0271610000,293.9971620000,317.5642090000,0.1696042270,322.7706910000,325.5307920000,325.4836120000,362.4851070000
6.9800000200,293.3458560000,310.8786320000,328.9204710000,360.0812070000,354.2129520000,299.0115360000,293.1170350000,0.5181863310,0.2645142380,325.1513980000,0.2112686630,324.3576660000,0.2112686630,324.3576660000,0.1242789700,319.7030940000,0.0354234129,303.3146060000,325.5271910000,325.4115910000,325.2882390000,325.1513980000,321.8797000000,318.0618290000,293.9985050000,317.5982670000,0.1696042270,322.8100280000,325.5741880000,325.5271910000,362.5802610000
6.9899997700,293.3460690000,310.9012450000,328.9679570000,360.1730040000,354.2920230000,299.0184330000,293.1169740000,0.5181863310,0.2645142380,325.1950990000,0.2112686630,324.4004520000,0.2112686630,324.4004520000,0.1242789700,319.7396240000,0.0354234092,303.3287350000,325.5707090000,325.4552310000,325.3319700000,325.1950990000,321.9192810000,318.0964660000,293.9998170000,317.6323550000,0.1696042270,322.8493350000,325.6176150000,325.5707090000,362.6753540000
7.0000000000,293.3462830000,310.9238590000,329.0154420000,360.2647400000,354.3710020000,299.0253300000,293.1169430000,0.5181863310,0.2645142380,325.2388000000,0.2112686630,324.4431760000,0.2112686630,324.4431760000,0.1242789700,319.7761540000,0.0354234055,303.3428650000,325.6142270000,325.4988100000,325.3756410000,325.2388000000,321.9588010000,318.1310730000,294.0011600000,317.6663820000,0.1696042270,322.8886110000,325.6609500000,325.6142270000,362.7703860000
7.0100002300,293.3464970000,310.9464420000,329.0628360000,360.3564150000,354.4499210000,299.0322270000,293.1169130000,0.5181863310,0.2645142380,325.2824400000,0.2112686630,324.4859010000,0.2112686630,324.4859010000,0.1242789700,319.8126220000,0.0354234017,303.3569950000,325.6576840000,325.5423890000,325.4193120000,325.2824400000,321.9982910000,318.1656800000,294.0024720000,317.7003780000,0.1696042270,322.9278560000,325.7042850000,325.6576840000,362.8653560000
