t[s],Power[W m^-3]
0.0,0.0
0.005050505050505051,767944.9340477373
0.010101010101010102,1535889.8680954746
0.015151515151515152,2303834.802143212
0.020202020202020204,3071779.736190949
0.025252525252525256,3839724.6702386867
0.030303030303030304,4607669.604286424
0.03535353535353536,5375614.538334161
0.04040404040404041,6143559.472381898
0.045454545454545456,6911504.406429635
0.05050505050505051,7679449.340477373
0.05555555555555556,8447394.27452511
0.06060606060606061,9215339.208572848
0.06565656565656566,9983284.142620586
0.07070707070707072,10751229.076668322
0.07575757575757576,11519174.010716058
0.08080808080808081,12287118.944763796
0.08585858585858587,13055063.878811534
0.09090909090909091,13823008.81285927
0.09595959595959597,14590953.746907009
0.10101010101010102,15358898.680954747
0.10606060606060606,16126843.615002481
0.11111111111111112,16894788.54905022
0.11616161616161617,17662733.483097956
0.12121212121212122,18430678.417145696
0.12626262626262627,19198623.35119343
0.13131313131313133,19966568.28524117
0.13636363636363638,20734513.219288908
0.14141414141414144,21502458.153336644
0.14646464646464646,22270403.08738438
0.15151515151515152,23038348.021432117
0.15656565656565657,23806292.955479853
0.16161616161616163,24574237.889527593
0.16666666666666669,25342182.82357533
0.17171717171717174,26110127.75762307
0.1767676767676768,26878072.691670805
0.18181818181818182,27646017.62571854
0.18686868686868688,28413962.559766278
0.19191919191919193,29181907.493814018
0.196969696969697,29949852.427861754
0.20202020202020204,30717797.361909494
0.2070707070707071,31485742.295957226
0.21212121212121213,32253687.230004963
0.21717171717171718,33021632.164052702
0.22222222222222224,33789577.09810044
0.2272727272727273,34557522.03214818
0.23232323232323235,35325466.96619591
0.2373737373737374,36093411.900243655
0.24242424242424243,36861356.83429139
0.2474747474747475,37629301.76833913
0.25252525252525254,38397246.70238686
0.2575757575757576,39165191.63643461
0.26262626262626265,39933136.57048234
0.2676767676767677,40701081.50453007
0.27272727272727276,41469026.438577816
0.2777777777777778,42236971.372625545
0.2828282828282829,43004916.30667329
0.2878787878787879,43772861.240721025
0.29292929292929293,44540806.17476876
0.297979797979798,45308751.1088165
0.30303030303030304,46076696.04286423
0.3080808080808081,46844640.97691198
0.31313131313131315,47612585.910959706
0.31818181818181823,48380530.84500745
0.32323232323232326,49148475.779055186
0.3282828282828283,49916420.71310292
0.33333333333333337,50684365.64715066
0.3383838383838384,51452310.581198394
0.3434343434343435,52220255.51524614
0.3484848484848485,52988200.449293874
0.3535353535353536,53756145.38334161
0.3585858585858586,54524090.31738935
0.36363636363636365,55292035.25143708
0.36868686868686873,56059980.18548483
0.37373737373737376,56827925.119532555
0.37878787878787884,57595870.0535803
0.38383838383838387,58363814.987628035
0.3888888888888889,59131759.92167577
0.393939393939394,59899704.85572351
0.398989898989899,60667649.789771244
0.4040404040404041,61435594.72381899
0.4090909090909091,62203539.657866724
0.4141414141414142,62971484.59191445
0.4191919191919192,63739429.52596219
0.42424242424242425,64507374.460009925
0.42929292929292934,65275319.394057676
0.43434343434343436,66043264.328105405
0.43939393939393945,66811209.26215314
0.4444444444444445,67579154.19620088
0.44949494949494956,68347099.13024862
0.4545454545454546,69115044.06429636
0.4595959595959596,69882988.9983441
0.4646464646464647,70650933.93239182
0.4696969696969697,71418878.86643957
0.4747474747474748,72186823.80048731
0.47979797979797983,72954768.73453505
0.48484848484848486,73722713.66858278
0.48989898989898994,74490658.60263051
0.494949494949495,75258603.53667825
0.5,76026548.47072598
0.51,76026548.47072598
9.999,76026548.47072598
10.0,76026548.47072598
10.002020202020201,75258603.53667825
10.004040404040405,74490658.60263051
10.006060606060606,73722713.66858278
10.008080808080807,72954768.73453504
10.01010101010101,72186823.8004873
10.012121212121212,71418878.86643957
10.014141414141415,70650933.93239182
10.016161616161616,69882988.9983441
10.018181818181818,69115044.06429635
10.02020202020202,68347099.1302486
10.022222222222222,67579154.19620088
10.024242424242424,66811209.26215314
10.026262626262627,66043264.328105405
10.028282828282828,65275319.39405766
10.03030303030303,64507374.460009925
10.032323232323233,63739429.52596219
10.034343434343434,62971484.59191445
10.036363636363637,62203539.65786671
10.038383838383838,61435594.72381898
10.04040404040404,60667649.789771244
10.042424242424243,59899704.85572351
10.044444444444444,59131759.92167577
10.046464646464646,58363814.98762803
10.048484848484849,57595870.05358029
10.05050505050505,56827925.119532555
10.052525252525252,56059980.18548482
10.054545454545455,55292035.25143708
10.056565656565656,54524090.31738934
10.05858585858586,53756145.3833416
10.06060606060606,52988200.449293874
10.062626262626262,52220255.51524613
10.064646464646465,51452310.58119839
10.066666666666666,50684365.64715066
10.068686868686868,49916420.71310292
10.070707070707071,49148475.77905518
10.072727272727272,48380530.84500744
10.074747474747474,47612585.910959706
10.076767676767677,46844640.97691197
10.078787878787878,46076696.042864226
10.080808080808081,45308751.10881649
10.082828282828283,44540806.17476876
10.084848484848484,43772861.24072102
10.086868686868687,43004916.30667328
10.088888888888889,42236971.372625545
10.09090909090909,41469026.43857781
10.092929292929293,40701081.504530065
10.094949494949494,39933136.57048233
10.096969696969696,39165191.63643459
10.098989898989899,38397246.702386856
10.1010101010101,37629301.76833912
10.103030303030303,36861356.834291376
10.105050505050505,36093411.90024364
10.107070707070706,35325466.96619591
10.10909090909091,34557522.03214817
10.11111111111111,33789577.09810044
10.113131313131312,33021632.1640527
10.115151515151515,32253687.230004963
10.117171717171717,31485742.295957226
10.119191919191918,30717797.361909483
10.121212121212121,29949852.427861754
10.123232323232322,29181907.493814006
10.125252525252526,28413962.559766278
10.127272727272727,27646017.62571853
10.129292929292928,26878072.6916708
10.131313131313131,26110127.757623065
10.133333333333333,25342182.823575325
