t[s],Power[W m^-3]
0.0,0.0
0.020202020202020204,767944.9340477373
0.04040404040404041,1535889.8680954746
0.06060606060606061,2303834.802143212
0.08080808080808081,3071779.736190949
0.10101010101010102,3839724.6702386867
0.12121212121212122,4607669.604286424
0.14141414141414144,5375614.538334161
0.16161616161616163,6143559.472381898
0.18181818181818182,6911504.406429635
0.20202020202020204,7679449.340477373
0.22222222222222224,8447394.27452511
0.24242424242424243,9215339.208572848
0.26262626262626265,9983284.142620586
0.2828282828282829,10751229.076668322
0.30303030303030304,11519174.010716058
0.32323232323232326,12287118.944763796
0.3434343434343435,13055063.878811534
0.36363636363636365,13823008.81285927
0.38383838383838387,14590953.746907009
0.4040404040404041,15358898.680954747
0.42424242424242425,16126843.615002481
0.4444444444444445,16894788.54905022
0.4646464646464647,17662733.483097956
0.48484848484848486,18430678.417145696
0.5050505050505051,19198623.35119343
0.5252525252525253,19966568.28524117
0.5454545454545455,20734513.219288908
0.5656565656565657,21502458.153336644
0.5858585858585859,22270403.08738438
0.6060606060606061,23038348.021432117
0.6262626262626263,23806292.955479853
0.6464646464646465,24574237.889527593
0.6666666666666667,25342182.82357533
0.686868686868687,26110127.75762307
0.7070707070707072,26878072.691670805
0.7272727272727273,27646017.62571854
0.7474747474747475,28413962.559766278
0.7676767676767677,29181907.493814018
0.787878787878788,29949852.427861754
0.8080808080808082,30717797.361909494
0.8282828282828284,31485742.295957226
0.8484848484848485,32253687.230004963
0.8686868686868687,33021632.164052702
0.888888888888889,33789577.09810044
0.9090909090909092,34557522.03214818
0.9292929292929294,35325466.96619591
0.9494949494949496,36093411.900243655
0.9696969696969697,36861356.83429139
0.98989898989899,37629301.76833913
1.0101010101010102,38397246.70238686
1.0303030303030305,39165191.63643461
1.0505050505050506,39933136.57048234
1.0707070707070707,40701081.50453007
1.090909090909091,41469026.438577816
1.1111111111111112,42236971.372625545
1.1313131313131315,43004916.30667329
1.1515151515151516,43772861.240721025
1.1717171717171717,44540806.17476876
1.191919191919192,45308751.1088165
1.2121212121212122,46076696.04286423
1.2323232323232325,46844640.97691198
1.2525252525252526,47612585.910959706
1.272727272727273,48380530.84500745
1.292929292929293,49148475.779055186
1.3131313131313131,49916420.71310292
1.3333333333333335,50684365.64715066
1.3535353535353536,51452310.581198394
1.373737373737374,52220255.51524614
1.393939393939394,52988200.449293874
1.4141414141414144,53756145.38334161
1.4343434343434345,54524090.31738935
1.4545454545454546,55292035.25143708
1.474747474747475,56059980.18548483
1.494949494949495,56827925.119532555
1.5151515151515154,57595870.0535803
1.5353535353535355,58363814.987628035
1.5555555555555556,59131759.92167577
1.575757575757576,59899704.85572351
1.595959595959596,60667649.789771244
1.6161616161616164,61435594.72381899
1.6363636363636365,62203539.657866724
1.6565656565656568,62971484.59191445
1.676767676767677,63739429.52596219
1.696969696969697,64507374.460009925
1.7171717171717173,65275319.394057676
1.7373737373737375,66043264.328105405
1.7575757575757578,66811209.26215314
1.777777777777778,67579154.19620088
1.7979797979797982,68347099.13024862
1.8181818181818183,69115044.06429636
1.8383838383838385,69882988.9983441
1.8585858585858588,70650933.93239182
1.878787878787879,71418878.86643957
1.8989898989898992,72186823.80048731
1.9191919191919193,72954768.73453505
1.9393939393939394,73722713.66858278
1.9595959595959598,74490658.60263051
1.97979797979798,75258603.53667825
2.0,76026548.47072598
2.01,76026548.47072598
9.999,76026548.47072598
10.001,76026548.47072598
10.021191919191919,75258603.53667825
10.041383838383839,74490658.60263051
10.061575757575756,73722713.66858278
10.081767676767676,72954768.73453504
10.101959595959595,72186823.8004873
10.122151515151515,71418878.86643957
10.142343434343434,70650933.93239182
10.162535353535352,69882988.9983441
10.182727272727272,69115044.06429635
10.202919191919191,68347099.1302486
10.22311111111111,67579154.19620088
10.24330303030303,66811209.26215314
10.263494949494948,66043264.328105405
10.283686868686868,65275319.39405766
10.303878787878787,64507374.460009925
10.324070707070707,63739429.52596219
10.344262626262626,62971484.59191445
10.364454545454546,62203539.65786671
10.384646464646464,61435594.72381898
10.404838383838383,60667649.789771244
10.425030303030303,59899704.85572351
10.445222222222222,59131759.92167577
10.465414141414142,58363814.98762803
10.48560606060606,57595870.05358029
10.505797979797979,56827925.119532555
10.525989898989899,56059980.18548482
10.546181818181818,55292035.25143708
10.566373737373738,54524090.31738934
10.586565656565655,53756145.3833416
10.606757575757575,52988200.449293874
10.626949494949494,52220255.51524613
10.647141414141414,51452310.58119839
10.667333333333334,50684365.64715066
10.687525252525251,49916420.71310292
10.70771717171717,49148475.77905518
10.72790909090909,48380530.84500744
10.74810101010101,47612585.910959706
10.76829292929293,46844640.97691197
10.788484848484849,46076696.042864226
10.808676767676767,45308751.10881649
10.828868686868686,44540806.17476876
10.849060606060606,43772861.24072102
10.869252525252525,43004916.30667328
10.889444444444445,42236971.372625545
10.909636363636363,41469026.43857781
10.929828282828282,40701081.504530065
10.950020202020202,39933136.57048233
10.970212121212121,39165191.63643459
10.99040404040404,38397246.702386856
11.010595959595959,37629301.76833912
11.030787878787878,36861356.834291376
11.050979797979798,36093411.90024364
11.071171717171717,35325466.96619591
11.091363636363637,34557522.03214817
11.111555555555555,33789577.09810044
11.131747474747474,33021632.1640527
11.151939393939394,32253687.230004963
11.172131313131313,31485742.295957226
11.192323232323233,30717797.361909483
11.212515151515152,29949852.427861754
11.23270707070707,29181907.493814006
11.25289898989899,28413962.559766278
11.273090909090909,27646017.62571853
11.293282828282829,26878072.6916708
11.313474747474746,26110127.757623065
11.333666666666666,25342182.823575325
11.353858585858585,24574237.88952759
11.374050505050505,23806292.95547985
11.394242424242425,23038348.021432113
11.414434343434344,22270403.087384373
11.434626262626262,21502458.153336637
11.454818181818181,20734513.219288904
11.4750101010101,19966568.28524116
11.49520202020202,19198623.351193428
11.51539393939394,18430678.417145684
11.535585858585858,17662733.48309795
11.555777777777777,16894788.54905022
11.575969696969697,16126843.615002474
11.596161616161616,15358898.680954741
11.616353535353536,14590953.746907
11.636545454545455,13823008.812859265
11.656737373737373,13055063.878811523
11.676929292929293,12287118.94476379
11.697121212121212,11519174.010716056
11.717313131313132,10751229.076668315
