[Name],,,
Line1mm,,,
,,,
[Data],,,
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0.0000000000,0.0050146752,0.0469250008,0.0086368555
0.0000000000,0.0050178757,0.0469250008,0.0086432006
0.0000000000,0.0050210762,0.0469250008,0.0086495485
0.0000000000,0.0050242767,0.0469250008,0.0086558983
0.0000000000,0.0050274772,0.0469250008,0.0086622536
0.0000000000,0.0050306777,0.0469250008,0.0086686108
0.0000000000,0.0050338781,0.0469250008,0.0086749718
0.0000000000,0.0050370786,0.0469250008,0.0086813355
0.0000000000,0.0050402791,0.0469250008,0.0086877029
0.0000000000,0.0050434796,0.0469250008,0.0086940732
0.0000000000,0.0050466801,0.0469250008,0.0087004472
0.0000000000,0.0050498806,0.0469250008,0.0087068230
0.0000000000,0.0050530811,0.0469250008,0.0087132044
0.0000000000,0.0050562816,0.0469250008,0.0087195868
0.0000000000,0.0050594821,0.0469250008,0.0087259728
0.0000000000,0.0050626826,0.0469250008,0.0087323617
0.0000000000,0.0050658830,0.0469250008,0.0087387552
0.0000000000,0.0050690835,0.0469250008,0.0087451506
0.0000000000,0.0050722840,0.0469250008,0.0087515507
0.0000000000,0.0050754845,0.0469250008,0.0087579526
0.0000000000,0.0050786850,0.0469250008,0.0087643582
0.0000000000,0.0050818855,0.0469250008,0.0087707667
0.0000000000,0.0050850860,0.0469250008,0.0087771770
0.0000000000,0.0050882865,0.0469250008,0.0087835928
0.0000000000,0.0050914870,0.0469250008,0.0087900115
0.0000000000,0.0050946875,0.0469250008,0.0087964311
0.0000000000,0.0050978879,0.0469250008,0.0088029122
0.0000000000,0.0051010884,0.0469250008,0.0088094017
0.0000000000,0.0051042889,0.0469250008,0.0088158939
0.0000000000,0.0051074894,0.0469250008,0.0088223889
0.0000000000,0.0051106899,0.0469250008,0.0088288859
0.0000000000,0.0051138904,0.0469250008,0.0088353856
0.0000000000,0.0051170909,0.0469250008,0.0088418880
0.0000000000,0.0051202914,0.0469250008,0.0088483933
0.0000000000,0.0051234919,0.0469250008,0.0088549005
0.0000000000,0.0051266924,0.0469250008,0.0088614114
0.0000000000,0.0051298928,0.0469250008,0.0088679241
0.0000000000,0.0051330933,0.0469250008,0.0088744396
0.0000000000,0.0051362938,0.0469250008,0.0088809580
0.0000000000,0.0051394943,0.0469250008,0.0088874772
0.0000000000,0.0051426948,0.0469250008,0.0088940011
0.0000000000,0.0051458953,0.0469250008,0.0089006433
0.0000000000,0.0051490958,0.0469250008,0.0089077372
0.0000000000,0.0051522963,0.0469250008,0.0089148339
0.0000000000,0.0051554968,0.0469250008,0.0089219334
0.0000000000,0.0051586973,0.0469250008,0.0089290347
0.0000000000,0.0051618977,0.0469250008,0.0089361388
0.0000000000,0.0051650982,0.0469250008,0.0089432467
0.0000000000,0.0051682987,0.0469250008,0.0089503573
0.0000000000,0.0051714992,0.0469250008,0.0089574708
0.0000000000,0.0051746997,0.0469250008,0.0089645861
0.0000000000,0.0051779002,0.0469250008,0.0089717051
0.0000000000,0.0051811007,0.0469250008,0.0089788251
0.0000000000,0.0051843012,0.0469250008,0.0089859506
0.0000000000,0.0051875017,0.0469250008,0.0089930771
0.0000000000,0.0051907022,0.0469250008,0.0090002064
0.0000000000,0.0051939026,0.0469250008,0.0090073384
0.0000000000,0.0051971031,0.0469250008,0.0090144733
0.0000000000,0.0052003036,0.0469250008,0.0090216110
0.0000000000,0.0052035041,0.0469250008,0.0090287505
0.0000000000,0.0052067046,0.0469250008,0.0090358937
0.0000000000,0.0052099051,0.0469250008,0.0090430388
0.0000000000,0.0052131056,0.0469250008,0.0090501877
0.0000000000,0.0052163061,0.0469250008,0.0090573393
0.0000000000,0.0052195066,0.0469250008,0.0090644928
0.0000000000,0.0052227071,0.0469250008,0.0090716481
0.0000000000,0.0052259075,0.0469250008,0.0090788063
0.0000000000,0.0052291080,0.0469250008,0.0090859691
0.0000000000,0.0052323085,0.0469250008,0.0090931319
0.0000000000,0.0052355090,0.0469250008,0.0091002984
0.0000000000,0.0052387095,0.0469250008,0.0091074686
0.0000000000,0.0052419100,0.0469250008,0.0091146408
0.0000000000,0.0052451105,0.0469250008,0.0091218147
0.0000000000,0.0052483110,0.0469250008,0.0091289924
0.0000000000,0.0052515115,0.0469250008,0.0091361133
0.0000000000,0.0052547120,0.0469250008,0.0091432361
0.0000000000,0.0052579124,0.0469250008,0.0091503598
0.0000000000,0.0052611129,0.0469250008,0.0091574853
0.0000000000,0.0052643134,0.0469250008,0.0091646137
0.0000000000,0.0052675139,0.0469250008,0.0091717467
0.0000000000,0.0052707144,0.0469250008,0.0091788815
0.0000000000,0.0052739149,0.0469250008,0.0091860192
0.0000000000,0.0052771154,0.0469250008,0.0091931596
0.0000000000,0.0052803159,0.0469250008,0.0092003029
0.0000000000,0.0052835164,0.0469250008,0.0092074471
0.0000000000,0.0052867169,0.0469250008,0.0092145959
0.0000000000,0.0052899173,0.0469250008,0.0092217475
0.0000000000,0.0052931178,0.0469250008,0.0092289010
0.0000000000,0.0052963183,0.0469250008,0.0092360573
0.0000000000,0.0052995188,0.0469250008,0.0092432164
0.0000000000,0.0053027193,0.0469250008,0.0092503773
0.0000000000,0.0053059198,0.0469250008,0.0092575410
0.0000000000,0.0053091203,0.0469250008,0.0092647076
0.0000000000,0.0053123208,0.0469250008,0.0092718769
0.0000000000,0.0053155213,0.0469250008,0.0092790499
0.0000000000,0.0053187218,0.0469250008,0.0092862248
0.0000000000,0.0053219222,0.0469250008,0.0092934016
0.0000000000,0.0053251227,0.0469250008,0.0093005812
0.0000000000,0.0053283232,0.0469250008,0.0093077645
0.0000000000,0.0053315237,0.0469250008,0.0093149487
0.0000000000,0.0053347242,0.0469250008,0.0093221376
0.0000000000,0.0053379247,0.0469250008,0.0093294876
0.0000000000,0.0053411252,0.0469250008,0.0093374504
0.0000000000,0.0053443257,0.0469250008,0.0093454141
0.0000000000,0.0053475262,0.0469250008,0.0093533788
0.0000000000,0.0053507267,0.0469250008,0.0093613463
0.0000000000,0.0053539271,0.0469250008,0.0093693165
0.0000000000,0.0053571276,0.0469250008,0.0093772886
0.0000000000,0.0053603281,0.0469250008,0.0093852598
0.0000000000,0.0053635286,0.0469250008,0.0093932347
0.0000000000,0.0053667291,0.0469250008,0.0094012115
0.0000000000,0.0053699296,0.0469250008,0.0094091883
0.0000000000,0.0053731301,0.0469250008,0.0094171688
0.0000000000,0.0053763306,0.0469250008,0.0094251502
0.0000000000,0.0053795311,0.0469250008,0.0094331326
0.0000000000,0.0053827316,0.0469250008,0.0094411168
0.0000000000,0.0053859320,0.0469250008,0.0094491038
0.0000000000,0.0053891325,0.0469250008,0.0094570927
