Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.1099999990,293.1501770000,293.1597290000,293.1700130000,293.1880800000,293.1874390000,293.1536870000,293.1499940000,0.5181862710,0.2662709360,293.1502690000,0.2129653390,293.1501460000,0.2129653390,293.1501460000,0.1247007330,293.1500550000,0.0424136296,293.1499940000,293.1545410000,293.1518550000,293.1507260000,293.1502690000,293.1500240000,293.1499940000,293.1783750000,293.1499940000,0.1109971630,293.1636960000,293.1591490000,293.1545410000,293.1894230000
0.1199999970,293.1502080000,293.1617130000,293.1740420000,293.1954960000,293.1946110000,293.1544190000,293.1499940000,0.5181862710,0.2657938900,293.1504820000,0.2127523120,293.1502990000,0.2127523120,293.1502990000,0.1248102640,293.1501460000,0.0419223718,293.1500240000,293.1563720000,293.1528930000,293.1512150000,293.1504820000,293.1500550000,293.1499940000,293.1783750000,293.1499940000,0.1288382110,293.1667180000,293.1617740000,293.1563720000,293.1971130000
0.1299999950,293.1502380000,293.1639100000,293.1783750000,293.2036440000,293.2024540000,293.1552120000,293.1499940000,0.5181862710,0.2653540370,293.1508480000,0.2124145180,293.1505130000,0.2124145180,293.1505130000,0.1248259170,293.1502380000,0.0413324535,293.1500240000,293.1585690000,293.1542660000,293.1519470000,293.1508480000,293.1501770000,293.1500240000,293.1783750000,293.1499940000,0.1442096980,293.1699830000,293.1647030000,293.1585690000,293.2055360000
0.1400000010,293.1502690000,293.1662900000,293.1831360000,293.2124020000,293.2109380000,293.1560670000,293.1499940000,0.5181862710,0.2650281790,293.1513670000,0.2120604220,293.1508480000,0.2120604220,293.1508480000,0.1247542800,293.1504210000,0.0406680368,293.1500550000,293.1611020000,293.1559750000,293.1529240000,293.1513670000,293.1502990000,293.1500240000,293.1783750000,293.1500240000,0.1561316700,293.1736450000,293.1679990000,293.1611020000,293.2146300000
0.1499999910,293.1502990000,293.1688540000,293.1882320000,293.2218630000,293.2200320000,293.1570130000,293.1499940000,0.5181862710,0.2648103540,293.1521300000,0.2117489430,293.1513370000,0.2117489430,293.1513370000,0.1246328130,293.1506960000,0.0399714038,293.1501460000,293.1639710000,293.1580200000,293.1542050000,293.1521300000,293.1505130000,293.1500550000,293.1783750000,293.1500550000,0.1644848880,293.1776730000,293.1716000000,293.1639710000,293.2244260000
0.1599999960,293.1503300000,293.1716000000,293.1937260000,293.2319640000,293.2297670000,293.1579900000,293.1499940000,0.5181865100,0.2646735910,293.1531370000,0.2115099130,293.1520390000,0.2115099130,293.1520390000,0.1245079190,293.1510930000,0.0392911956,293.1502080000,293.1672060000,293.1604000000,293.1557920000,293.1531370000,293.1508180000,293.1501770000,293.1783750000,293.1501160000,0.1697240620,293.1819460000,293.1755370000,293.1672060000,293.2349550000
0.1700000020,293.1503600000,293.1745610000,293.1995850000,293.2427670000,293.2401430000,293.1590580000,293.1499940000,0.5181864500,0.2645916040,293.1544190000,0.2113498900,293.1529240000,0.2113498900,293.1529240000,0.1244094070,293.1516110000,0.0386663079,293.1502990000,293.1707460000,293.1631160000,293.1576540000,293.1544190000,293.1512760000,293.1502690000,293.1783750000,293.1501770000,0.1725567130,293.1865230000,293.1798400000,293.1707460000,293.2461240000
0.1799999920,293.1504210000,293.1777040000,293.2057800000,293.2542110000,293.2511600000,293.1602170000,293.1499940000,0.5181864500,0.2645443980,293.1559750000,0.2112581280,293.1541140000,0.2112581280,293.1541140000,0.1243463900,293.1523440000,0.0381207876,293.1504210000,293.1746520000,293.1661680000,293.1598820000,293.1559750000,293.1519170000,293.1504520000,293.1783750000,293.1502990000,0.1737524720,293.1914060000,293.1844790000,293.1746520000,293.2579960000
0.1899999980,293.1504520000,293.1810300000,293.2123720000,293.2663270000,293.2628170000,293.1614070000,293.1499630000,0.5181863900,0.2645185890,293.1578670000,0.2112160470,293.1555480000,0.2112160470,293.1555480000,0.1243144800,293.1532900000,0.0376646407,293.1506350000,293.1788640000,293.1695250000,293.1623540000,293.1578670000,293.1527400000,293.1506960000,293.1783750000,293.1504520000,0.1739532650,293.1965940000,293.1894230000,293.1788640000,293.2705990000
0.1999999880,293.1505130000,293.1845400000,293.2192990000,293.2791750000,293.2751160000,293.1626590000,293.1499630000,0.5181862120,0.2645057440,293.1600650000,0.2112046480,293.1572570000,0.2112046480,293.1572570000,0.1243033930,293.1543880000,0.0372964330,293.1508790000,293.1834110000,293.1732180000,293.1651920000,293.1600650000,293.1538090000,293.1510310000,293.1783750000,293.1506960000,0.1736181080,293.2020870000,293.1947020000,293.1834110000,293.2839660000
0.2099999930,293.1505430000,293.1882320000,293.2265930000,293.2926640000,293.2880550000,293.1640010000,293.1499630000,0.5181863900,0.2645006780,293.1625370000,0.2112087010,293.1592410000,0.2112087010,293.1592410000,0.1243024690,293.1557310000,0.0370067209,293.1512150000,293.1882930000,293.1772460000,293.1683350000,293.1625370000,293.1551210000,293.1514890000,293.1783750000,293.1510310000,0.1730465740,293.2078860000,293.2003480000,293.1882930000,293.2979430000
