Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.1099999990,298.1500550000,298.1576230000,298.1646730000,298.1760860000,298.1774600000,298.1528020000,298.1499940000,0.5181863900,0.2662542760,298.1500550000,0.2129245700,298.1500240000,0.2129245700,298.1500240000,0.1246625410,298.1500240000,0.0424006172,298.1499940000,298.1510010000,298.1503600000,298.1501460000,298.1500550000,298.1500240000,298.1499940000,298.1499940000,298.1499940000,0.1109130230,298.1593020000,298.1535340000,298.1510010000,298.1719060000
0.1199999970,298.1500550000,298.1591800000,298.1675720000,298.1810910000,298.1827090000,298.1533510000,298.1499940000,0.5181863310,0.2657805090,298.1500850000,0.2127186060,298.1500550000,0.2127186060,298.1500550000,0.1247810130,298.1500240000,0.0419089086,298.1499940000,298.1513980000,298.1505430000,298.1502380000,298.1500850000,298.1500240000,298.1499940000,298.1499940000,298.1499940000,0.1287559120,298.1612850000,298.1544800000,298.1513980000,298.1761170000
0.1299999950,298.1500850000,298.1608890000,298.1707150000,298.1865840000,298.1884160000,298.1539610000,298.1499940000,0.5181863310,0.2653437850,298.1501460000,0.2123886350,298.1500850000,0.2123886350,298.1500850000,0.1248035730,298.1500240000,0.0413202383,298.1499940000,298.1518250000,298.1507570000,298.1503600000,298.1501460000,298.1500240000,298.1499940000,298.1499940000,298.1499940000,0.1441366820,298.1635130000,298.1555790000,298.1518250000,298.1806950000
0.1400000010,298.1500850000,298.1627500000,298.1741640000,298.1925050000,298.1946110000,298.1546020000,298.1499940000,0.5181863310,0.2650229330,298.1502690000,0.2120440750,298.1501460000,0.2120440750,298.1501460000,0.1247395430,298.1500550000,0.0406577177,298.1500240000,298.1523440000,298.1510310000,298.1505130000,298.1502690000,298.1500550000,298.1500240000,298.1499940000,298.1499940000,0.1560710220,298.1658940000,298.1567690000,298.1523440000,298.1856380000
0.1500000060,298.1501160000,298.1647340000,298.1778260000,298.1988530000,298.2012330000,298.1553040000,298.1499940000,0.5181863310,0.2648095190,298.1503910000,0.2117408810,298.1502080000,0.2117408810,298.1502080000,0.1246249380,298.1500850000,0.0399630480,298.1500240000,298.1528930000,298.1513370000,298.1506960000,298.1503910000,298.1500850000,298.1500240000,298.1499940000,298.1500240000,0.1644368170,298.1684880000,298.1580810000,298.1528930000,298.1909480000
0.1599999960,298.1501160000,298.1668700000,298.1817930000,298.2056580000,298.2083440000,298.1560670000,298.1499940000,0.5181863310,0.2646769290,298.1505430000,0.2115091830,298.1503300000,0.2115091830,298.1503300000,0.1245064590,298.1501460000,0.0392845310,298.1500240000,298.1535340000,298.1517030000,298.1509400000,298.1505430000,298.1501460000,298.1500240000,298.1499940000,298.1500240000,0.1696881650,298.1712950000,298.1595150000,298.1535340000,298.1966250000
0.1700000020,298.1501460000,298.1691590000,298.1860050000,298.2128910000,298.2158810000,298.1568600000,298.1499940000,0.5181863310,0.2645957470,298.1507260000,0.2113519010,298.1504520000,0.2113519010,298.1504520000,0.1244101380,298.1501770000,0.0386612676,298.1500240000,298.1542050000,298.1521000000,298.1512150000,298.1507260000,298.1502080000,298.1500550000,298.1499940000,298.1500240000,0.1725304570,298.1742860000,298.1610410000,298.1542050000,298.2026980000
0.1800000070,298.1501460000,298.1716000000,298.1904600000,298.2206120000,298.2239070000,298.1577150000,298.1499940000,0.5181863310,0.2645481820,298.1509700000,0.2112605870,298.1506040000,0.2112605870,298.1506040000,0.1243471130,298.1502690000,0.0381171815,298.1500550000,298.1549680000,298.1525570000,298.1515200000,298.1509700000,298.1503300000,298.1500850000,298.1499940000,298.1500550000,0.1737337110,298.1774600000,298.1627200000,298.1549680000,298.2091060000
0.1899999980,298.1501770000,298.1741640000,298.1952210000,298.2287290000,298.2323910000,298.1586000000,298.1499940000,0.5181863310,0.2645218970,298.1512450000,0.2112183270,298.1507570000,0.2112183270,298.1507570000,0.1243147920,298.1503600000,0.0376621261,298.1500550000,298.1557920000,298.1530460000,298.1518550000,298.1512450000,298.1504520000,298.1501160000,298.1499940000,298.1500850000,0.1739402560,298.1808470000,298.1644900000,298.1557920000,298.2159120000
0.2000000030,298.1502080000,298.1768800000,298.2001950000,298.2373050000,298.2413330000,298.1595460000,298.1499940000,0.5181863310,0.2645084260,298.1515200000,0.2112064960,298.1509700000,0.2112064960,298.1509700000,0.1243033710,298.1504520000,0.0372946672,298.1500550000,298.1566470000,298.1535640000,298.1522220000,298.1515200000,298.1505740000,298.1501770000,298.1499940000,298.1501160000,0.1736093610,298.1844480000,298.1663820000,298.1566470000,298.2230530000
0.2099999930,298.1502080000,298.1797490000,298.2054750000,298.2463070000,298.2507020000,298.1605530000,298.1499940000,0.5181863310,0.2645027940,298.1518550000,0.2112101470,298.1511840000,0.2112101470,298.1511840000,0.1243023200,298.1505430000,0.0370054096,298.1500850000,298.1575930000,298.1541440000,298.1526180000,298.1518550000,298.1507570000,298.1502380000,298.1499940000,298.1501770000,0.1730409560,298.1882020000,298.1683960000,298.1575930000,298.2305600000
0.2199999990,298.1502380000,298.1827700000,298.2109680000,298.2557680000,298.2605590000,298.1616210000,298.1499940000,0.5181863310,0.2645021080,298.1522220000,0.2112195640,298.1514280000,0.2112195640,298.1514280000,0.1243040190,298.1506650000,0.0367814004,298.1501160000,298.1586000000,298.1547550000,298.1530760000,298.1522220000,298.1509400000,298.1503300000,298.1499940000,298.1502380000,0.1724156890,298.1921690000,298.1705320000,298.1586000000,298.2384640000
0.2300000040,298.1502690000,298.1859130000,298.2167360000,298.2656560000,298.2708440000,298.1626890000,298.1499940000,0.5181863310,0.2645042540,298.1526180000,0.2112294880,298.1517030000,0.2112294880,298.1517030000,0.1243044440,298.1508180000,0.0366090424,298.1501460000,298.1596370000,298.1553960000,298.1535640000,298.1526180000,298.1511840000,298.1504520000,298.1499940000,298.1503300000,0.1718324570,298.1963500000,298.1727910000,298.1596370000,298.2467350000
0.2399999950,298.1502690000,298.1892090000,298.2227780000,298.2760010000,298.2815860000,298.1638490000,298.1499940000,0.5181863310,0.2645077410,298.1530460000,0.2112379520,298.1520080000,0.2112379520,298.1520080000,0.1243026110,298.1509700000,0.0364759117,298.1501770000,298.1607670000,298.1560970000,298.1540830000,298.1530460000,298.1514280000,298.1505740000,298.1500240000,298.1504210000,0.1713371430,298.2007140000,298.1751400000,298.1607670000,298.2553410000
0.2500000000,298.1502990000,298.1926270000,298.2290650000,298.2867740000,298.2928160000,298.1650390000,298.1499940000,0.5181863310,0.2645115550,298.1535030000,0.2112447620,298.1523440000,0.2112447620,298.1523440000,0.1242992730,298.1511230000,0.0363717154,298.1502080000,298.1619570000,298.1568300000,298.1546330000,298.1535030000,298.1517030000,298.1506960000,298.1500240000,298.1505740000,0.1709429770,298.2052610000,298.1776120000,298.1619570000,298.2643130000
0.2599999900,298.1503300000,298.1962280000,298.2356260000,298.2980040000,298.3044740000,298.1662900000,298.1499940000,0.5181863310,0.2645151320,298.1539920000,0.2112502750,298.1526790000,0.2112502750,298.1526790000,0.1242955630,298.1513060000,0.0362884440,298.1502690000,298.1632080000,298.1576230000,298.1552430000,298.1539920000,298.1520080000,298.1508790000,298.1500240000,298.1506960000,0.1706447600,298.2100220000,298.1802060000,298.1632080000,298.2736820000
0.2700000110,298.1503600000,298.1999510000,298.2424320000,298.3096310000,298.3165890000,298.1675720000,298.1499940000,0.5181863310,0.2645181120,298.1545100000,0.2112548050,298.1530460000,0.2112548050,298.1530460000,0.1242922920,298.1514890000,0.0362200625,298.1502990000,298.1645200000,298.1584470000,298.1558530000,298.1545100000,298.1523130000,298.1510620000,298.1500240000,298.1508480000,0.1704284850,298.2149660000,298.1829220000,298.1645200000,298.2833860000
0.2800000010,298.1503910000,298.2037960000,298.2495120000,298.3217160000,298.3291630000,298.1689150000,298.1499940000,0.5181863310,0.2645203770,298.1550600000,0.2112584710,298.1534420000,0.2112584710,298.1534420000,0.1242897590,298.1517030000,0.0361617468,298.1503600000,298.1658940000,298.1593020000,298.1565250000,298.1550600000,298.1526790000,298.1512450000,298.1500240000,298.1510310000,0.1702771340,298.2200930000,298.1857300000,298.1658940000,298.2934570000
0.2899999920,298.1504210000,298.2078250000,298.2568050000,298.3342590000,298.3421630000,298.1703190000,298.1499940000,0.5181863310,0.2645219560,298.1556400000,0.2112613770,298.1538390000,0.2112613770,298.1538390000,0.1242879480,298.1519170000,0.0361108519,298.1504210000,298.1672970000,298.1602170000,298.1571960000,298.1556400000,298.1530460000,298.1514890000,298.1500240000,298.1512450000,0.1701744350,298.2254330000,298.1886900000,298.1672970000,298.3038940000
0.3000000120,298.1504520000,298.2119750000,298.2644040000,298.3471980000,298.3556520000,298.1717530000,298.1499940000,0.5181863310,0.2645229700,298.1562810000,0.2112635520,298.1542970000,0.2112635520,298.1542970000,0.1242868830,298.1521300000,0.0360656530,298.1504520000,298.1687930000,298.1611630000,298.1579280000,298.1562810000,298.1534420000,298.1517330000,298.1500240000,298.1514590000,0.1701063360,298.2309570000,298.1917420000,298.1687930000,298.3146970000
0.3100000020,298.1504820000,298.2162480000,298.2722470000,298.3605960000,298.3695370000,298.1732180000,298.1499940000,0.5181863310,0.2645235060,298.1569210000,0.2112650870,298.1547550000,0.2112650870,298.1547550000,0.1242862190,298.1523740000,0.0360249728,298.1505130000,298.1703490000,298.1621400000,298.1586910000,298.1569210000,298.1538390000,298.1519780000,298.1500240000,298.1517030000,0.1700616180,298.2366940000,298.1948850000,298.1703490000,298.3258670000
