Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
1.7000000500,293.1757810000,296.9814450000,300.1115720000,305.0551150000,305.3717650000,294.4571230000,293.1502690000,0.5181863310,0.2645105420,293.9420780000,0.2112639100,293.7394100000,0.2112639100,293.7394100000,0.1242790370,293.4745790000,0.0355200171,293.2467960000,294.7445070000,294.2263790000,294.0373840000,293.9420780000,293.7363890000,293.6085210000,293.1615910000,293.5961910000,0.1695968060,298.3577580000,296.1981200000,294.7445070000,303.0779420000
1.7100000400,293.1759640000,297.0052190000,300.1548460000,305.1297610000,305.4474180000,294.4651490000,293.1502690000,0.5181863310,0.2645105420,293.9473880000,0.2112639250,293.7434080000,0.2112639250,293.7434080000,0.1242790300,293.4767760000,0.0355195403,293.2474980000,294.7548220000,294.2334290000,294.0433040000,293.9473880000,293.7404170000,293.6117860000,293.1616820000,293.5993960000,0.1695964340,298.3903810000,296.2174990000,294.7548220000,303.1403200000
1.7200000300,293.1761170000,297.0289310000,300.1980590000,305.2042850000,305.5230100000,294.4731750000,293.1502690000,0.5181863310,0.2645105420,293.9526980000,0.2112639250,293.7473750000,0.2112639250,293.7473750000,0.1242790300,293.4790040000,0.0355190597,293.2481990000,294.7651060000,294.2404790000,294.0491940000,293.9526980000,293.7444460000,293.6150510000,293.1618040000,293.6026000000,0.1695960910,298.4229430000,296.2368770000,294.7651060000,303.2026370000
1.7300000200,293.1762700000,297.0526120000,300.2411800000,305.2787170000,305.5984500000,294.4811710000,293.1502690000,0.5181863310,0.2645105420,293.9580080000,0.2112639400,293.7513730000,0.2112639400,293.7513730000,0.1242790220,293.4812010000,0.0355185755,293.2488710000,294.7753910000,294.2474980000,294.0550840000,293.9580080000,293.7484740000,293.6182860000,293.1618960000,293.6058040000,0.1695957480,298.4554750000,296.2561950000,294.7753910000,303.2648620000
1.7400000100,293.1764220000,297.0762630000,300.2842710000,305.3530580000,305.6737980000,294.4891360000,293.1502690000,0.5181863310,0.2645105420,293.9633180000,0.2112639550,293.7553410000,0.2112639550,293.7553410000,0.1242790070,293.4834290000,0.0355180874,293.2495730000,294.7856750000,294.2545170000,294.0609440000,293.9633180000,293.7524720000,293.6215520000,293.1619870000,293.6090090000,0.1695954200,298.4879150000,296.2755130000,294.7856750000,303.3269960000
1.7500000000,293.1765750000,297.0998840000,300.3273010000,305.4273070000,305.7490230000,294.4971310000,293.1502690000,0.5181863310,0.2645105420,293.9685970000,0.2112639550,293.7593080000,0.2112639550,293.7593080000,0.1242790070,293.4856260000,0.0355175994,293.2502440000,294.7958980000,294.2615360000,294.0668030000,293.9685970000,293.7564700000,293.6247860000,293.1620790000,293.6122130000,0.1695951070,298.5203550000,296.2947690000,294.7958980000,303.3890690000
1.7599999900,293.1767270000,297.1234740000,300.3702390000,305.5014650000,305.8241580000,294.5050660000,293.1502690000,0.5181863310,0.2645105420,293.9738770000,0.2112639840,293.7632750000,0.2112639840,293.7632750000,0.1242790000,293.4878230000,0.0355171040,293.2509460000,294.8061520000,294.2685550000,294.0726620000,293.9738770000,293.7604680000,293.6280520000,293.1621700000,293.6153870000,0.1695947950,298.5527340000,296.3140260000,294.8061520000,303.4510500000
1.7699999800,293.1768800000,297.1470030000,300.4131160000,305.5755000000,305.8991700000,294.5130310000,293.1502690000,0.5181863310,0.2645105420,293.9791560000,0.2112639840,293.7672420000,0.2112639840,293.7672420000,0.1242789920,293.4900210000,0.0355166048,293.2516170000,294.8163760000,294.2755430000,294.0785220000,293.9791560000,293.7644650000,293.6312870000,293.1622620000,293.6185610000,0.1695944960,298.5850520000,296.3332520000,294.8163760000,303.5129390000
1.7799999700,293.1770320000,297.1705020000,300.4559630000,305.6494450000,305.9740600000,294.5209660000,293.1502690000,0.5181863310,0.2645105420,293.9844360000,0.2112639990,293.7711790000,0.2112639990,293.7711790000,0.1242789920,293.4922180000,0.0355161019,293.2523190000,294.8265690000,294.2825320000,294.0843510000,293.9844360000,293.7684630000,293.6345210000,293.1623840000,293.6217350000,0.1695942130,298.6173400000,296.3524480000,294.8265690000,303.5747680000
1.7899999600,293.1771850000,297.1939700000,300.4987180000,305.7232970000,306.0488280000,294.5288700000,293.1502690000,0.5181863310,0.2645105420,293.9896850000,0.2112640140,293.7751160000,0.2112640140,293.7751160000,0.1242789780,293.4944150000,0.0355155990,293.2529910000,294.8367610000,294.2894900000,294.0901790000,293.9896850000,293.7724300000,293.6377560000,293.1624760000,293.6249080000,0.1695939300,298.6495670000,296.3716130000,294.8367610000,303.6365050000
