Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.2300000040,293.2548220000,293.8510130000,294.2531740000,294.8744510000,294.7131650000,293.6295170000,293.1538390000,0.5181863310,0.2645042540,297.5925290000,0.2112294880,297.6351010000,0.2112294880,297.6351010000,0.1243044440,297.1439210000,0.0366090424,294.7158810000,297.0158690000,297.3744510000,297.5021970000,297.5925290000,297.2470090000,296.6603700000,293.2283630000,296.5911560000,0.1718324570,294.3786010000,296.0184330000,297.0158690000,295.7280270000
0.2399999950,293.2548520000,293.8547060000,294.2602230000,294.8867800000,294.7261350000,293.6307070000,293.1538390000,0.5181863310,0.2645077410,297.5933230000,0.2112379520,297.6358950000,0.2112379520,297.6358950000,0.1243026110,297.1455080000,0.0364759117,294.7225340000,297.0171810000,297.3752140000,297.5028990000,297.5933230000,297.2505800000,296.6707760000,293.2301330000,296.6028440000,0.1713371430,294.3830570000,296.0210570000,297.0171810000,295.7386780000
0.2500000000,293.2548830000,293.8585510000,294.2675170000,294.8995670000,294.7395320000,293.6319270000,293.1538090000,0.5181863310,0.2645115550,297.5939940000,0.2112447620,297.6366270000,0.2112447620,297.6366270000,0.1242992730,297.1469120000,0.0363717154,294.7282100000,297.0185240000,297.3760380000,297.5035400000,297.5939940000,297.2540590000,296.6808470000,293.2317200000,296.6134030000,0.1709429770,294.3876650000,296.0238040000,297.0185240000,295.7497250000
0.2599999900,293.2549130000,293.8625490000,294.2750850000,294.9127810000,294.7533870000,293.6332090000,293.1538090000,0.5181863310,0.2645151320,297.5945430000,0.2112502750,297.6372680000,0.2112502750,297.6372680000,0.1242955630,297.1480710000,0.0362884440,294.7331240000,297.0198970000,297.3769530000,297.5041810000,297.5945430000,297.2572330000,296.6907350000,293.2331850000,296.6235960000,0.1706447600,294.3924260000,296.0266720000,297.0198970000,295.7611390000
0.2700000110,293.2549440000,293.8666690000,294.2828670000,294.9264220000,294.7676390000,293.6345210000,293.1538090000,0.5181863310,0.2645181120,297.5950930000,0.2112548050,297.6377870000,0.2112548050,297.6377870000,0.1242922920,297.1491090000,0.0362200625,294.7373960000,297.0213620000,297.3778690000,297.5048520000,297.5950930000,297.2599790000,296.7002870000,293.2345280000,296.6334840000,0.1704284850,294.3973690000,296.0296330000,297.0213620000,295.7729490000
0.2800000010,293.2549740000,293.8709410000,294.2909240000,294.9405210000,294.7823490000,293.6358640000,293.1538090000,0.5181863310,0.2645203770,297.5956420000,0.2112584710,297.6382750000,0.2112584710,297.6382750000,0.1242897590,297.1499940000,0.0361617468,294.7411190000,297.0228580000,297.3788450000,297.5055850000,297.5956420000,297.2622680000,296.7092290000,293.2358090000,296.6429140000,0.1702771340,294.4024960000,296.0326840000,297.0228580000,295.7851560000
0.2899999920,293.2550050000,293.8753360000,294.2992250000,294.9550480000,294.7974850000,293.6372680000,293.1538090000,0.5181863310,0.2645219560,297.5962220000,0.2112613770,297.6387630000,0.2112613770,297.6387630000,0.1242879480,297.1507870000,0.0361108519,294.7444760000,297.0244140000,297.3798220000,297.5063780000,297.5962220000,297.2642210000,296.7174070000,293.2370300000,296.6516420000,0.1701744350,294.4077450000,296.0358580000,297.0244140000,295.7977290000
0.3000000120,293.2550350000,293.8798520000,294.3077700000,294.9700010000,294.8130800000,293.6387020000,293.1538090000,0.5181863310,0.2645229700,297.5968630000,0.2112635520,297.6392520000,0.2112635520,297.6392520000,0.1242868830,297.1515810000,0.0360656530,294.7474670000,297.0260310000,297.3808590000,297.5071720000,297.5968630000,297.2658690000,296.7247010000,293.2381590000,296.6595760000,0.1701063360,294.4132080000,296.0391240000,297.0260310000,295.8106990000
0.3100000020,293.2550660000,293.8845210000,294.3165590000,294.9854130000,294.8291020000,293.6401980000,293.1537780000,0.5181863310,0.2645235060,297.5975650000,0.2112650870,297.6397400000,0.2112650870,297.6397400000,0.1242862190,297.1523130000,0.0360249728,294.7502140000,297.0277100000,297.3819580000,297.5080260000,297.5975650000,297.2673030000,296.7310790000,293.2392270000,296.6665650000,0.1700616180,294.4187930000,296.0425110000,297.0277100000,295.8240050000
0.3199999930,293.2551270000,293.8893430000,294.3255920000,295.0012210000,294.8455510000,293.6417240000,293.1537780000,0.5181863310,0.2645237150,297.5982670000,0.2112660560,297.6402590000,0.2112660560,297.6402590000,0.1242857280,297.1530460000,0.0359880365,294.7527160000,297.0294490000,297.3830570000,297.5089110000,297.5982670000,297.2685850000,296.7366030000,293.2402650000,296.6726990000,0.1700318900,294.4245910000,296.0459900000,297.0294490000,295.8377380000
0.3300000130,293.2551570000,293.8942870000,294.3348390000,295.0174870000,294.8624270000,293.6433110000,293.1537780000,0.5181863310,0.2645236850,297.5990600000,0.2112665920,297.6408080000,0.2112665920,297.6408080000,0.1242852880,297.1537480000,0.0359543115,294.7550350000,297.0312190000,297.3842160000,297.5097960000,297.5990600000,297.2697750000,296.7413330000,293.2412110000,296.6779790000,0.1700112520,294.4305110000,296.0495610000,297.0312190000,295.8517760000
0.3400000040,293.2552190000,293.8994140000,294.3443300000,295.0342100000,294.8797300000,293.6449580000,293.1537780000,0.5181863310,0.2645235060,297.5998540000,0.2112667860,297.6413570000,0.2112667860,297.6413570000,0.1242848410,297.1544490000,0.0359233879,294.7572020000,297.0330810000,297.3854060000,297.5107420000,297.5998540000,297.2709050000,296.7454220000,293.2421260000,296.6825260000,0.1699958150,294.4366460000,296.0532840000,297.0330810000,295.8661800000
0.3499999940,293.2552490000,293.9046630000,294.3540950000,295.0513610000,294.8975520000,293.6466370000,293.1537780000,0.5181863310,0.2645232380,297.6006470000,0.2112667560,297.6419070000,0.2112667560,297.6419070000,0.1242843570,297.1551510000,0.0358949341,294.7592160000,297.0349730000,297.3866270000,297.5117190000,297.6006470000,297.2719730000,296.7489620000,293.2429810000,296.6864620000,0.1699831630,294.4429630000,296.0570680000,297.0349730000,295.8809810000
0.3600000140,293.2553100000,293.9100650000,294.3641050000,295.0689390000,294.9158630000,293.6483760000,293.1537780000,0.5181863310,0.2645229100,297.6015320000,0.2112665920,297.6424870000,0.2112665920,297.6424870000,0.1242838430,297.1558230000,0.0358687043,294.7611080000,297.0369260000,297.3879090000,297.5126950000,297.6015320000,297.2730100000,296.7520450000,293.2438050000,296.6899110000,0.1699719280,294.4494630000,296.0610050000,297.0369260000,295.8961490000
0.3700000050,293.2553710000,293.9156190000,294.3743590000,295.0869450000,294.9346010000,293.6501460000,293.1537780000,0.5181863310,0.2645225520,297.6023860000,0.2112663390,297.6430970000,0.2112663390,297.6430970000,0.1242832990,297.1564940000,0.0358445048,294.7628480000,297.0389400000,297.3892210000,297.5137630000,297.6023860000,297.2740170000,296.7547910000,293.2445680000,296.6929020000,0.1699613930,294.4561160000,296.0650330000,297.0389400000,295.9116820000
0.3799999950,293.2554020000,293.9213260000,294.3848270000,295.1053770000,294.9537960000,293.6519780000,293.1537780000,0.5181863310,0.2645221950,297.6033330000,0.2112660710,297.6437070000,0.2112660710,297.6437070000,0.1242827700,297.1571350000,0.0358221792,294.7645260000,297.0410160000,297.3905640000,297.5148010000,297.6033330000,297.2750240000,296.7572330000,293.2453000000,296.6955870000,0.1699512450,294.4629520000,296.0691830000,297.0410160000,295.9275820000
0.3899999860,293.2554630000,293.9271550000,294.3955990000,295.1242680000,294.9734500000,293.6538390000,293.1537780000,0.5181863310,0.2645218370,297.6042480000,0.2112658020,297.6443180000,0.2112658020,297.6443180000,0.1242822710,297.1578060000,0.0358015895,294.7660830000,297.0431520000,297.3919370000,297.5159000000,297.6042480000,297.2760010000,296.7594600000,293.2460020000,296.6979980000,0.1699413810,294.4699400000,296.0734560000,297.0431520000,295.9438780000
