Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
1.5099999900,293.1716000000,294.9011540000,296.4772030000,299.0368650000,298.9719240000,293.7541810000,293.1491090000,0.5181863310,0.2645107210,293.3442690000,0.2112638350,293.2953800000,0.2112638350,293.2953800000,0.1242791940,293.2325440000,0.0355285928,293.1737980000,293.6047670000,293.4158940000,293.3675840000,293.3442690000,293.2930600000,293.2595210000,293.1525270000,293.2559200000,0.1696060750,295.5777280000,294.2862550000,293.6047670000,298.3110960000
1.5199999800,293.1718750000,294.9238280000,296.5203250000,299.1132510000,299.0470580000,293.7619320000,293.1490780000,0.5181863310,0.2645106910,293.3469540000,0.2112638350,293.2974240000,0.2112638350,293.2974240000,0.1242791790,293.2337040000,0.0355281718,293.1741330000,293.6108400000,293.4194950000,293.3705750000,293.3469540000,293.2950740000,293.2611080000,293.1525880000,293.2574770000,0.1696054640,295.6093750000,294.3012390000,293.6108400000,298.3780520000
1.5299999700,293.1721500000,294.9466250000,296.5636900000,299.1900630000,299.1226810000,293.7697450000,293.1490780000,0.5181863310,0.2645106910,293.3496700000,0.2112638350,293.2994380000,0.2112638350,293.2994380000,0.1242791710,293.2348630000,0.0355277508,293.1744690000,293.6169740000,293.4231260000,293.3735660000,293.3496700000,293.2971190000,293.2627260000,293.1526180000,293.2590640000,0.1696048830,295.6412050000,294.3163450000,293.6169740000,298.4454350000
1.5399999600,293.1724240000,294.9696040000,296.6073300000,299.2673650000,299.1987610000,293.7776180000,293.1490780000,0.5181863310,0.2645106610,293.3523860000,0.2112638350,293.3015140000,0.2112638350,293.3015140000,0.1242791560,293.2360530000,0.0355273224,293.1748350000,293.6231380000,293.4267880000,293.3765870000,293.3523860000,293.2991640000,293.2643430000,293.1526790000,293.2606200000,0.1696043010,295.6732180000,294.3315120000,293.6231380000,298.5132140000
1.5499999500,293.1726990000,294.9926760000,296.6512150000,299.3451540000,299.2752990000,293.7855220000,293.1490480000,0.5181863310,0.2645106610,293.3551640000,0.2112638350,293.3035890000,0.2112638350,293.3035890000,0.1242791490,293.2372130000,0.0355268903,293.1751710000,293.6293330000,293.4304500000,293.3796390000,293.3551640000,293.3012390000,293.2659610000,293.1527100000,293.2622070000,0.1696037350,295.7054440000,294.3467710000,293.6293330000,298.5813900000
1.5599999400,293.1729740000,295.0159300000,296.6953740000,299.4233700000,299.3522640000,293.7934880000,293.1490480000,0.5181863310,0.2645106320,293.3579100000,0.2112638350,293.3056640000,0.2112638350,293.3056640000,0.1242791490,293.2384030000,0.0355264582,293.1755370000,293.6355900000,293.4341430000,293.3826900000,293.3579100000,293.3033140000,293.2676090000,293.1527400000,293.2638240000,0.1696031840,295.7378540000,294.3621520000,293.6355900000,298.6499630000
1.5700000500,293.1732790000,295.0392760000,296.7397770000,299.5020750000,299.4296880000,293.8014830000,293.1490170000,0.5181863310,0.2645106320,293.3606870000,0.2112638350,293.3077700000,0.2112638350,293.3077700000,0.1242791410,293.2396240000,0.0355260186,293.1759030000,293.6418460000,293.4378660000,293.3857730000,293.3606870000,293.3053890000,293.2692570000,293.1528020000,293.2654420000,0.1696026470,295.7704470000,294.3776250000,293.6418460000,298.7189640000
1.5800000400,293.1735530000,295.0628050000,296.7844540000,299.5812070000,299.5075380000,293.8095400000,293.1490170000,0.5181863310,0.2645106020,293.3634950000,0.2112638350,293.3098750000,0.2112638350,293.3098750000,0.1242791270,293.2408140000,0.0355255753,293.1762390000,293.6481630000,293.4415890000,293.3888850000,293.3634950000,293.3074950000,293.2709350000,293.1528320000,293.2670590000,0.1696021260,295.8032230000,294.3931580000,293.6481630000,298.7883610000
1.5900000300,293.1738280000,295.0864260000,296.8294070000,299.6608280000,299.5858760000,293.8176270000,293.1489870000,0.5181863310,0.2645106020,293.3663020000,0.2112638350,293.3119810000,0.2112638350,293.3119810000,0.1242791190,293.2420350000,0.0355251320,293.1766050000,293.6545410000,293.4453740000,293.3919980000,293.3663020000,293.3096310000,293.2726140000,293.1528930000,293.2686770000,0.1696016040,295.8362120000,294.4088130000,293.6545410000,298.8581850000
1.6000000200,293.1741330000,295.1101990000,296.8746030000,299.7409060000,299.6646420000,293.8257750000,293.1489870000,0.5181863310,0.2645106020,293.3691410000,0.2112638500,293.3141170000,0.2112638500,293.3141170000,0.1242791120,293.2432560000,0.0355246812,293.1769710000,293.6609190000,293.4491580000,293.3951420000,293.3691410000,293.3117370000,293.2742920000,293.1529240000,293.2703550000,0.1696011130,295.8693850000,294.4245300000,293.6609190000,298.9283750000
