Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
5.7899999600,293.3184810000,308.0387880000,323.0026250000,348.7149050000,344.3117680000,298.1320190000,293.1215820000,0.5181863310,0.2645141480,319.7116700000,0.2112686040,319.1057130000,0.2112686040,319.1057130000,0.1242789700,315.6725160000,0.0354244970,302.6724550000,320.1048280000,319.9777530000,319.8434750000,319.7116700000,317.1297000000,314.0578000000,293.8731380000,313.6750180000,0.1696037500,317.9088440000,320.1694340000,320.1048280000,350.8034060000
5.8000001900,293.3187260000,308.0639340000,323.0545960000,348.8141780000,344.3991700000,298.1399230000,293.1215520000,0.5181863310,0.2645141780,319.7594910000,0.2112686040,319.1526180000,0.2112686040,319.1526180000,0.1242789700,315.7134400000,0.0354244784,302.6900940000,320.1524350000,320.0254520000,319.8912960000,319.7594910000,317.1733090000,314.0963130000,293.8746950000,313.7128910000,0.1696037650,317.9519350000,320.2168880000,320.1524350000,350.9062810000
5.8099999400,293.3189700000,308.0890500000,323.1065670000,348.9133910000,344.4864810000,298.1477970000,293.1215210000,0.5181863310,0.2645141780,319.8072810000,0.2112686040,319.1995240000,0.2112686040,319.1995240000,0.1242789700,315.7543640000,0.0354244635,302.7077030000,320.2000430000,320.0731510000,319.9390560000,319.8072810000,317.2168880000,314.1347660000,293.8762210000,313.7507630000,0.1696037650,317.9949650000,320.2643430000,320.2000430000,351.0090640000
5.8200001700,293.3192440000,308.1141050000,323.1584780000,349.0125120000,344.5737300000,298.1556700000,293.1214600000,0.5181863310,0.2645141780,319.8550420000,0.2112686040,319.2463680000,0.2112686040,319.2463680000,0.1242789700,315.7952580000,0.0354244448,302.7252810000,320.2475890000,320.1207890000,319.9868160000,319.8550420000,317.2604370000,314.1732180000,293.8777470000,313.7886050000,0.1696037800,318.0379940000,320.3117370000,320.2475890000,351.1118160000
5.8299999200,293.3194580000,308.1391910000,323.2103270000,349.1116030000,344.6609190000,298.1635440000,293.1214290000,0.5181863310,0.2645141780,319.9027400000,0.2112686040,319.2931820000,0.2112686040,319.2931820000,0.1242789700,315.8360900000,0.0354244262,302.7428890000,320.2951050000,320.1683960000,320.0345150000,319.9027400000,317.3039550000,314.2116390000,293.8792720000,313.8263850000,0.1696037800,318.0809630000,320.3591000000,320.2951050000,351.2144780000
5.8400001500,293.3197330000,308.1642150000,323.2621770000,349.2106020000,344.7480160000,298.1713870000,293.1213680000,0.5181863310,0.2645141780,319.9504390000,0.2112686040,319.3399660000,0.2112686040,319.3399660000,0.1242789700,315.8769230000,0.0354244113,302.7604680000,320.3425600000,320.2160030000,320.0822140000,319.9504390000,317.3474120000,314.2500610000,293.8807980000,313.8641660000,0.1696037950,318.1239320000,320.4064030000,320.3425600000,351.3170780000
5.8499999000,293.3199770000,308.1892400000,323.3139650000,349.3095400000,344.8350520000,298.1792300000,293.1213380000,0.5181863310,0.2645141780,319.9980770000,0.2112686040,319.3867190000,0.2112686040,319.3867190000,0.1242789700,315.9177250000,0.0354243927,302.7780150000,320.3900150000,320.2635190000,320.1298520000,319.9980770000,317.3908690000,314.2884220000,293.8823550000,313.9019170000,0.1696037950,318.1668400000,320.4537050000,320.3900150000,351.4195860000
5.8600001300,293.3202210000,308.2142330000,323.3657230000,349.4084170000,344.9220280000,298.1870730000,293.1213070000,0.5181863310,0.2645141780,320.0456850000,0.2112686190,319.4334110000,0.2112686190,319.4334110000,0.1242789700,315.9584660000,0.0354243778,302.7955630000,320.4374080000,320.3110350000,320.1774290000,320.0456850000,317.4342650000,314.3267520000,293.8838810000,313.9396060000,0.1696037950,318.2097170000,320.5009460000,320.4374080000,351.5220640000
5.8699998900,293.3204650000,308.2391970000,323.4174500000,349.5072330000,345.0089110000,298.1948850000,293.1212460000,0.5181863310,0.2645141780,320.0932620000,0.2112686190,319.4801030000,0.2112686190,319.4801030000,0.1242789700,315.9992070000,0.0354243591,302.8131100000,320.4848020000,320.3584900000,320.2250060000,320.0932620000,317.4776310000,314.3650510000,293.8854060000,313.9772950000,0.1696038100,318.2525940000,320.5481570000,320.4848020000,351.6244510000
5.8800001100,293.3207090000,308.2641600000,323.4691160000,349.6059880000,345.0957030000,298.2027280000,293.1212160000,0.5181863310,0.2645141780,320.1408080000,0.2112686190,319.5267330000,0.2112686190,319.5267330000,0.1242789700,316.0398860000,0.0354243442,302.8306270000,320.5321350000,320.4059450000,320.2725520000,320.1408080000,317.5209960000,314.4033200000,293.8869320000,314.0149840000,0.1696038250,318.2954100000,320.5953370000,320.5321350000,351.7267760000
5.8899998700,293.3209530000,308.2890930000,323.5207520000,349.7046810000,345.1824650000,298.2105410000,293.1211550000,0.5181863310,0.2645141780,320.1883240000,0.2112686190,319.5733640000,0.2112686190,319.5733640000,0.1242789700,316.0805660000,0.0354243293,302.8481450000,320.5794070000,320.4533390000,320.3200380000,320.1883240000,317.5643010000,314.4415890000,293.8884580000,314.0526120000,0.1696038250,318.3381960000,320.6424870000,320.5794070000,351.8290410000
5.9000001000,293.3211980000,308.3139650000,323.5723270000,349.8032840000,345.2691350000,298.2183530000,293.1211240000,0.5181863310,0.2645141780,320.2357790000,0.2112686190,319.6199340000,0.2112686190,319.6199340000,0.1242789700,316.1211850000,0.0354243107,302.8656310000,320.6266780000,320.5007020000,320.3674930000,320.2357790000,317.6075740000,314.4797970000,293.8899840000,314.0902100000,0.1696038250,318.3809510000,320.6896060000,320.6266780000,351.9312440000
5.9099998500,293.3214420000,308.3388670000,323.6239010000,349.9018250000,345.3557130000,298.2261350000,293.1210940000,0.5181863310,0.2645141780,320.2832030000,0.2112686190,319.6664430000,0.2112686190,319.6664430000,0.1242789700,316.1618040000,0.0354242958,302.8831180000,320.6739200000,320.5480350000,320.4149170000,320.2832030000,317.6508180000,314.5180050000,293.8915100000,314.1277770000,0.1696038400,318.4236760000,320.7366940000,320.6739200000,352.0333560000
5.9200000800,293.3216550000,308.3637390000,323.6754150000,350.0003360000,345.4422300000,298.2339170000,293.1210630000,0.5181863310,0.2645141780,320.3305970000,0.2112686190,319.7129520000,0.2112686190,319.7129520000,0.1242789700,316.2023930000,0.0354242809,302.9006040000,320.7211000000,320.5953060000,320.4623110000,320.3305970000,317.6940310000,314.5561520000,293.8930360000,314.1653440000,0.1696038540,318.4663700000,320.7837220000,320.7211000000,352.1354060000
5.9299998300,293.3219300000,308.3885800000,323.7268980000,350.0987550000,345.5286870000,298.2416990000,293.1210020000,0.5181863310,0.2645141780,320.3779600000,0.2112686190,319.7594300000,0.2112686190,319.7594300000,0.1242789700,316.2429200000,0.0354242660,302.9180600000,320.7682500000,320.6425780000,320.5096440000,320.3779600000,317.7372440000,314.5942990000,293.8945620000,314.2028500000,0.1696038540,318.5090030000,320.8307190000,320.7682500000,352.2373960000
5.9400000600,293.3221740000,308.4133910000,323.7783510000,350.1971130000,345.6150820000,298.2494510000,293.1209720000,0.5181863310,0.2645141780,320.4252930000,0.2112686190,319.8058470000,0.2112686190,319.8058470000,0.1242789700,316.2834470000,0.0354242511,302.9354860000,320.8153690000,320.6897890000,320.5569760000,320.4252930000,317.7803650000,314.6323850000,293.8960880000,314.2403260000,0.1696038540,318.5516360000,320.8776860000,320.8153690000,352.3393250000
5.9499998100,293.3223880000,308.4381710000,323.8297420000,350.2954100000,345.7013550000,298.2572020000,293.1209110000,0.5181863310,0.2645141780,320.4725650000,0.2112686190,319.8522340000,0.2112686190,319.8522340000,0.1242789700,316.3239440000,0.0354242362,302.9529420000,320.8624570000,320.7369690000,320.6042480000,320.4725650000,317.8234860000,314.6704710000,293.8976140000,314.2778020000,0.1696038540,318.5942380000,320.9246220000,320.8624570000,352.4411930000
5.9600000400,293.3226320000,308.4629520000,323.8811040000,350.3936460000,345.7875980000,298.2649540000,293.1208800000,0.5181863310,0.2645141780,320.5198060000,0.2112686190,319.8985900000,0.2112686190,319.8985900000,0.1242789700,316.3643800000,0.0354242213,302.9703370000,320.9095150000,320.7841190000,320.6514890000,320.5198060000,317.8665770000,314.7085270000,293.8991090000,314.3152470000,0.1696038690,318.6367800000,320.9715270000,320.9095150000,352.5429690000
5.9699997900,293.3228760000,308.4877010000,323.9324340000,350.4918210000,345.8737790000,298.2727050000,293.1208500000,0.5181863310,0.2645141780,320.5670470000,0.2112686340,319.9449160000,0.2112686340,319.9449160000,0.1242789700,316.4048160000,0.0354242064,302.9877620000,320.9565430000,320.8312380000,320.6987000000,320.5670470000,317.9096370000,314.7465520000,293.9006350000,314.3526310000,0.1696038840,318.6793210000,321.0184020000,320.9565430000,352.6447140000
5.9800000200,293.3231200000,308.5124510000,323.9837340000,350.5899050000,345.9598390000,298.2804260000,293.1207890000,0.5181863310,0.2645141780,320.6142270000,0.2112686340,319.9912110000,0.2112686340,319.9912110000,0.1242789700,316.4451900000,0.0354241915,303.0051570000,321.0035100000,320.8783260000,320.7458800000,320.6142270000,317.9526370000,314.7845460000,293.9021610000,314.3900150000,0.1696038840,318.7218020000,321.0652160000,321.0035100000,352.7463680000
5.9899997700,293.3233640000,308.5371400000,324.0349730000,350.6879580000,346.0458680000,298.2881470000,293.1207580000,0.5181863310,0.2645141780,320.6613770000,0.2112686340,320.0374760000,0.2112686340,320.0374760000,0.1242789700,316.4855650000,0.0354241803,303.0225220000,321.0504460000,320.9253540000,320.7929990000,320.6613770000,317.9956360000,314.8225100000,293.9036870000,314.4273680000,0.1696038840,318.7642820000,321.1120000000,321.0504460000,352.8479610000
6.0000000000,293.3236080000,308.5618290000,324.0861820000,350.7859190000,346.1318050000,298.2958680000,293.1206970000,0.5181863310,0.2645141780,320.7084660000,0.2112686340,320.0837100000,0.2112686340,320.0837100000,0.1242789700,316.5259090000,0.0354241654,303.0398860000,321.0973510000,320.9723820000,320.8401180000,320.7084660000,318.0386050000,314.8604430000,293.9052120000,314.4646910000,0.1696038990,318.8067020000,321.1587830000,321.0973510000,352.9494630000
6.0100002300,293.3238530000,308.5865170000,324.1373600000,350.8838500000,346.2176820000,298.3035890000,293.1206670000,0.5181863310,0.2645141780,320.7555540000,0.2112686340,320.1298830000,0.2112686340,320.1298830000,0.1242789700,316.5661930000,0.0354241505,303.0572510000,321.1442260000,321.0193480000,320.8871770000,320.7555540000,318.0815120000,314.8983460000,293.9067080000,314.5019840000,0.1696038990,318.8490910000,321.2054750000,321.1442260000,353.0509340000
