Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
7.5300002100,293.2304080000,305.6170350000,316.0662840000,333.4924620000,333.1119080000,297.3079530000,293.1510930000,0.5181863310,0.2645142380,295.9123840000,0.2112686780,295.2172550000,0.2112686780,295.2172550000,0.1242789700,294.2967530000,0.0354232788,293.5061340000,298.5621640000,296.8382260000,296.2221680000,295.9123840000,295.2288820000,294.8197020000,293.2020570000,294.7844850000,0.1696042870,310.4157410000,303.3760070000,298.5621640000,327.0315250000
7.5399999600,293.2304690000,305.6275020000,316.0860290000,333.5290530000,333.1459050000,297.3113100000,293.1510930000,0.5181863310,0.2645142380,295.9148250000,0.2112686780,295.2190860000,0.2112686780,295.2190860000,0.1242789700,294.2977600000,0.0354232751,293.5064390000,298.5668950000,296.8414610000,296.2248840000,295.9148250000,295.2307430000,294.8211980000,293.2021180000,294.7859800000,0.1696042870,310.4306950000,303.3849490000,298.5668950000,327.0626220000
7.5500001900,293.2305300000,305.6379700000,316.1057430000,333.5656130000,333.1798710000,297.3146670000,293.1510930000,0.5181863310,0.2645142380,295.9172670000,0.2112686780,295.2209170000,0.2112686780,295.2209170000,0.1242789700,294.2987670000,0.0354232751,293.5067750000,298.5716250000,296.8446960000,296.2276000000,295.9172670000,295.2326050000,294.8226930000,293.2021790000,294.7874450000,0.1696042870,310.4456480000,303.3938600000,298.5716250000,327.0936890000
7.5599999400,293.2305910000,305.6484380000,316.1253970000,333.6021120000,333.2137760000,297.3180240000,293.1510930000,0.5181863310,0.2645142380,295.9197080000,0.2112686780,295.2227480000,0.2112686780,295.2227480000,0.1242789700,294.2998050000,0.0354232714,293.5070800000,298.5763550000,296.8479610000,296.2302860000,295.9197080000,295.2344360000,294.8241880000,293.2022400000,294.7889400000,0.1696042870,310.4605710000,303.4027710000,298.5763550000,327.1247250000
7.5700001700,293.2306520000,305.6588750000,316.1450500000,333.6385500000,333.2476200000,297.3213500000,293.1510930000,0.5181863310,0.2645142380,295.9221500000,0.2112686780,295.2245790000,0.2112686780,295.2245790000,0.1242789700,294.3008120000,0.0354232714,293.5074160000,298.5810850000,296.8511660000,296.2330020000,295.9221500000,295.2362980000,294.8257140000,293.2023010000,294.7904050000,0.1696042870,310.4754640000,303.4116520000,298.5810850000,327.1557010000
7.5799999200,293.2307130000,305.6693120000,316.1646730000,333.6749570000,333.2814330000,297.3246770000,293.1510930000,0.5181863310,0.2645142380,295.9245910000,0.2112686780,295.2264100000,0.2112686780,295.2264100000,0.1242789700,294.3018490000,0.0354232714,293.5077510000,298.5858150000,296.8544010000,296.2357180000,295.9245910000,295.2381290000,294.8272090000,293.2023320000,294.7918700000,0.1696042870,310.4903260000,303.4205320000,298.5858150000,327.1866460000
7.5900001500,293.2307740000,305.6796880000,316.1842650000,333.7113340000,333.3151860000,297.3280330000,293.1510930000,0.5181863310,0.2645142380,295.9270020000,0.2112686780,295.2282410000,0.2112686780,295.2282410000,0.1242789700,294.3028560000,0.0354232676,293.5080570000,298.5905150000,296.8576350000,296.2384030000,295.9270020000,295.2399900000,294.8287050000,293.2023930000,294.7933350000,0.1696042870,310.5051880000,303.4293820000,298.5905150000,327.2175600000
7.5999999000,293.2308350000,305.6900940000,316.2038270000,333.7476200000,333.3488770000,297.3313600000,293.1510930000,0.5181863310,0.2645142380,295.9294430000,0.2112686780,295.2300420000,0.2112686780,295.2300420000,0.1242789700,294.3038640000,0.0354232676,293.5083920000,298.5952150000,296.8608400000,296.2410890000,295.9294430000,295.2418210000,294.8302000000,293.2024540000,294.7948000000,0.1696042870,310.5200200000,303.4382320000,298.5952150000,327.2484440000
7.6100001300,293.2308960000,305.7004700000,316.2233580000,333.7839050000,333.3825380000,297.3346860000,293.1510930000,0.5181863310,0.2645142380,295.9318850000,0.2112686780,295.2318730000,0.2112686780,295.2318730000,0.1242789700,294.3048710000,0.0354232676,293.5086980000,298.5999450000,296.8640750000,296.2437740000,295.9318850000,295.2436520000,294.8316650000,293.2025150000,294.7962650000,0.1696042870,310.5348210000,303.4470520000,298.5999450000,327.2792660000
7.6199998900,293.2309570000,305.7108150000,316.2428590000,333.8200990000,333.4161380000,297.3380130000,293.1510930000,0.5181863310,0.2645142380,295.9342960000,0.2112686780,295.2337040000,0.2112686780,295.2337040000,0.1242789700,294.3058780000,0.0354232639,293.5090330000,298.6046140000,296.8672790000,296.2464600000,295.9342960000,295.2454830000,294.8331600000,293.2025450000,294.7977290000,0.1696042870,310.5496220000,303.4558720000,298.6046140000,327.3100590000
