Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.2099999930,293.1502080000,293.1791990000,293.2048340000,293.2459720000,293.2500920000,293.1602780000,293.1499940000,0.5316451190,0.2713991400,293.1520080000,0.2167792170,293.1513060000,0.2167792170,293.1513060000,0.1276709140,293.1506040000,0.0377001353,293.1501160000,293.1578670000,293.1543580000,293.1528020000,293.1520080000,293.1508480000,293.1502990000,293.1499940000,293.1502080000,0.1776496770,293.1879580000,293.1686710000,293.1578670000,293.2305300000
0.2199999990,293.1502080000,293.1821290000,293.2102660000,293.2554020000,293.2598570000,293.1613160000,293.1499940000,0.5316451190,0.2714013760,293.1524050000,0.2167914060,293.1515500000,0.2167914060,293.1515500000,0.1276731340,293.1507570000,0.0374908932,293.1501460000,293.1589050000,293.1549990000,293.1532900000,293.1524050000,293.1510620000,293.1503910000,293.1499940000,293.1502990000,0.1769783350,293.1918950000,293.1708070000,293.1589050000,293.2384340000
0.2300000040,293.1502380000,293.1852420000,293.2160030000,293.2652280000,293.2700810000,293.1623840000,293.1499940000,0.5316451190,0.2714053690,293.1528320000,0.2168023880,293.1518550000,0.2168023880,293.1518550000,0.1276730750,293.1508790000,0.0373310819,293.1501770000,293.1600040000,293.1556700000,293.1537780000,293.1528320000,293.1513060000,293.1505130000,293.1499940000,293.1503910000,0.1763974430,293.1960450000,293.1730650000,293.1600040000,293.2466740000
0.2399999950,293.1502690000,293.1884460000,293.2219540000,293.2755430000,293.2807920000,293.1634830000,293.1499940000,0.5316451190,0.2714098990,293.1532590000,0.2168111350,293.1521610000,0.2168111350,293.1521610000,0.1276705560,293.1510620000,0.0372078009,293.1502080000,293.1611330000,293.1564030000,293.1543270000,293.1532590000,293.1515810000,293.1506350000,293.1500240000,293.1505130000,0.1759279670,293.2003780000,293.1754460000,293.1611330000,293.2552800000
0.2500000000,293.1502990000,293.1918330000,293.2281800000,293.2862550000,293.2919010000,293.1646730000,293.1499940000,0.5316451190,0.2714142200,293.1537480000,0.2168179150,293.1524960000,0.2168179150,293.1524960000,0.1276668160,293.1512450000,0.0371108018,293.1502380000,293.1623540000,293.1571660000,293.1549070000,293.1537480000,293.1518550000,293.1507870000,293.1500240000,293.1506350000,0.1755698170,293.2048950000,293.1779480000,293.1623540000,293.2642520000
0.2599999900,293.1502990000,293.1953430000,293.2346500000,293.2974550000,293.3034970000,293.1658630000,293.1499940000,0.5316451190,0.2714179160,293.1542660000,0.2168232650,293.1528930000,0.2168232650,293.1528930000,0.1276631360,293.1514280000,0.0370320827,293.1502990000,293.1636350000,293.1579590000,293.1555180000,293.1542660000,293.1521910000,293.1509700000,293.1500240000,293.1507870000,0.1753098220,293.2095950000,293.1805730000,293.1636350000,293.2735900000
0.2700000110,293.1503300000,293.1990050000,293.2413640000,293.3090520000,293.3155520000,293.1671140000,293.1499940000,0.5316451190,0.2714207770,293.1548160000,0.2168275120,293.1532590000,0.2168275120,293.1532590000,0.1276602600,293.1516110000,0.0369657055,293.1503300000,293.1649780000,293.1588130000,293.1561890000,293.1548160000,293.1525270000,293.1511840000,293.1500240000,293.1509700000,0.1751289520,293.2145080000,293.1832890000,293.1649780000,293.2833250000
0.2800000010,293.1503600000,293.2027890000,293.2483520000,293.3210750000,293.3280330000,293.1684270000,293.1499940000,0.5316451190,0.2714228330,293.1553960000,0.2168308350,293.1536870000,0.2168308350,293.1536870000,0.1276582030,293.1518250000,0.0369082466,293.1503910000,293.1663820000,293.1597290000,293.1568600000,293.1553960000,293.1528930000,293.1513980000,293.1500240000,293.1511840000,0.1750076560,293.2196040000,293.1861570000,293.1663820000,293.2933650000
0.2899999920,293.1503910000,293.2066960000,293.2555850000,293.3335570000,293.3409730000,293.1697690000,293.1499940000,0.5316451190,0.2714241740,293.1560060000,0.2168333830,293.1541140000,0.2168333830,293.1541140000,0.1276568470,293.1520690000,0.0368576013,293.1504520000,293.1678470000,293.1606450000,293.1575930000,293.1560060000,293.1532900000,293.1516420000,293.1500240000,293.1513670000,0.1749286650,293.2248840000,293.1891170000,293.1678470000,293.3038020000
0.3000000120,293.1504210000,293.2107850000,293.2630920000,293.3464660000,293.3543400000,293.1711730000,293.1499940000,0.5316451190,0.2714249190,293.1566470000,0.2168352160,293.1545720000,0.2168352160,293.1545720000,0.1276560130,293.1523130000,0.0368123539,293.1505130000,293.1693730000,293.1616520000,293.1583560000,293.1566470000,293.1537170000,293.1518860000,293.1500240000,293.1516110000,0.1748780160,293.2303770000,293.1922000000,293.1693730000,293.3146060000
