[Name],
Coil 1,
,
[Data],
Time [ s ],Monitor Point: Coil1 X0 Z0024 (Temperature) [ K ]
0.0010000001,293.1499940000
0.0020000001,293.1499940000
0.0030000000,293.1499940000
0.0040000002,293.1499940000
0.0049999999,293.1499940000
0.0060000001,293.1499940000
0.0070000002,293.1499940000
0.0080000004,293.1499940000
0.0089999996,293.1499940000
0.0099999998,293.1499940000
0.0109999999,293.1499940000
0.0120000001,293.1500240000
0.0130000003,293.1500240000
0.0140000004,293.1500240000
0.0149999997,293.1500240000
0.0160000008,293.1500240000
0.0170000009,293.1500550000
0.0179999992,293.1500550000
0.0189999994,293.1500550000
0.0199999996,293.1500550000
0.0209999997,293.1500550000
0.0219999999,293.1500550000
0.0230000000,293.1500850000
0.0240000002,293.1500850000
0.0250000004,293.1500850000
0.0260000005,293.1500850000
0.0270000007,293.1500850000
0.0280000009,293.1501160000
0.0289999992,293.1501160000
0.0299999993,293.1501160000
0.0309999995,293.1501160000
0.0320000015,293.1501160000
0.0329999998,293.1501460000
0.0340000018,293.1501460000
0.0350000001,293.1501460000
0.0359999985,293.1501460000
0.0370000005,293.1501460000
0.0379999988,293.1501770000
0.0390000008,293.1501770000
0.0399999991,293.1501770000
0.0410000011,293.1501770000
0.0419999994,293.1502080000
0.0430000015,293.1502080000
0.0439999998,293.1502080000
0.0450000018,293.1502080000
0.0460000001,293.1502080000
0.0469999984,293.1502380000
0.0480000004,293.1502380000
0.0489999987,293.1502380000
0.0500000007,293.1502380000
0.0509999990,293.1502380000
0.0520000011,293.1502380000
0.0529999994,293.1502690000
0.0540000014,293.1502690000
0.0549999997,293.1502690000
0.0560000017,293.1502690000
0.0570000000,293.1502690000
0.0579999983,293.1502990000
0.0590000004,293.1502990000
0.0599999987,293.1502990000
0.0610000007,293.1502990000
0.0619999990,293.1502990000
0.0630000010,293.1503300000
0.0640000030,293.1503300000
0.0649999976,293.1503300000
0.0659999996,293.1503300000
0.0670000017,293.1503300000
0.0680000037,293.1503600000
0.0689999983,293.1503600000
0.0700000003,293.1503600000
0.0710000023,293.1503600000
0.0719999969,293.1503600000
0.0729999989,293.1503910000
0.0740000010,293.1503910000
0.0750000030,293.1503910000
0.0759999976,293.1503910000
0.0769999996,293.1503910000
0.0780000016,293.1503910000
0.0790000036,293.1504210000
0.0799999982,293.1504210000
0.0810000002,293.1504210000
0.0820000023,293.1504210000
0.0829999968,293.1504210000
0.0839999989,293.1504520000
0.0850000009,293.1504520000
0.0860000029,293.1504520000
0.0869999975,293.1504520000
0.0879999995,293.1504520000
0.0890000015,293.1504520000
0.0900000036,293.1504820000
0.0909999982,293.1504820000
0.0920000002,293.1504820000
0.0930000022,293.1504820000
0.0939999968,293.1504820000
0.0949999988,293.1505130000
0.0960000008,293.1505130000
0.0970000029,293.1505130000
0.0979999974,293.1505130000
0.0989999995,293.1505130000
0.1000000010,293.1505430000
0.1010000040,293.1505430000
0.1019999980,293.1505430000
0.1030000000,293.1505430000
0.1040000020,293.1505430000
0.1049999970,293.1505430000
0.1059999990,293.1505740000
0.1070000010,293.1505740000
0.1080000030,293.1505740000
0.1089999970,293.1505740000
