[Name],
sample1,
[Spatial Fields],
t,
[Data],
t[s],Power[W m^-3]
0,0
0.017255314,767832.9201
0.034510628,1535665.84
0.051765942,2303498.76
0.069021256,3071331.68
0.08627657,3839164.6
0.103531884,4606997.521
0.120787198,5374830.441
0.138042512,6142663.361
0.155297826,6910496.281
0.17255314,7678329.201
0.189808454,8446162.121
0.207063768,9213995.041
0.224319082,9981827.961
0.241574396,10749660.88
0.25882971,11517493.8
0.276085024,12285326.72
0.293340338,13053159.64
0.310595652,13820992.56
0.327850966,14588825.48
0.34510628,15356658.4
0.362361594,16124491.32
0.379616908,16892324.24
0.396872222,17660157.16
0.414127536,18427990.08
0.43138285,19195823
0.448638164,19963655.92
0.465893478,20731488.84
0.483148792,21499321.76
0.500404106,22267154.68
0.51765942,23034987.6
0.534914734,23802820.52
0.552170048,24570653.44
0.569425362,25338486.36
0.586680676,26106319.28
0.60393599,26874152.2
0.621191304,27641985.12
0.638446618,28409818.04
0.655701932,29177650.96
0.672957246,29945483.88
0.69021256,30713316.8
0.707467874,31481149.72
0.724723188,32248982.64
0.741978502,33016815.56
0.759233816,33784648.48
0.77648913,34552481.4
0.793744444,35320314.32
0.810999758,36088147.24
0.828255072,36855980.16
0.845510386,37623813.08
0.8627657,38391646
0.880021014,39159478.92
0.897276328,39927311.85
0.914531642,40695144.77
0.931786956,41462977.69
0.94904227,42230810.61
0.966297584,42998643.53
0.983552898,43766476.45
1.000808212,44534309.37
1.018063526,45302142.29
1.03531884,46069975.21
1.052574154,46837808.13
1.069829468,47605641.05
1.087084782,48373473.97
1.104340096,49141306.89
1.12159541,49909139.81
1.138850724,50676972.73
1.156106038,51444805.65
1.173361352,52212638.57
1.190616666,52980471.49
1.20787198,53748304.41
1.225127294,54516137.33
1.242382608,55283970.25
1.259637922,56051803.17
1.276893236,56819636.09
1.29414855,57587469.01
1.311403864,58355301.93
1.328659178,59123134.85
1.345914492,59890967.77
1.363169806,60658800.69
1.38042512,61426633.61
1.397680434,62194466.53
1.414935748,62962299.45
1.432191062,63730132.37
1.449446376,64497965.29
1.46670169,65265798.21
1.483957004,66033631.13
1.501212318,66801464.05
1.518467632,67569296.97
1.535722946,68337129.89
1.55297826,69104962.81
1.570233574,69872795.73
1.587488888,70640628.65
1.604744202,71408461.57
1.621999516,72176294.49
1.63925483,72944127.41
1.656510144,73711960.33
1.673765458,74479793.25
1.691020772,75247626.17
1.708276086,76015459.09
1.718276086,76015459.09
9.999,76015459.09
10.001,76015459.09
10.01824521,75247626.17
10.03549043,74479793.25
10.05273564,73711960.33
10.06998085,72944127.41
10.08722606,72176294.49
10.10447128,71408461.57
10.12171649,70640628.65
10.1389617,69872795.73
10.15620692,69104962.81
10.17345213,68337129.89
10.19069734,67569296.97
10.20794256,66801464.05
10.22518777,66033631.13
10.24243298,65265798.21
10.25967819,64497965.29
10.27692341,63730132.37
10.29416862,62962299.45
10.31141383,62194466.53
10.32865905,61426633.61
10.34590426,60658800.69
10.36314947,59890967.77
10.38039469,59123134.85
10.3976399,58355301.93
10.41488511,57587469.01
10.43213032,56819636.09
10.44937554,56051803.17
10.46662075,55283970.25
10.48386596,54516137.33
10.50111118,53748304.41
10.51835639,52980471.49
10.5356016,52212638.57
10.55284682,51444805.65
10.57009203,50676972.73
10.58733724,49909139.81
10.60458245,49141306.89
10.62182767,48373473.97
10.63907288,47605641.05
10.65631809,46837808.13
10.67356331,46069975.21
10.69080852,45302142.29
10.70805373,44534309.37
10.72529895,43766476.45
10.74254416,42998643.53
10.75978937,42230810.61
10.77703458,41462977.69
10.7942798,40695144.77
10.81152501,39927311.85
10.82877022,39159478.92
10.84601544,38391646
10.86326065,37623813.08
10.88050586,36855980.16
10.89775108,36088147.24
10.91499629,35320314.32
10.9322415,34552481.4
10.94948671,33784648.48
10.96673193,33016815.56
10.98397714,32248982.64
11.00122235,31481149.72
11.01846757,30713316.8
11.03571278,29945483.88
11.05295799,29177650.96
11.07020321,28409818.04
11.08744842,27641985.12
11.10469363,26874152.2
11.12193884,26106319.28
11.13918406,25338486.36
11.15642927,24570653.44
11.17367448,23802820.52
11.1909197,23034987.6
11.20816491,22267154.68
11.22541012,21499321.76
11.24265533,20731488.84
11.25990055,19963655.92
11.27714576,19195823
11.29439097,18427990.08
11.31163619,17660157.16
11.3288814,16892324.24
11.34612661,16124491.32
11.36337183,15356658.4
11.38061704,14588825.48
11.39786225,13820992.56
11.41510746,13053159.64
11.43235268,12285326.72
11.44959789,11517493.8
11.4668431,10749660.88
11.48408832,9981827.961
11.50133353,9213995.041
11.51857874,8446162.121
11.53582396,7678329.201
11.55306917,6910496.281
11.57031438,6142663.361
11.58755959,5374830.441
11.60480481,4606997.521
11.62205002,3839164.6
11.63929523,3071331.68
11.65654045,2303498.76
11.67378566,1535665.84
11.69103087,767832.9201
11.70827609,0
11.71827609,0
15,0
