t[s],Power[W m^-3]
0.0,0.0
0.020202020202020204,762984.7777187229
0.04040404040404041,1525969.5554374459
0.06060606060606061,2288954.3331561685
0.08080808080808081,3051939.1108748917
0.10101010101010102,3814923.8885936146
0.12121212121212122,4577908.666312337
0.14141414141414144,5340893.444031061
0.16161616161616163,6103878.2217497835
0.18181818181818182,6866862.999468505
0.20202020202020204,7629847.777187229
0.22222222222222224,8392832.554905953
0.24242424242424243,9155817.332624674
0.26262626262626265,9918802.110343399
0.2828282828282829,10681786.888062121
0.30303030303030304,11444771.665780842
0.32323232323232326,12207756.443499567
0.3434343434343435,12970741.22121829
0.36363636363636365,13733725.99893701
0.38383838383838387,14496710.776655735
0.4040404040404041,15259695.554374458
0.42424242424242425,16022680.332093181
0.4444444444444445,16785665.109811906
0.4646464646464647,17548649.88753063
0.48484848484848486,18311634.665249348
0.5050505050505051,19074619.442968074
0.5252525252525253,19837604.220686797
0.5454545454545455,20600588.998405516
0.5656565656565657,21363573.776124243
0.5858585858585859,22126558.55384296
0.6060606060606061,22889543.331561685
0.6262626262626263,23652528.10928041
0.6464646464646465,24415512.886999134
0.6666666666666667,25178497.664717853
0.686868686868687,25941482.44243658
0.7070707070707072,26704467.220155302
0.7272727272727273,27467451.99787402
0.7474747474747475,28230436.775592748
0.7676767676767677,28993421.55331147
0.787878787878788,29756406.331030194
0.8080808080808082,30519391.108748917
0.8282828282828284,31282375.886467643
0.8484848484848485,32045360.664186362
0.8686868686868687,32808345.441905085
0.888888888888889,33571330.21962381
0.9090909090909092,34334314.997342534
0.9292929292929294,35097299.77506126
0.9494949494949496,35860284.55277998
0.9696969696969697,36623269.330498695
0.98989898989899,37386254.10821742
1.0101010101010102,38149238.88593615
1.0303030303030305,38912223.66365487
1.0505050505050506,39675208.441373594
1.0707070707070707,40438193.21909231
1.090909090909091,41201177.99681103
1.1111111111111112,41964162.77452976
1.1313131313131315,42727147.552248485
1.1515151515151516,43490132.32996721
1.1717171717171717,44253117.10768592
1.191919191919192,45016101.885404654
1.2121212121212122,45779086.66312337
1.2323232323232325,46542071.4408421
1.2525252525252526,47305056.21856082
1.272727272727273,48068040.996279545
1.292929292929293,48831025.77399827
1.3131313131313131,49594010.55171698
1.3333333333333335,50356995.329435706
1.3535353535353536,51119980.10715444
1.373737373737374,51882964.88487316
1.393939393939394,52645949.66259188
1.4141414141414144,53408934.440310605
1.4343434343434345,54171919.21802933
1.4545454545454546,54934903.99574804
1.474747474747475,55697888.77346677
1.494949494949495,56460873.551185496
1.5151515151515154,57223858.32890422
1.5353535353535355,57986843.10662294
1.5555555555555556,58749827.88434166
1.575757575757576,59512812.66206039
1.595959595959596,60275797.43977911
1.6161616161616164,61038782.21749783
1.6363636363636365,61801766.995216556
1.6565656565656568,62564751.772935286
1.676767676767677,63327736.550654
1.696969696969697,64090721.328372724
1.7171717171717173,64853706.106091455
1.7373737373737375,65616690.88381017
1.7575757575757578,66379675.6615289
1.777777777777778,67142660.43924762
1.7979797979797982,67905645.21696635
1.8181818181818183,68668629.99468507
1.8383838383838385,69431614.77240378
1.8585858585858588,70194599.55012251
1.878787878787879,70957584.32784124
1.8989898989898992,71720569.10555996
1.9191919191919193,72483553.88327868
1.9393939393939394,73246538.66099739
1.9595959595959598,74009523.43871613
1.97979797979798,74772508.21643484
2.0,75535492.99415356
2.01,75535492.99415356
9.999,75535492.99415356
10.001,75535492.99415356
10.021191919191919,74772508.21643484
10.041383838383839,74009523.43871611
10.061575757575756,73246538.66099739
10.081767676767676,72483553.88327867
10.101959595959595,71720569.10555995
10.122151515151515,70957584.32784124
10.142343434343434,70194599.5501225
10.162535353535352,69431614.77240378
10.182727272727272,68668629.99468505
10.202919191919191,67905645.21696633
10.22311111111111,67142660.43924761
10.24330303030303,66379675.661528885
10.263494949494948,65616690.88381017
10.283686868686868,64853706.10609144
10.303878787878787,64090721.328372724
10.324070707070707,63327736.55065399
10.344262626262626,62564751.77293527
10.364454545454546,61801766.99521654
10.384646464646464,61038782.217497826
10.404838383838383,60275797.43977911
10.425030303030303,59512812.66206038
10.445222222222222,58749827.88434166
10.465414141414142,57986843.10662293
10.48560606060606,57223858.32890421
10.505797979797979,56460873.55118549
10.525989898989899,55697888.773466766
10.546181818181818,54934903.99574804
10.566373737373738,54171919.21802931
10.586565656565655,53408934.4403106
10.606757575757575,52645949.66259188
10.626949494949494,51882964.88487315
10.647141414141414,51119980.10715443
10.667333333333334,50356995.329435706
10.687525252525251,49594010.55171698
10.70771717171717,48831025.77399825
10.72790909090909,48068040.99627954
10.74810101010101,47305056.21856082
10.76829292929293,46542071.44084209
10.788484848484849,45779086.66312336
10.808676767676767,45016101.88540464
10.828868686868686,44253117.10768592
10.849060606060606,43490132.32996719
10.869252525252525,42727147.55224848
10.889444444444445,41964162.77452976
10.909636363636363,41201177.996811025
10.929828282828282,40438193.2190923
10.950020202020202,39675208.44137358
10.970212121212121,38912223.663654864
10.99040404040404,38149238.88593614
11.010595959595959,37386254.10821742
11.030787878787878,36623269.33049869
11.050979797979798,35860284.552779965
11.071171717171717,35097299.77506125
11.091363636363637,34334314.99734253
11.111555555555555,33571330.219623804
11.131747474747474,32808345.441905078
11.151939393939394,32045360.664186355
11.172131313131313,31282375.886467636
11.192323232323233,30519391.10874891
11.212515151515152,29756406.33103019
11.23270707070707,28993421.55331146
11.25289898989899,28230436.775592744
11.273090909090909,27467451.997874014
11.293282828282829,26704467.220155295
11.313474747474746,25941482.442436576
11.333666666666666,25178497.66471785
11.353858585858585,24415512.886999127
