t[s],Power[W m^-3]
0.0,0.0
0.04040404040404041,767944.9340477373
0.08080808080808081,1535889.8680954746
0.12121212121212122,2303834.802143212
0.16161616161616163,3071779.736190949
0.20202020202020204,3839724.6702386867
0.24242424242424243,4607669.604286424
0.2828282828282829,5375614.538334161
0.32323232323232326,6143559.472381898
0.36363636363636365,6911504.406429635
0.4040404040404041,7679449.340477373
0.4444444444444445,8447394.27452511
0.48484848484848486,9215339.208572848
0.5252525252525253,9983284.142620586
0.5656565656565657,10751229.076668322
0.6060606060606061,11519174.010716058
0.6464646464646465,12287118.944763796
0.686868686868687,13055063.878811534
0.7272727272727273,13823008.81285927
0.7676767676767677,14590953.746907009
0.8080808080808082,15358898.680954747
0.8484848484848485,16126843.615002481
0.888888888888889,16894788.54905022
0.9292929292929294,17662733.483097956
0.9696969696969697,18430678.417145696
1.0101010101010102,19198623.35119343
1.0505050505050506,19966568.28524117
1.090909090909091,20734513.219288908
1.1313131313131315,21502458.153336644
1.1717171717171717,22270403.08738438
1.2121212121212122,23038348.021432117
1.2525252525252526,23806292.955479853
1.292929292929293,24574237.889527593
1.3333333333333335,25342182.82357533
1.373737373737374,26110127.75762307
1.4141414141414144,26878072.691670805
1.4545454545454546,27646017.62571854
1.494949494949495,28413962.559766278
1.5353535353535355,29181907.493814018
1.575757575757576,29949852.427861754
1.6161616161616164,30717797.361909494
1.6565656565656568,31485742.295957226
1.696969696969697,32253687.230004963
1.7373737373737375,33021632.164052702
1.777777777777778,33789577.09810044
1.8181818181818183,34557522.03214818
1.8585858585858588,35325466.96619591
1.8989898989898992,36093411.900243655
1.9393939393939394,36861356.83429139
1.97979797979798,37629301.76833913
2.0202020202020203,38397246.70238686
2.060606060606061,39165191.63643461
2.101010101010101,39933136.57048234
2.1414141414141414,40701081.50453007
2.181818181818182,41469026.438577816
2.2222222222222223,42236971.372625545
2.262626262626263,43004916.30667329
2.303030303030303,43772861.240721025
2.3434343434343434,44540806.17476876
2.383838383838384,45308751.1088165
2.4242424242424243,46076696.04286423
2.464646464646465,46844640.97691198
2.505050505050505,47612585.910959706
2.545454545454546,48380530.84500745
2.585858585858586,49148475.779055186
2.6262626262626263,49916420.71310292
2.666666666666667,50684365.64715066
2.707070707070707,51452310.581198394
2.747474747474748,52220255.51524614
2.787878787878788,52988200.449293874
2.8282828282828287,53756145.38334161
2.868686868686869,54524090.31738935
2.909090909090909,55292035.25143708
2.94949494949495,56059980.18548483
2.98989898989899,56827925.119532555
3.0303030303030307,57595870.0535803
3.070707070707071,58363814.987628035
3.111111111111111,59131759.92167577
3.151515151515152,59899704.85572351
3.191919191919192,60667649.789771244
3.2323232323232327,61435594.72381899
3.272727272727273,62203539.657866724
3.3131313131313136,62971484.59191445
3.353535353535354,63739429.52596219
3.393939393939394,64507374.460009925
3.4343434343434347,65275319.394057676
3.474747474747475,66043264.328105405
