[Name]
User Points

[Data]
"Time [s]","Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K]","Monitor Point: Mouthpiece1mm0mmTempX0YdownZ (Temperature) [K]","Monitor Point: Mouthpiece1mm0mmTempX0YupZ (Temperature) [K]","Monitor Point: Mouthpiece1mm0mmTempXdownYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm0mmTempXupYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K]","Monitor Point: Mouthpiece1mm1mmTempX0YdownZ (Temperature) [K]","Monitor Point: Mouthpiece1mm1mmTempX0YupZ (Temperature) [K]","Monitor Point: Mouthpiece1mm1mmTempXdownYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm1mmTempXupYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K]","Monitor Point: Mouthpiece1mm2mmTempX0YdownZ (Temperature) [K]","Monitor Point: Mouthpiece1mm2mmTempX0YupZ (Temperature) [K]","Monitor Point: Mouthpiece1mm2mmTempXdownYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm2mmTempXupYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K]","Monitor Point: Mouthpiece1mm3mmTempX0YdownZ (Temperature) [K]","Monitor Point: Mouthpiece1mm3mmTempX0YupZ (Temperature) [K]","Monitor Point: Mouthpiece1mm3mmTempXdownYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm3mmTempXupYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]","Monitor Point: Mouthpiece1mm4mmTempX0YdownZ (Temperature) [K]","Monitor Point: Mouthpiece1mm4mmTempX0YupZ (Temperature) [K]","Monitor Point: Mouthpiece1mm4mmTempXdownYZ (Temperature) [K]","Monitor Point: Mouthpiece1mm4mmTempXupYZ (Temperature) [K]","Monitor Point: MouthpieceDown0mmTempzX0YZdown (Temperature) [K]","Monitor Point: MouthpieceDown0mmTempzX0YdownZdown (Temperature) [K]","Monitor Point: MouthpieceDown0mmTempzX0YupZdown (Temperature) [K]","Monitor Point: MouthpieceDown0mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceDown0mmTempzXupYZdown (Temperature) [K]","Monitor Point: MouthpieceDown1mmTempzX0YZdown (Temperature) [K]","Monitor Point: MouthpieceDown1mmTempzX0YdownZdown (Temperature) [K]","Monitor Point: MouthpieceDown1mmTempzX0YupZdown (Temperature) [K]","Monitor Point: MouthpieceDown1mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceDown1mmTempzXupYZdown (Temperature) [K]","Monitor Point: MouthpieceDown2mmTempzX0YZdown (Temperature) [K]","Monitor Point: MouthpieceDown2mmTempzX0YdownZdpwm (Temperature) [K]","Monitor Point: MouthpieceDown2mmTempzX0YupZdown (Temperature) [K]","Monitor Point: MouthpieceDown2mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceDown2mmTempzXupYZdown (Temperature) [K]","Monitor Point: MouthpieceDown3mmTempzX0YZdown (Temperature) [K]","Monitor Point: MouthpieceDown3mmTempzX0YdownZdown (Temperature) [K]","Monitor Point: MouthpieceDown3mmTempzX0YupZdown (Temperature) [K]","Monitor Point: MouthpieceDown3mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceDown3mmTempzXupYZdown (Temperature) [K]","Monitor Point: MouthpieceDown4mmTempzX0YZdown (Temperature) [K]","Monitor Point: MouthpieceDown4mmTempzX0YdownZdown (Temperature) [K]","Monitor Point: MouthpieceDown4mmTempzX0YupZdown (Temperature) [K]","Monitor Point: MouthpieceDown4mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceDown4mmTempzXupYZdown (Temperature) [K]","Monitor Point: MouthpieceUp0mmTempzX0YZup (Temperature) [K]","Monitor Point: MouthpieceUp0mmTempzX0YdownZup (Temperature) [K]","Monitor Point: MouthpieceUp0mmTempzX0YupZup (Temperature) [K]","Monitor Point: MouthpieceUp0mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceUp0mmTempzXupYZup (Temperature) [K]","Monitor Point: MouthpieceUp1mmTempzX0YZup (Temperature) [K]","Monitor Point: MouthpieceUp1mmTempzX0YdownZup (Temperature) [K]","Monitor Point: MouthpieceUp1mmTempzX0YupZup (Temperature) [K]","Monitor Point: MouthpieceUp1mmTempzXdownZ (Temperature) [K]","Monitor Point: MouthpieceUp1mmTempzXupYZup (Temperature) [K]","Monitor Point: MouthpieceUp2mmTempzX0YZup (Temperature) [K]","Monitor Point: MouthpieceUp2mmTempzX0YdownZup (Temperature) [K]","Monitor Point: MouthpieceUp2mmTempzX0YupZup (Temperature) [K]","Monitor Point: MouthpieceUp2mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceUp2mmTempzXupYZup (Temperature) [K]","Monitor Point: MouthpieceUp3mmTempzX0YZup (Temperature) [K]","Monitor Point: MouthpieceUp3mmTempzX0YdownZup (Temperature) [K]","Monitor Point: MouthpieceUp3mmTempzX0YupZup (Temperature) [K]","Monitor Point: MouthpieceUp3mmTempzXdownYZ (Temperature) [K]","Monitor Point: MouthpieceUp3mmTempzXupYZup (Temperature) [K]","Monitor Point: MouthpieceUp4mmTempX0YZup (Temperature) [K]","Monitor Point: MouthpieceUp4mmTempX0YdownZup (Temperature) [K]","Monitor Point: MouthpieceUp4mmTempX0YupZup (Temperature) [K]","Monitor Point: MouthpieceUp4mmTempXdownYZ (Temperature) [K]","Monitor Point: MouthpieceUp4mmTempXupYZup (Temperature) [K]"
9.59999979e-01,2.98263489e+02,2.98263855e+02,2.98262024e+02,2.98264160e+02,2.98262787e+02,2.98256195e+02,2.98257690e+02,2.98254120e+02,2.98255981e+02,2.98255432e+02,2.98243683e+02,2.98246277e+02,2.98239532e+02,2.98243652e+02,2.98243713e+02,2.98212646e+02,2.98219696e+02,2.98205688e+02,2.98213104e+02,2.98212189e+02,2.98179291e+02,2.98186401e+02,2.98172180e+02,2.98180634e+02,2.98177460e+02,2.98265167e+02,2.98265533e+02,2.98263733e+02,2.98265839e+02,2.98264496e+02,2.98257294e+02,2.98259338e+02,2.98254700e+02,2.98257172e+02,2.98256897e+02,2.98244263e+02,2.98246857e+02,2.98239899e+02,2.98244232e+02,2.98244324e+02,2.98213196e+02,2.98220245e+02,2.98206146e+02,2.98213654e+02,2.98212708e+02,2.98177399e+02,2.98184570e+02,2.98170227e+02,2.98178619e+02,2.98175507e+02,2.98261780e+02,2.98262146e+02,2.98260345e+02,2.98262451e+02,2.98261108e+02,2.98254547e+02,2.98256012e+02,2.98253052e+02,2.98254822e+02,2.98253876e+02,2.98243103e+02,2.98245697e+02,2.98239166e+02,2.98243042e+02,2.98243134e+02,2.98212097e+02,2.98219147e+02,2.98206116e+02,2.98212250e+02,2.98211914e+02,2.98181000e+02,2.98188110e+02,2.98173889e+02,2.98181000e+02,2.98179169e+02
9.70000029e-01,2.98266113e+02,2.98266479e+02,2.98264618e+02,2.98266815e+02,2.98265411e+02,2.98258667e+02,2.98260193e+02,2.98256531e+02,2.98258453e+02,2.98257874e+02,2.98245880e+02,2.98248535e+02,2.98241638e+02,2.98245819e+02,2.98245911e+02,2.98214111e+02,2.98221344e+02,2.98207001e+02,2.98214569e+02,2.98213654e+02,2.98179993e+02,2.98187256e+02,2.98172699e+02,2.98181366e+02,2.98178101e+02,2.98267853e+02,2.98268188e+02,2.98266357e+02,2.98268524e+02,2.98267151e+02,2.98259796e+02,2.98261902e+02,2.98257141e+02,2.98259674e+02,2.98259399e+02,2.98246460e+02,2.98249115e+02,2.98242004e+02,2.98246429e+02,2.98246490e+02,2.98214691e+02,2.98221893e+02,2.98207489e+02,2.98215149e+02,2.98214203e+02,2.98178040e+02,2.98185394e+02,2.98170715e+02,2.98179291e+02,2.98176117e+02,2.98264374e+02,2.98264771e+02,2.98262909e+02,2.98265045e+02,2.98263702e+02,2.98256989e+02,2.98258484e+02,2.98255463e+02,2.98257263e+02,2.98256287e+02,2.98245270e+02,2.98247925e+02,2.98241241e+02,2.98245239e+02,2.98245300e+02,2.98213562e+02,2.98220764e+02,2.98207458e+02,2.98213715e+02,2.98213348e+02,2.98181763e+02,2.98189026e+02,2.98174469e+02,2.98181732e+02,2.98179871e+02
9.80000019e-01,2.98268768e+02,2.98269165e+02,2.98267273e+02,2.98269470e+02,2.98268066e+02,2.98261169e+02,2.98262726e+02,2.98258972e+02,2.98260925e+02,2.98260345e+02,2.98248077e+02,2.98250793e+02,2.98243744e+02,2.98248016e+02,2.98248108e+02,2.98215607e+02,2.98222992e+02,2.98208313e+02,2.98216095e+02,2.98215149e+02,2.98180695e+02,2.98188141e+02,2.98173248e+02,2.98182098e+02,2.98178772e+02,2.98270538e+02,2.98270905e+02,2.98269012e+02,2.98271240e+02,2.98269836e+02,2.98262299e+02,2.98264435e+02,2.98259583e+02,2.98262177e+02,2.98261902e+02,2.98248688e+02,2.98251404e+02,2.98244141e+02,2.98248627e+02,2.98248718e+02,2.98216187e+02,2.98223541e+02,2.98208801e+02,2.98216644e+02,2.98215668e+02,2.98178711e+02,2.98186218e+02,2.98171204e+02,2.98179993e+02,2.98176727e+02,2.98266998e+02,2.98267395e+02,2.98265503e+02,2.98267700e+02,2.98266296e+02,2.98259460e+02,2.98260956e+02,2.98257874e+02,2.98259705e+02,2.98258728e+02,2.98247467e+02,2.98250183e+02,2.98243347e+02,2.98247406e+02,2.98247498e+02,2.98215027e+02,2.98222412e+02,2.98208771e+02,2.98215179e+02,2.98214844e+02,2.98182495e+02,2.98189941e+02,2.98175049e+02,2.98182495e+02,2.98180573e+02
9.90000010e-01,2.98271454e+02,2.98271851e+02,2.98269897e+02,2.98272156e+02,2.98270721e+02,2.98263702e+02,2.98265289e+02,2.98261444e+02,2.98263458e+02,2.98262848e+02,2.98250305e+02,2.98253082e+02,2.98245880e+02,2.98250275e+02,2.98250336e+02,2.98217102e+02,2.98224640e+02,2.98209656e+02,2.98217590e+02,2.98216644e+02,2.98181396e+02,2.98188995e+02,2.98173767e+02,2.98182861e+02,2.98179443e+02,2.98273254e+02,2.98273651e+02,2.98271698e+02,2.98273987e+02,2.98272552e+02,2.98264862e+02,2.98267029e+02,2.98262085e+02,2.98264709e+02,2.98264435e+02,2.98250916e+02,2.98253723e+02,2.98246277e+02,2.98250885e+02,2.98250977e+02,2.98217682e+02,2.98225220e+02,2.98210175e+02,2.98218170e+02,2.98217194e+02,2.98179382e+02,2.98187042e+02,2.98171692e+02,2.98180695e+02,2.98177368e+02,2.98269653e+02,2.98270050e+02,2.98268097e+02,2.98270355e+02,2.98268921e+02,2.98261932e+02,2.98263489e+02,2.98260315e+02,2.98262207e+02,2.98261200e+02,2.98249695e+02,2.98252472e+02,2.98245483e+02,2.98249634e+02,2.98249725e+02,2.98216522e+02,2.98224060e+02,2.98210144e+02,2.98216675e+02,2.98216309e+02,2.98183258e+02,2.98190857e+02,2.98175629e+02,2.98183228e+02,2.98181305e+02
1.00000000e+00,2.98274170e+02,2.98274567e+02,2.98272583e+02,2.98274902e+02,2.98273438e+02,2.98266235e+02,2.98267853e+02,2.98263947e+02,2.98265991e+02,2.98265381e+02,2.98252563e+02,2.98255402e+02,2.98248047e+02,2.98252533e+02,2.98252625e+02,2.98218628e+02,2.98226349e+02,2.98210999e+02,2.98219116e+02,2.98218140e+02,2.98182129e+02,2.98189911e+02,2.98174316e+02,2.98183594e+02,2.98180115e+02,2.98276001e+02,2.98276398e+02,2.98274445e+02,2.98276764e+02,2.98275269e+02,2.98267426e+02,2.98269653e+02,2.98264587e+02,2.98267273e+02,2.98266998e+02,2.98253204e+02,2.98256042e+02,2.98248444e+02,2.98253143e+02,2.98253235e+02,2.98219208e+02,2.98226929e+02,2.98211517e+02,2.98219727e+02,2.98218689e+02,2.98180054e+02,2.98187897e+02,2.98172180e+02,2.98181366e+02,2.98177979e+02,2.98272339e+02,2.98272736e+02,2.98270752e+02,2.98273071e+02,2.98271606e+02,2.98264435e+02,2.98266022e+02,2.98262817e+02,2.98264709e+02,2.98263702e+02,2.98251923e+02,2.98254791e+02,2.98247650e+02,2.98251892e+02,2.98251984e+02,2.98218048e+02,2.98225739e+02,2.98211487e+02,2.98218201e+02,2.98217834e+02,2.98184021e+02,2.98191803e+02,2.98176239e+02,2.98183990e+02,2.98182007e+02
1.00999999e+00,2.98276917e+02,2.98277344e+02,2.98275299e+02,2.98277679e+02,2.98276184e+02,2.98268799e+02,2.98270477e+02,2.98266479e+02,2.98268585e+02,2.98267944e+02,2.98254852e+02,2.98257751e+02,2.98250214e+02,2.98254791e+02,2.98254883e+02,2.98220184e+02,2.98228027e+02,2.98212372e+02,2.98220673e+02,2.98219666e+02,2.98182861e+02,2.98190796e+02,2.98174896e+02,2.98184357e+02,2.98180786e+02,2.98278778e+02,2.98279205e+02,2.98277191e+02,2.98279541e+02,2.98278046e+02,2.98270020e+02,2.98272308e+02,2.98267120e+02,2.98269867e+02,2.98269592e+02,2.98255493e+02,2.98258392e+02,2.98250641e+02,2.98255432e+02,2.98255524e+02,2.98220764e+02,2.98228638e+02,2.98212891e+02,2.98221283e+02,2.98220245e+02,2.98180725e+02,2.98188751e+02,2.98172699e+02,2.98182098e+02,2.98178619e+02,2.98275055e+02,2.98275452e+02,2.98273438e+02,2.98275787e+02,2.98274292e+02,2.98266968e+02,2.98268585e+02,2.98265320e+02,2.98267273e+02,2.98266235e+02,2.98254211e+02,2.98257111e+02,2.98249817e+02,2.98254150e+02,2.98254242e+02,2.98219574e+02,2.98227448e+02,2.98212891e+02,2.98219727e+02,2.98219360e+02,2.98184784e+02,2.98192749e+02,2.98176819e+02,2.98184784e+02,2.98182739e+02
1.01999998e+00,2.98279694e+02,2.98280121e+02,2.98278046e+02,2.98280457e+02,2.98278931e+02,2.98271423e+02,2.98273102e+02,2.98269012e+02,2.98271179e+02,2.98270538e+02,2.98257141e+02,2.98260132e+02,2.98252441e+02,2.98257111e+02,2.98257202e+02,2.98221710e+02,2.98229767e+02,2.98213776e+02,2.98222229e+02,2.98221222e+02,2.98183594e+02,2.98191711e+02,2.98175446e+02,2.98185150e+02,2.98181488e+02,2.98281616e+02,2.98282013e+02,2.98279968e+02,2.98282379e+02,2.98280853e+02,2.98272644e+02,2.98274994e+02,2.98269684e+02,2.98272491e+02,2.98272186e+02,2.98257813e+02,2.98260773e+02,2.98252838e+02,2.98257751e+02,2.98257843e+02,2.98222351e+02,2.98230377e+02,2.98214294e+02,2.98222839e+02,2.98221802e+02,2.98181427e+02,2.98189606e+02,2.98173218e+02,2.98182800e+02,2.98179260e+02,2.98277771e+02,2.98278198e+02,2.98276123e+02,2.98278564e+02,2.98277008e+02,2.98269562e+02,2.98271179e+02,2.98267853e+02,2.98269836e+02,2.98268768e+02,2.98256500e+02,2.98259460e+02,2.98252014e+02,2.98256439e+02,2.98256531e+02,2.98221100e+02,2.98229156e+02,2.98214294e+02,2.98221283e+02,2.98220886e+02,2.98185577e+02,2.98193695e+02,2.98177429e+02,2.98185547e+02,2.98183472e+02
1.02999997e+00,2.98282501e+02,2.98282928e+02,2.98280823e+02,2.98283295e+02,2.98281708e+02,2.98274048e+02,2.98275757e+02,2.98271606e+02,2.98273804e+02,2.98273132e+02,2.98259491e+02,2.98262512e+02,2.98254669e+02,2.98259430e+02,2.98259521e+02,2.98223297e+02,2.98231506e+02,2.98215149e+02,2.98223816e+02,2.98222778e+02,2.98184326e+02,2.98192627e+02,2.98176025e+02,2.98185913e+02,2.98182190e+02,2.98284454e+02,2.98284882e+02,2.98282776e+02,2.98285217e+02,2.98283661e+02,2.98275299e+02,2.98277679e+02,2.98272247e+02,2.98275146e+02,2.98274841e+02,2.98260132e+02,2.98263184e+02,2.98255066e+02,2.98260101e+02,2.98260193e+02,2.98223907e+02,2.98232117e+02,2.98215698e+02,2.98224426e+02,2.98223358e+02,2.98182098e+02,2.98190491e+02,2.98173737e+02,2.98183533e+02,2.98179932e+02,2.98280548e+02,2.98280975e+02,2.98278870e+02,2.98281342e+02,2.98279755e+02,2.98272125e+02,2.98273834e+02,2.98270386e+02,2.98272430e+02,2.98271362e+02,2.98258820e+02,2.98261841e+02,2.98254242e+02,2.98258759e+02,2.98258850e+02,2.98222656e+02,2.98230865e+02,2.98215698e+02,2.98222839e+02,2.98222443e+02,2.98186371e+02,2.98194672e+02,2.98178040e+02,2.98186340e+02,2.98184235e+02
1.03999996e+00,2.98285339e+02,2.98285767e+02,2.98283600e+02,2.98286133e+02,2.98284515e+02,2.98276703e+02,2.98278473e+02,2.98274200e+02,2.98276428e+02,2.98275757e+02,2.98261841e+02,2.98264923e+02,2.98256897e+02,2.98261780e+02,2.98261871e+02,2.98224884e+02,2.98233276e+02,2.98216583e+02,2.98225403e+02,2.98224335e+02,2.98185089e+02,2.98193573e+02,2.98176605e+02,2.98186707e+02,2.98182892e+02,2.98287323e+02,2.98287750e+02,2.98285614e+02,2.98288116e+02,2.98286530e+02,2.98277985e+02,2.98280396e+02,2.98274872e+02,2.98277832e+02,2.98277496e+02,2.98262512e+02,2.98265594e+02,2.98257324e+02,2.98262451e+02,2.98262573e+02,2.98225525e+02,2.98233887e+02,2.98217133e+02,2.98226044e+02,2.98224945e+02,2.98182800e+02,2.98191376e+02,2.98174255e+02,2.98184265e+02,2.98180573e+02,2.98283325e+02,2.98283783e+02,2.98281616e+02,2.98284149e+02,2.98282532e+02,2.98274750e+02,2.98276459e+02,2.98272980e+02,2.98275055e+02,2.98273956e+02,2.98261139e+02,2.98264252e+02,2.98256470e+02,2.98261108e+02,2.98261200e+02,2.98224243e+02,2.98232635e+02,2.98217133e+02,2.98224396e+02,2.98223999e+02,2.98187164e+02,2.98195648e+02,2.98178680e+02,2.98187134e+02,2.98184967e+02
1.04999995e+00,2.98288177e+02,2.98288635e+02,2.98286438e+02,2.98289001e+02,2.98287384e+02,2.98279358e+02,2.98281189e+02,2.98276825e+02,2.98279114e+02,2.98278442e+02,2.98264221e+02,2.98267365e+02,2.98259186e+02,2.98264160e+02,2.98264252e+02,2.98226471e+02,2.98235046e+02,2.98217987e+02,2.98227020e+02,2.98225952e+02,2.98185852e+02,2.98194489e+02,2.98177185e+02,2.98187500e+02,2.98183624e+02,2.98290222e+02,2.98290649e+02,2.98288483e+02,2.98291016e+02,2.98289398e+02,2.98280670e+02,2.98283173e+02,2.98277527e+02,2.98280518e+02,2.98280212e+02,2.98264893e+02,2.98268036e+02,2.98259613e+02,2.98264832e+02,2.98264954e+02,2.98227142e+02,2.98235687e+02,2.98218567e+02,2.98227692e+02,2.98226563e+02,2.98183533e+02,2.98192261e+02,2.98174774e+02,2.98184998e+02,2.98181244e+02,2.98286163e+02,2.98286621e+02,2.98284424e+02,2.98286987e+02,2.98285339e+02,2.98277405e+02,2.98279144e+02,2.98275574e+02,2.98277710e+02,2.98276581e+02,2.98263519e+02,2.98266663e+02,2.98258759e+02,2.98263458e+02,2.98263580e+02,2.98225830e+02,2.98234406e+02,2.98218567e+02,2.98226013e+02,2.98225586e+02,2.98187958e+02,2.98196625e+02,2.98179291e+02,2.98187958e+02,2.98185730e+02
1.05999994e+00,2.98291077e+02,2.98291534e+02,2.98289276e+02,2.98291901e+02,2.98290253e+02,2.98282074e+02,2.98283905e+02,2.98279480e+02,2.98281830e+02,2.98281128e+02,2.98266602e+02,2.98269836e+02,2.98261475e+02,2.98266541e+02,2.98266663e+02,2.98228088e+02,2.98236847e+02,2.98219452e+02,2.98228668e+02,2.98227539e+02,2.98186615e+02,2.98195465e+02,2.98177765e+02,2.98188293e+02,2.98184326e+02,2.98293152e+02,2.98293579e+02,2.98291351e+02,2.98293976e+02,2.98292297e+02,2.98283417e+02,2.98285950e+02,2.98280182e+02,2.98283264e+02,2.98282928e+02,2.98267303e+02,2.98270538e+02,2.98261932e+02,2.98267273e+02,2.98267365e+02,2.98228760e+02,2.98237488e+02,2.98220001e+02,2.98229309e+02,2.98228180e+02,2.98184235e+02,2.98193176e+02,2.98175323e+02,2.98185760e+02,2.98181885e+02,2.98289001e+02,2.98289490e+02,2.98287231e+02,2.98289825e+02,2.98288177e+02,2.98280060e+02,2.98281860e+02,2.98278229e+02,2.98280365e+02,2.98279236e+02,2.98265900e+02,2.98269135e+02,2.98261047e+02,2.98265839e+02,2.98265961e+02,2.98227448e+02,2.98236176e+02,2.98220001e+02,2.98227600e+02,2.98227203e+02,2.98188782e+02,2.98197632e+02,2.98179932e+02,2.98188751e+02,2.98186493e+02
1.07000005e+00,2.98294006e+02,2.98294464e+02,2.98292175e+02,2.98294861e+02,2.98293152e+02,2.98284821e+02,2.98286713e+02,2.98282166e+02,2.98284546e+02,2.98283844e+02,2.98269043e+02,2.98272308e+02,2.98263794e+02,2.98268982e+02,2.98269104e+02,2.98229736e+02,2.98238647e+02,2.98220886e+02,2.98230286e+02,2.98229156e+02,2.98187378e+02,2.98196411e+02,2.98178345e+02,2.98189117e+02,2.98185059e+02,2.98296112e+02,2.98296570e+02,2.98294281e+02,2.98296936e+02,2.98295258e+02,2.98286163e+02,2.98288757e+02,2.98282898e+02,2.98286011e+02,2.98285675e+02,2.98269745e+02,2.98273041e+02,2.98264252e+02,2.98269684e+02,2.98269806e+02,2.98230408e+02,2.98239319e+02,2.98221466e+02,2.98230957e+02,2.98229797e+02,2.98184967e+02,2.98194092e+02,2.98175873e+02,2.98186523e+02,2.98182587e+02,2.98291901e+02,2.98292358e+02,2.98290070e+02,2.98292755e+02,2.98291046e+02,2.98282745e+02,2.98284576e+02,2.98280884e+02,2.98283081e+02,2.98281921e+02,2.98268311e+02,2.98271606e+02,2.98263336e+02,2.98268250e+02,2.98268372e+02,2.98229065e+02,2.98237976e+02,2.98221466e+02,2.98229248e+02,2.98228821e+02,2.98189606e+02,2.98198639e+02,2.98180573e+02,2.98189575e+02,2.98187286e+02
1.08000004e+00,2.98296936e+02,2.98297424e+02,2.98295074e+02,2.98297821e+02,2.98296082e+02,2.98287567e+02,2.98289490e+02,2.98284882e+02,2.98287292e+02,2.98286591e+02,2.98271484e+02,2.98274841e+02,2.98266144e+02,2.98271423e+02,2.98271545e+02,2.98231384e+02,2.98240479e+02,2.98222382e+02,2.98231964e+02,2.98230804e+02,2.98188171e+02,2.98197388e+02,2.98178955e+02,2.98189941e+02,2.98185791e+02,2.98299103e+02,2.98299561e+02,2.98297241e+02,2.98299957e+02,2.98298218e+02,2.98288971e+02,2.98291595e+02,2.98285614e+02,2.98288788e+02,2.98288452e+02,2.98272217e+02,2.98275574e+02,2.98266602e+02,2.98272156e+02,2.98272247e+02,2.98232056e+02,2.98241180e+02,2.98222961e+02,2.98232635e+02,2.98231445e+02,2.98185699e+02,2.98195007e+02,2.98176392e+02,2.98187286e+02,2.98183258e+02,2.98294800e+02,2.98295288e+02,2.98292938e+02,2.98295654e+02,2.98293915e+02,2.98285492e+02,2.98287354e+02,2.98283569e+02,2.98285828e+02,2.98284607e+02,2.98270752e+02,2.98274109e+02,2.98265686e+02,2.98270691e+02,2.98270813e+02,2.98230713e+02,2.98239807e+02,2.98222961e+02,2.98230865e+02,2.98230438e+02,2.98190430e+02,2.98199646e+02,2.98181213e+02,2.98190399e+02,2.98188049e+02
1.09000003e+00,2.98299927e+02,2.98300415e+02,2.98298035e+02,2.98300812e+02,2.98299042e+02,2.98290375e+02,2.98292328e+02,2.98287628e+02,2.98290100e+02,2.98289337e+02,2.98273956e+02,2.98277374e+02,2.98268524e+02,2.98273895e+02,2.98274017e+02,2.98233063e+02,2.98242340e+02,2.98223846e+02,2.98233643e+02,2.98232452e+02,2.98188965e+02,2.98198364e+02,2.98179565e+02,2.98190735e+02,2.98186554e+02,2.98302094e+02,2.98302582e+02,2.98300201e+02,2.98302979e+02,2.98301208e+02,2.98291779e+02,2.98294464e+02,2.98288361e+02,2.98291595e+02,2.98291260e+02,2.98274689e+02,2.98278107e+02,2.98268982e+02,2.98274628e+02,2.98274750e+02,2.98233734e+02,2.98243042e+02,2.98224457e+02,2.98234344e+02,2.98233124e+02,2.98186432e+02,2.98195923e+02,2.98176941e+02,2.98188049e+02,2.98183960e+02,2.98297729e+02,2.98298218e+02,2.98295837e+02,2.98298615e+02,2.98296844e+02,2.98288239e+02,2.98290131e+02,2.98286255e+02,2.98288574e+02,2.98287354e+02,2.98273224e+02,2.98276642e+02,2.98268036e+02,2.98273163e+02,2.98273285e+02,2.98232361e+02,2.98241638e+02,2.98224457e+02,2.98232544e+02,2.98232086e+02,2.98191284e+02,2.98200684e+02,2.98181885e+02,2.98191254e+02,2.98188843e+02
1.10000002e+00,2.98302917e+02,2.98303406e+02,2.98300995e+02,2.98303833e+02,2.98302032e+02,2.98293182e+02,2.98295166e+02,2.98290375e+02,2.98292908e+02,2.98292145e+02,2.98276459e+02,2.98279938e+02,2.98270905e+02,2.98276398e+02,2.98276520e+02,2.98234741e+02,2.98244202e+02,2.98225372e+02,2.98235321e+02,2.98234131e+02,2.98189758e+02,2.98199341e+02,2.98180176e+02,2.98191589e+02,2.98187286e+02,2.98305145e+02,2.98305634e+02,2.98303223e+02,2.98306061e+02,2.98304260e+02,2.98294617e+02,2.98297363e+02,2.98291138e+02,2.98294434e+02,2.98294098e+02,2.98277191e+02,2.98280670e+02,2.98271362e+02,2.98277130e+02,2.98277252e+02,2.98235443e+02,2.98244904e+02,2.98225952e+02,2.98236053e+02,2.98234802e+02,2.98187195e+02,2.98196869e+02,2.98177521e+02,2.98188843e+02,2.98184662e+02,2.98300690e+02,2.98301208e+02,2.98298767e+02,2.98301605e+02,2.98299805e+02,2.98291016e+02,2.98292938e+02,2.98289001e+02,2.98291351e+02,2.98290100e+02,2.98275696e+02,2.98279175e+02,2.98270416e+02,2.98275635e+02,2.98275757e+02,2.98234009e+02,2.98243500e+02,2.98225983e+02,2.98234222e+02,2.98233765e+02,2.98192108e+02,2.98201721e+02,2.98182526e+02,2.98192108e+02,2.98189636e+02
1.11000001e+00,2.98305939e+02,2.98306458e+02,2.98303986e+02,2.98306885e+02,2.98305023e+02,2.98296021e+02,2.98298065e+02,2.98293182e+02,2.98295715e+02,2.98294983e+02,2.98278961e+02,2.98282532e+02,2.98273285e+02,2.98278900e+02,2.98279022e+02,2.98236420e+02,2.98246094e+02,2.98226868e+02,2.98237030e+02,2.98235809e+02,2.98190582e+02,2.98200348e+02,2.98180786e+02,2.98192444e+02,2.98188049e+02,2.98308228e+02,2.98308716e+02,2.98306244e+02,2.98309143e+02,2.98307312e+02,2.98297485e+02,2.98300262e+02,2.98293915e+02,2.98297302e+02,2.98296936e+02,2.98279724e+02,2.98283295e+02,2.98273773e+02,2.98279663e+02,2.98279785e+02,2.98237152e+02,2.98246796e+02,2.98227478e+02,2.98237762e+02,2.98236511e+02,2.98187927e+02,2.98197815e+02,2.98178070e+02,2.98189606e+02,2.98185364e+02,2.98303680e+02,2.98304199e+02,2.98301697e+02,2.98304596e+02,2.98302765e+02,2.98293823e+02,2.98295776e+02,2.98291779e+02,2.98294159e+02,2.98292908e+02,2.98278198e+02,2.98281738e+02,2.98272827e+02,2.98278137e+02,2.98278259e+02,2.98235718e+02,2.98245361e+02,2.98227509e+02,2.98235901e+02,2.98235443e+02,2.98192963e+02,2.98202759e+02,2.98183197e+02,2.98192963e+02,2.98190460e+02
