t[s],Power[W m^-3]
0.0,0.0
0.013893358104040403,767705.1209716776
0.027786716208080806,1535410.2419433552
0.04168007431212121,2303115.3629150325
0.05557343241616161,3070820.4838867104
0.06946679052020202,3838525.604858388
0.08336014862424242,4606230.725830065
0.09725350672828281,5373935.846801742
0.11114686483232322,6141640.967773421
0.12504022293636363,6909346.088745099
0.13893358104040404,7677051.209716776
0.15282693914444442,8444756.330688454
0.16672029724848483,9212461.45166013
0.18061365535252524,9980166.572631808
0.19450701345656563,10747871.693603484
0.20840037156060603,11515576.814575164
0.22229372966464644,12283281.935546841
0.23618708776868685,13050987.05651852
0.25008044587272726,13818692.177490197
0.2639738039767677,14586397.298461875
0.2778671620808081,15354102.419433553
0.29176052018484844,16121807.540405225
0.30565387828888885,16889512.66137691
0.31954723639292926,17657217.782348584
0.33344059449696967,18424922.90332026
0.3473339526010101,19192628.02429194
0.3612273107050505,19960333.145263616
0.3751206688090909,20728038.266235296
0.38901402691313125,21495743.387206968
0.40290738501717166,22263448.508178648
0.41680074312121207,23031153.629150327
0.4306941012252525,23798858.750122007
0.4445874593292929,24566563.871093683
0.4584808174333333,25334268.99206536
0.4723741755373737,26101974.11303704
0.4862675336414141,26869679.23400872
0.5001608917454545,27637384.354980394
0.5140542498494949,28405089.47595207
0.5279476079535353,29172794.59692375
0.5418409660575757,29940499.717895422
0.5557343241616162,30708204.838867106
0.5696276822656565,31475909.95983878
0.5835210403696969,32243615.08081045
0.5974143984737373,33011320.201782137
0.6113077565777777,33779025.32275382
0.6252011146818182,34546730.44372549
0.6390944727858585,35314435.56469717
0.652987830889899,36082140.685668856
0.6668811889939393,36849845.80664052
0.6807745470979797,37617550.9276122
0.6946679052020202,38385256.04858388
0.7085612633060605,39152961.16955555
0.722454621410101,39920666.29052723
0.7363479795141413,40688371.411498904
0.7502413376181818,41456076.53247059
0.7641346957222221,42223781.65344227
0.7780280538262625,42991486.774413936
0.791921411930303,43759191.89538562
0.8058147700343433,44526897.016357295
0.8197081281383838,45294602.137328975
0.8336014862424241,46062307.258300655
0.8474948443464646,46830012.379272334
0.861388202450505,47597717.500244014
0.8752815605545454,48365422.62121569
0.8891749186585858,49133127.742187366
0.9030682767626261,49900832.863159046
0.9169616348666666,50668537.98413072
0.930854992970707,51436243.1051024
0.9447483510747474,52203948.22607408
0.9586417091787878,52971653.34704576
0.9725350672828282,53739358.46801744
0.9864284253868686,54507063.58898911
1.000321783490909,55274768.70996079
1.0142151415949494,56042473.83093246
1.0281084996989898,56810178.95190414
1.0420018578030301,57577884.07287581
1.0558952159070707,58345589.1938475
1.069788574011111,59113294.31481917
1.0836819321151514,59880999.435790844
1.0975752902191918,60648704.556762524
1.1114686483232323,61416409.67773421
1.1253620064272727,62184114.79870588
1.139255364531313,62951819.91967756
1.1531487226353534,63719525.040649235
1.1670420807393938,64487230.1616209
1.1809354388434343,65254935.2825926
1.1948287969474747,66022640.403564274
1.208722155051515,66790345.52453595
1.2226155131555554,67558050.64550763
1.2365088712595957,68325755.7664793
1.2504022293636363,69093460.88745098
1.2642955874676767,69861166.00842267
1.278188945571717,70628871.12939434
1.2920823036757574,71396576.250366
1.305975661779798,72164281.37133771
1.3198690198838383,72931986.49230938
1.3337623779878787,73699691.61328104
1.347655736091919,74467396.73425272
1.3615490941959594,75235101.8552244
1.3754424523,76002806.97619608
1.3854424523,76002806.9761961
9.999,76002806.9761961
10.001,76002806.9761961
10.014883257093938,75235101.85522442
10.028766514187879,74467396.73425274
10.042649771281818,73699691.61328106
10.056533028375757,72931986.49230938
10.070416285469696,72164281.37133771
10.084299542563636,71396576.25036602
10.098182799657575,70628871.12939434
10.112066056751514,69861166.00842267
10.125949313845455,69093460.88745098
10.139832570939394,68325755.76647931
10.153715828033333,67558050.64550765
10.167599085127272,66790345.524535954
10.181482342221212,66022640.40356429
10.195365599315151,65254935.2825926
10.20924885640909,64487230.16162093
10.22313211350303,63719525.04064925
10.23701537059697,62951819.91967756
10.250898627690908,62184114.79870589
10.264781884784847,61416409.67773421
10.278665141878788,60648704.55676254
10.292548398972727,59880999.43579087
10.306431656066666,59113294.31481918
10.320314913160605,58345589.19384751
10.334198170254545,57577884.07287583
10.348081427348484,56810178.95190415
10.361964684442423,56042473.830932476
10.375847941536364,55274768.709960796
10.389731198630303,54507063.588989116
10.403614455724242,53739358.468017444
10.417497712818182,52971653.347045764
10.431380969912121,52203948.22607408
10.44526422700606,51436243.105102405
10.459147484099999,50668537.984130725
10.47303074119394,49900832.86315905
10.486913998287879,49133127.742187366
10.500797255381817,48365422.6212157
10.514680512475756,47597717.500244014
10.528563769569697,46830012.379272334
10.542447026663636,46062307.25830067
10.556330283757575,45294602.13732898
10.570213540851515,44526897.01635731
10.584096797945454,43759191.89538564
