t[s],Power[W m^-3]
10.450137144824241,62990897.56712741
10.476556976872727,62222715.88947951
10.502976808921211,61454534.21183162
10.529396640969697,60686352.534183726
10.555816473018181,59918170.85653583
10.582236305066667,59149989.17888793
10.608656137115151,58381807.501240045
10.635075969163635,57613625.82359214
10.661495801212121,56845444.14594424
10.687915633260605,56077262.46829635
10.714335465309091,55309080.79064846
10.740755297357575,54540899.11300056
10.767175129406061,53772717.43535267
10.793594961454545,53004535.75770477
10.820014793503029,52236354.080056876
10.846434625551515,51468172.40240897
10.872854457599999,50699990.72476108
10.899274289648485,49931809.04711319
10.925694121696969,49163627.36946529
10.952113953745455,48395445.691817395
10.978533785793939,47627264.01416951
11.004953617842425,46859082.3365216
11.031373449890909,46090900.658873715
11.057793281939393,45322718.98122582
11.084213113987879,44554537.30357792
11.110632946036363,43786355.62593002
11.137052778084849,43018173.94828213
11.163472610133333,42249992.270634234
11.189892442181819,41481810.59298634
11.216312274230303,40713628.91533845
11.242732106278787,39945447.23769055
11.269151938327273,39177265.56004266
11.295571770375757,38409083.88239476
11.321991602424243,37640902.204746865
11.348411434472727,36872720.52709897
11.374831266521213,36104538.84945107
11.401251098569697,35336357.171803184
11.42767093061818,34568175.49415528
11.454090762666667,33799993.81650739
11.48051059471515,33031812.138859488
11.506930426763637,32263630.4612116
11.53335025881212,31495448.783563703
11.559770090860606,30727267.105915803
11.58618992290909,29959085.428267915
11.612609754957575,29190903.75062001
11.63902958700606,28422722.07297212
11.665449419054545,27654540.39532423
11.69186925110303,26886358.717676327
11.718289083151515,26118177.040028438
11.7447089152,25349995.362380534
11.771128747248484,24581813.684732646
11.797548579296969,23813632.007084753
11.823968411345454,23045450.329436854
11.850388243393938,22277268.65178896
11.876808075442424,21509086.97414106
11.903227907490908,20740905.29649317
11.929647739539394,19972723.618845277
11.956067571587878,19204541.94119738
11.982487403636362,18436360.263549488
12.008907235684848,17668178.58590159
12.035327067733334,16899996.908253696
12.061746899781818,16131815.230605803
12.088166731830302,15363633.552957902
12.114586563878788,14595451.875310011
12.141006395927272,13827270.19766211
12.167426227975756,13059088.520014219
12.193846060024242,12290906.842366317
12.220265892072728,11522725.164718427
12.246685724121212,10754543.487070534
12.273105556169696,9986361.809422635
12.299525388218182,9218180.131774744
12.325945220266666,8449998.454126842
12.35236505231515,7681816.776478951
12.378784884363636,6913635.098831059
12.405204716412122,6145453.421183159
12.431624548460606,5377271.743535267
