 Y [ m ], Velocity [ m s^-1 ]
0.0074423803,0.2515982688
0.0074573951,0.2525033951
0.0074724099,0.2534088492
0.0074874246,0.2543145716
0.0075024394,0.2552205920
0.0075174542,0.2561269105
0.0075324690,0.2570334673
0.0075474838,0.2579403222
0.0075624986,0.2588474751
0.0075775133,0.2597548962
0.0075925281,0.2606625259
0.0076075429,0.2615705133
0.0076225577,0.2624787092
0.0076375725,0.2633871734
0.0076525873,0.2642959058
0.0076676020,0.2652048767
0.0076826168,0.2661141157
0.0076976316,0.2670236230
0.0077126464,0.2678933144
0.0077276612,0.2675957978
0.0077426760,0.2672996521
0.0077576907,0.2670048475
0.0077727055,0.2667113245
0.0077877203,0.2664191723
0.0078027351,0.2661283612
0.0078177499,0.2658388913
0.0078327646,0.2655507624
0.0078477794,0.2652640045
0.0078627942,0.2649786174
0.0078778090,0.2646945715
0.0078928238,0.2644118965
0.0079078386,0.2641306222
0.0079228533,0.2638507485
0.0079378681,0.2635721564
0.0079528829,0.2632950544
0.0079678977,0.2630192637
0.0079829125,0.2627449334
0.0079979273,0.2624719441
0.0080129420,0.2622004151
0.0080279568,0.2619302273
0.0080429716,0.2616615295
0.0080579864,0.2613942027
0.0080730012,0.2611282766
0.0080880160,0.2608638406
0.0081030307,0.2606008053
0.0081180455,0.2603392005
0.0081330603,0.2598475814
0.0081480751,0.2591314316
0.0081630899,0.2584169507
0.0081781046,0.2577041090
0.0081931194,0.2569929361
0.0082081342,0.2562834024
0.0082231490,0.2555755973
0.0082381638,0.2548694313
0.0082531786,0.2541650236
0.0082681933,0.2534623444
0.0082832081,0.2527613938
0.0082982229,0.2520622015
0.0083132377,0.2513647676
0.0083282525,0.2506691217
0.0083432673,0.2499752939
0.0083582820,0.2492832542
0.0083732968,0.2485930771
0.0083883116,0.2479047477
0.0084033264,0.2472182512
0.0084183412,0.2465336472
0.0084333559,0.2458509654
0.0084483707,0.2451701313
0.0084633855,0.2444912791
0.0084784003,0.2438143343
0.0084934151,0.2431393564
0.0085084299,0.2424663603
0.0085234446,0.2417953312
0.0085384594,0.2411263138
0.0085534742,0.2404593378
0.0085684890,0.2383983284
0.0085835038,0.2356282622
0.0085985186,0.2328947634
0.0086135333,0.2301990241
0.0086285481,0.2275424898
0.0086435629,0.2249264717
0.0086585777,0.2223524302
0.0086735925,0.2198218554
0.0086886073,0.2173362225
0.0087036220,0.2148971260
0.0087186368,0.2125061750
0.0087336516,0.2101649940
0.0087486664,0.2078752667
0.0087636812,0.2056387216
0.0087786959,0.2034570873
0.0087937107,0.2013321817
0.0088087255,0.1992657930
0.0088237403,0.1972597539
0.0088387551,0.1953159720
0.0088537699,0.1934362948
0.0088687846,0.1916225851
0.0088837994,0.1898767650
0.0088988142,0.1882007271
0.0089138290,0.1865963191
0.0089288438,0.1850654334
0.0089438586,0.1836099029
0.0089588733,0.1822315306
0.0089738881,0.1809320748
0.0089889029,0.1797132641
0.0090039177,0.1785767227
0.0090189325,0.1775240451
0.0090339473,0.1765567511
0.0090489620,0.1756762117
0.0090639768,0.1748837531
0.0090789916,0.1741805971
0.0090940064,0.1735678017
0.0091090212,0.1730463505
0.0091240359,0.1726170629
0.0091390507,0.1722806096
0.0091540655,0.1720375717
0.0091690803,0.1721467674
0.0091840951,0.1725049764
0.0091991099,0.1729664654
0.0092141246,0.1735304296
0.0092291394,0.1741958261
0.0092441542,0.1749615669
0.0092591690,0.1758262962
0.0092741838,0.1767885536
0.0092891986,0.1778467894
0.0093042133,0.1789992750
0.0093192281,0.1802442223
0.0093342429,0.1815796942
0.0093492577,0.1848395914
0.0093642725,0.1995512247
0.0093792873,0.2145232707
0.0093943020,0.2297047973
0.0094093168,0.2450567782
0.0094243316,0.2605492175
0.0094393464,0.2761583626
0.0094543612,0.2918655574
0.0094693759,0.3076557815
0.0094843907,0.3235167861
0.0094994055,0.3394388259
0.0095144203,0.3554135263
0.0095294351,0.3714342117
0.0095444499,0.3874951303
0.0095594646,0.4035914838
0.0095744794,0.4197191894
0.0095894942,0.4358747304
0.0096045090,0.4520552158
0.0096195238,0.4682579935
0.0096345386,0.4844808877
0.0096495533,0.5025554895
0.0096645681,0.5214437246
0.0096795829,0.5403448939
0.0096945977,0.5592576861
0.0097096125,0.5781811476
0.0097246272,0.5971139669
0.0097396420,0.6160554290
0.0097546568,0.6350046992
0.0097696716,0.6539612413
0.0097846864,0.6729242802
0.0097997012,0.6918933988
0.0098147159,0.7108680606
0.0098297307,0.7298477888
0.0098447455,0.7488322854
0.0098597603,0.7678210735
0.0098747751,0.7868140340
0.0098897899,0.8058106899
0.0099048046,0.8248108625
0.0099198194,0.8438143134
0.0099348342,0.8628208041
0.0099498490,0.8818302155
0.0099648638,0.9008421898
0.0099798786,0.9198567271
0.0099948933,0.9388737679
0.0100099081,0.9578928351
0.0100249229,0.9769140482
0.0100399377,0.9959372282
0.0100549525,1.0149623156
0.0100699672,1.0321820974
0.0100849820,1.0486294031
0.0100999968,1.0650779009
0.0101150116,1.0815271139
0.0101300264,1.0979775190
0.0101450412,1.1144287586
0.0101600559,1.1308805943
0.0101750707,1.1473335028
0.0101900855,1.1637870073
0.0102051003,1.1802413464
0.0102201151,1.1966965199
0.0102351299,1.2131522894
0.0102501446,1.2296087742
0.0102651594,1.2460657358
0.0102801742,1.2625232935
0.0102951890,1.2789814472
0.0103102038,1.2954403162
0.0103252186,1.3118994236
0.0103402333,1.3283593655
0.0103552481,1.3448197842
0.0103702629,1.3612805605
0.0103852777,1.3777416945
0.0104002925,1.3942034245
0.0104153072,1.4106656313
0.0104303220,1.4271280766
0.0104453368,1.4435909986
0.0104603516,1.4600543976
0.0104753664,1.4765181541
0.0104903812,1.4929821491
0.0105053959,1.5094466209
0.0105204107,1.5259114504
0.0105354255,1.5423766375
0.0105504403,1.5591409206
0.0105654551,1.5763195753
0.0105804699,1.5934984684
0.0105954846,1.6106779575
0.0106104994,1.6278575659
0.0106255142,1.6450374126
0.0106405290,1.6622177362
0.0106555438,1.6793985367
0.0106705585,1.6965793371
0.0106855733,1.7137604952
0.0107005881,1.7309418917
0.0107156029,1.7481237650
0.0107306177,1.7653057575
0.0107456325,1.7824877501
0.0107606472,1.7996704578
0.0107756620,1.8168532848
0.0107906768,1.8340359926
0.0108056916,1.8512194157
0.0108207064,1.8684028387
0.0108357212,1.8855866194
0.0108507359,1.9027702808
0.0108657507,1.9199542999
0.0108807655,1.9371385574
0.0108957803,1.9543230534
0.0109107951,1.9715075493
0.0109258099,1.9872808456
0.0109408246,1.9942713976
0.0109558394,2.0006093979
0.0109708542,2.0069470406
0.0109858690,2.0132851601
0.0110008838,2.0196235180
0.0110158985,2.0259618759
0.0110309133,2.0323004723
0.0110459281,2.0386390686
0.0110609429,2.0449779034
0.0110759577,2.0513167381
0.0110909725,2.0576558113
0.0111059872,2.0639948845
0.0111210020,2.0703341961
0.0111360168,2.0766735077
0.0111510316,2.0830132961
0.0111660464,2.0893528461
0.0111810612,2.0956926346
0.0111960759,2.1020326614
0.0112110907,2.1083724499
0.0112261055,2.1147129536
0.0112411203,2.1210529804
0.0112561351,2.1273937225
0.0112711499,2.1337339878
0.0112861646,2.1400747299
0.0113011794,2.1464154720
0.0113161942,2.1527562141
0.0113312090,2.1590971947
0.0113462238,2.1654381752
0.0113612385,2.1717796326
0.0113762533,2.1781208515
0.0113912681,2.1844623089
0.0114062829,2.1908037663
0.0114212977,2.1963729858
0.0114363125,2.2018964291
0.0114513272,2.2074201107
0.0114663420,2.2129442692
0.0114813568,2.2184677124
0.0114963716,2.2239916325
0.0115113864,2.2295157909
0.0115264012,2.2350399494
0.0115414159,2.2405638695
0.0115564307,2.2460885048
0.0115714455,2.2516131401
0.0115864603,2.2571375370
0.0116014751,2.2626626492
0.0116164899,2.2681872845
0.0116315046,2.2737123966
0.0116465194,2.2792372704
0.0116615342,2.2847623825
0.0116765490,2.2902879715
0.0116915638,2.2958130836
0.0117065785,2.3013386726
0.0117215933,2.3068645000
0.0117366081,2.3123903275
0.0117516229,2.3179161549
0.0117666377,2.3234419823
0.0117816525,2.3289680481
0.0117966672,2.3344943523
0.0118116820,2.3400206566
0.0118266968,2.3455471992
0.0118417116,2.3510732651
0.0118567264,2.3566000462
0.0118717412,2.3621268272
0.0118867559,2.3676533699
0.0119017707,2.3731803894
0.0119167855,2.3787074089
0.0119318003,2.3837316036
0.0119468151,2.3842887878
0.0119618298,2.3847451210
0.0119768446,2.3852016926
0.0119918594,2.3856582642
0.0120068742,2.3861148357
0.0120218890,2.3865718842
0.0120369038,2.3870286942
0.0120519185,2.3874855042
0.0120669333,2.3879425526
0.0120819481,2.3883996010
0.0120969629,2.3888568878
0.0121119777,2.3893141747
0.0121269925,2.3897716999
0.0121420072,2.3902292252
0.0121570220,2.3906867504
0.0121720368,2.3911442757
0.0121870516,2.3916022778
0.0122020664,2.3920598030
0.0122170812,2.3925178051
0.0122320959,2.3929760456
0.0122471107,2.3934340477
0.0122621255,2.3938925266
0.0122771403,2.3943512440
0.0122921551,2.3948092461
0.0123071698,2.3952679634
0.0123221846,2.3957262039
0.0123371994,2.3959860802
0.0123522142,2.3950178623
0.0123672290,2.3940496445
0.0123822438,2.3930816650
0.0123972585,2.3921139240
0.0124122733,2.3911459446
0.0124272881,2.3901786804
0.0124423029,2.3892111778
0.0124573177,2.3882439137
0.0124723325,2.3872766495
0.0124873472,2.3863098621
0.0125023620,2.3853430748
0.0125173768,2.3843762875
0.0125323916,2.3834097385
0.0125474064,2.3824434280
0.0125624212,2.3814771175
0.0125774359,2.3805110455
0.0125924507,2.3795449734
0.0126074655,2.3785791397
0.0126224803,2.3776137829
0.0126374951,2.3766481876
0.0126525098,2.3756828308
0.0126675246,2.3747174740
0.0126825394,2.3737523556
0.0126975542,2.3727874756
0.0127125690,2.3718230724
0.0127275838,2.3708581924
0.0127425985,2.3698935509
0.0127576133,2.3689293861
0.0127726281,2.3679652214
0.0127876429,2.3670015335
0.0128026577,2.3660373688
0.0128176725,2.3650736809
0.0128326872,2.3641099930
0.0128477020,2.3631467819
0.0128627168,2.3621835709
0.0128777316,2.3612205982
0.0128927464,2.3602571487
0.0129077611,2.3592946529
0.0129227759,2.3583319187
0.0129377907,2.3573696613
0.0129528055,2.3564071655
0.0129678203,2.3554451466
0.0129828351,2.3544828892
0.0129978498,2.3535211086
0.0130128646,2.3525593281
0.0130278794,2.3515977859
0.0130428942,2.3506362438
0.0130579090,2.3496751785
0.0130729238,2.3487141132
0.0130879385,2.3477528095
0.0131029533,2.3467919827
0.0131179681,2.3458316326
0.0131329829,2.3448710442
0.0131479977,2.3439109325
0.0131630125,2.3429503441
0.0131780272,2.3419902325
0.0131930420,2.3410305977
0.0132080568,2.3400709629
0.0132230716,2.3391113281
0.0132380864,2.3381519318
0.0132531011,2.3371925354
0.0132681159,2.3362333775
0.0132831307,2.3352746964
0.0132981455,2.3343157768
0.0133131603,2.3333570957
0.0133281751,2.3323986530
0.0133431898,2.3314404488
0.0133582046,2.3304822445
0.0133732194,2.3295242786
0.0133882342,2.3285663128
0.0134032490,2.3276085854
0.0134182638,2.3266510963
0.0134332785,2.3256938457
0.0134482933,2.3247365952
0.0134633081,2.3237793446
0.0134783229,2.3228223324
0.0134933377,2.3218657970
0.0135083525,2.3200988770
0.0135233672,2.3145883083
0.0135383820,2.3090775013
0.0135533968,2.3035674095
0.0135684116,2.2980568409
0.0135834264,2.2925469875
0.0135984411,2.2870368958
0.0136134559,2.2815268040
0.0136284707,2.2760169506
0.0136434855,2.2705070972
0.0136585003,2.2649972439
0.0136735151,2.2594878674
0.0136885298,2.2539784908
0.0137035446,2.2484693527
0.0137185594,2.2429599762
0.0137335742,2.2374510765
0.0137485890,2.2319419384
0.0137636038,2.2264330387
0.0137786185,2.2209243774
0.0137936333,2.2154157162
0.0138086481,2.2099075317
0.0138236629,2.2043991089
0.0138386777,2.1988906860
0.0138536925,2.1933827400
0.0138687072,2.1878747940
0.0138837220,2.1823668480
0.0138987368,2.1768593788
0.0139137516,2.1713514328
0.0139287664,2.1658439636
0.0139437811,2.1603367329
0.0139587959,2.1548295021
0.0139738107,2.1493225098
0.0139888255,2.1438155174
0.0140038403,2.1383090019
0.0140188551,2.1328020096
0.0140338698,2.1272957325
0.0140488846,2.1217889786
0.0140638994,2.1162827015
0.0140789142,2.1107769012
0.0140939290,2.1052711010
0.0141089438,2.0997650623
0.0141239585,2.0942592621
0.0141389733,2.0887539387
0.0141539881,2.0832481384
0.0141690029,2.0777432919
0.0141840177,2.0722382069
0.0141990324,2.0667331219
0.0142140472,2.0612282753
0.0142290620,2.0561461449
0.0142440768,2.0504846573
0.0142590916,2.0452027321
0.0142741064,2.0399208069
0.0142891211,2.0346388817
0.0143041359,2.0249295235
0.0143191507,2.0101466179
0.0143341655,1.9953634739
0.0143491803,1.9805808067
0.0143641951,1.9659384489
0.0143792098,1.9494396448
0.0143942246,1.9329406023
0.0144092394,1.9164419174
0.0144242542,1.8999434710
0.0144392690,1.8834452629
0.0144542838,1.8669471741
0.0144692985,1.8504492044
0.0144843133,1.8339514732
0.0144993281,1.8174542189
0.0145143429,1.8009569645
0.0145293577,1.7844598293
0.0145443724,1.7679630518
0.0145593872,1.7514667511
0.0145744020,1.7349705696
0.0145894168,1.7184747458
0.0146044316,1.7019789219
0.0146194464,1.6854833364
0.0146344611,1.6689882278
0.0146494759,1.6524934769
0.0146644907,1.6359987259
0.0146795055,1.6195044518
0.0146945203,1.6030106544
0.0147095351,1.5865169764
0.0147245498,1.5700238943
0.0147395646,1.5535310507
0.0147545794,1.5370384455
0.0147695942,1.5205461979
0.0147846090,1.5040544271
0.0147996238,1.4875628948
0.0148146385,1.4710718393
0.0148296533,1.4545814991
0.0148446681,1.4380913973
0.0148596829,1.4216017723
0.0148746977,1.4051126242
0.0148897124,1.3886238337
0.0149047272,1.3721356392
0.0149197420,1.3556480408
0.0149347568,1.3391611576
0.0149497716,1.3226745129
0.0149647864,1.3061885834
0.0149798011,1.2897032499
0.0149948159,1.2732185125
0.0150098307,1.2567344904
0.0150248455,1.2402510643
0.0150398603,1.2237684727
0.0150548751,1.2072867155
0.0150698898,1.1908055544
0.0150849046,1.1743251085
0.0150999194,1.1578456163
0.0151149342,1.1413670778
0.0151299490,1.1248892546
0.0151449637,1.1084127426
0.0151599785,1.0919368267
0.0151749933,1.0746825933
0.0151900081,1.0522360802
0.0152050229,1.0297905207
0.0152200377,1.0073461533
0.0152350524,0.9849027991
0.0152500672,0.9624605179
0.0152650820,0.9400196075
0.0152800968,0.9175800085
0.0152951116,0.8951418400
0.0153101264,0.8727051020
0.0153251411,0.8502702117
0.0153401559,0.8278369904
0.0153551707,0.8054058552
0.0153701855,0.7892112136
0.0153852003,0.7740897536
0.0154002151,0.7589729428
0.0154152298,0.7438612580
0.0154302446,0.7287547588
0.0154452594,0.7136540413
0.0154602742,0.6985592842
0.0154752890,0.6834709644
0.0154903037,0.6683896184
0.0155053185,0.6533154249
0.0155203333,0.6382492185
0.0155353481,0.6231913567
0.0155503629,0.6081426740
0.0155653777,0.5931035876
0.0155803924,0.5780751705
0.0155954072,0.5630579591
0.0156104220,0.5480530858
0.0156254377,0.5330605507
0.0156404525,0.5180835128
0.0156554673,0.5031221509
0.0156704821,0.4881781042
0.0156854969,0.4732528627
0.0157005116,0.4583482742
0.0157155264,0.4434664846
0.0157305412,0.4286098182
0.0157455560,0.4137811065
0.0157605708,0.3989832401
0.0157755855,0.3842199445
0.0157906003,0.3694953322
0.0158056151,0.3548142314
0.0158206299,0.3401822150
0.0158356447,0.3256059587
0.0158506595,0.3110933304
0.0158656742,0.2966535687
0.0158806890,0.2822979391
0.0158957038,0.2680399120
0.0159107186,0.2538959384
0.0159257334,0.2398862094
0.0159407482,0.2260356993
0.0159557629,0.2123755366
0.0159707777,0.1989449561
0.0159857925,0.1857937276
0.0160008073,0.1729855984
0.0160158221,0.1606026441
0.0160308369,0.1487511247
0.0160458516,0.1375684291
0.0160608664,0.1272310317
0.0160758812,0.1238653436
0.0160908960,0.1231901199
0.0161059108,0.1228862405
0.0161209255,0.1242039427
0.0161359403,0.1256790310
0.0161509551,0.1271771491
0.0161659699,0.1286974996
0.0161809847,0.1302392781
0.0161959995,0.1318017542
0.0162110142,0.1333841980
0.0162260290,0.1349858940
0.0162410438,0.1366061717
0.0162560586,0.1382443905
0.0162710734,0.1398998946
0.0162860882,0.1415721029
0.0163011029,0.1432604194
0.0163161177,0.1449642628
0.0163311325,0.1466831267
0.0163461473,0.1484164745
0.0163611621,0.1501637995
0.0163761768,0.1519246399
0.0163911916,0.1536984742
0.0164062064,0.1554849297
0.0164212212,0.1572835296
0.0164362360,0.1590938866
0.0164512508,0.1609155685
0.0164662655,0.1627482623
0.0164812803,0.1645915359
0.0164962951,0.1664450467
0.0165113099,0.1683084965
0.0165263247,0.1701815128
0.0165413395,0.1720638275
0.0165563542,0.1739550829
0.0165713690,0.1758550406
0.0165863838,0.1777633876
0.0166013986,0.1796799004
0.0166164134,0.1816042513
0.0166314282,0.1835362911
0.0166464429,0.1854756773
0.0166614577,0.1874222308
0.0166764725,0.1893757284
0.0166914873,0.1913359761
0.0167065021,0.1933027357
0.0167215168,0.1952758133
0.0167365316,0.1972550452
0.0167515464,0.1992402226
0.0167665612,0.2012311816
0.0167815760,0.2032277435
0.0167965908,0.2052297741
0.0168116055,0.2072370648
0.0168266203,0.2092495114
0.0168416351,0.2112669200
0.0168566499,0.2132892013
0.0168716647,0.2153161764
0.0168866795,0.2173477411
0.0169016942,0.2193837613
0.0169167090,0.2214241028
0.0169317238,0.2234686464
0.0169467386,0.2255173028
0.0169617534,0.2275699228
0.0169767682,0.2296264321
0.0169917829,0.2316867262
0.0170067977,0.2337506712
0.0170218125,0.2358182073
0.0170368273,0.2378892452
0.0170518421,0.2399636507
0.0170668568,0.2410438061
0.0170818716,0.2420708835
0.0170968864,0.2431089133
0.0171119012,0.2429291308
0.0171269160,0.2424404174
0.0171419308,0.2419537455
0.0171569455,0.2414691597
0.0171719603,0.2409866750
0.0171869751,0.2405063212
0.0172019899,0.2400280088
0.0172170047,0.2395519167
0.0172320195,0.2390779257
0.0172470342,0.2386060953
0.0172620490,0.2381364405
0.0172770638,0.2376689464
0.0172920786,0.2372036427
0.0173070934,0.2367406040
0.0173221082,0.2362797260
0.0173371229,0.2358211130
0.0173521377,0.2353647053
0.0173671525,0.2349106222
0.0173821673,0.2344587594
0.0173971821,0.2340092212
0.0174121968,0.2335619628
0.0174272116,0.2331170142
0.0174422264,0.2326743901
0.0174572412,0.2322340906
0.0174722560,0.2317961901
0.0174872708,0.2313606292
0.0175022855,0.2309274525
0.0175173003,0.2304966450
0.0175323151,0.2300682813
0.0175473299,0.2296423018
0.0175623447,0.2292187810
0.0175773595,0.2287977189
0.0175923742,0.2283790857
0.0176073890,0.2279629409
0.0176224038,0.2275492698
0.0176374186,0.2271381170
0.0176524334,0.2267294675
0.0176674481,0.2263233364
0.0176824629,0.2259197831
0.0176974777,0.2255187482
0.0177124925,0.2251202911
0.0177275073,0.2247244269
0.0177425221,0.2243311703
0.0177575368,0.2239405066
0.0177725516,0.2235524654
0.0177875664,0.2231670618
0.0178025812,0.2227843106
0.0178175960,0.2224042416
0.0178326108,0.2220268399
0.0178476255,0.2216521353
0.0178626403,0.2212801129
0.0178776551,0.2209108323
0.0178926699,0.2205442637
0.0179076847,0.2201804668
0.0179226995,0.2198194116
0.0179377142,0.2194611728
0.0179527290,0.2191008031
0.0179677438,0.2187356502
0.0179827586,0.2183708102
0.0179977734,0.2180063725
0.0180127881,0.2165576965
0.0180278029,0.2151308656
0.0180428177,0.2137089521
0.0180578325,0.2122920603
0.0180728473,0.2108803392
0.0180878621,0.2094738334
0.0181028768,0.2080726922
0.0181178916,0.2066770196
0.0181329064,0.2052868903
0.0181479212,0.2039024532
0.0181629360,0.2025238127
0.0181779508,0.2011511028
0.0181929655,0.1997844428
0.0182079803,0.1984239519
0.0182229951,0.1970697045
0.0182380099,0.1957219243
0.0182530247,0.1944249570
0.0182680395,0.1929683834
0.0182830542,0.1915778816
0.0182980690,0.1901985854
0.0183130838,0.1888307929
0.0183280986,0.1874747127
0.0183431134,0.1861306131
0.0183581281,0.1847987771
0.0183731429,0.1834794432
0.0183881577,0.1821728796
0.0184031725,0.1808794141
0.0184181873,0.1795992702
0.0184332021,0.1783327609
0.0184482168,0.1770801693
0.0184632316,0.1758418083
0.0184782464,0.1746179760
0.0184932612,0.1734089553
0.0185082760,0.1722151041
0.0185232908,0.1710366905
0.0185383055,0.1698740870
0.0185533203,0.1687275767
0.0185683351,0.1675975025
0.0185833499,0.1664842069
0.0185983647,0.1653880328
0.0186133794,0.1643093079
0.0186283942,0.1632483900
0.0186434090,0.1622056216
0.0186584238,0.1611813456
0.0186734386,0.1601759344
0.0186884534,0.1591897458
0.0187034681,0.1582231224
0.0187184829,0.1572764367
0.0187334977,0.1563500613
0.0187485125,0.1554443389
0.0187635273,0.1545596421
0.0187785421,0.1536963433
0.0187935568,0.1528547555
0.0188085716,0.1520353109
0.0188235864,0.1512383372
0.0188386012,0.1504641920
0.0188536160,0.1497132033
0.0188686308,0.1489857882
0.0188836455,0.1482822150
0.0188986603,0.1476028711
0.0189136751,0.1469480991
0.0189286899,0.1463181824
0.0189437047,0.1457135081
0.0189587194,0.1451343447
0.0189737342,0.1445810050
0.0189887490,0.1440537870
0.0190037638,0.1435530037
0.0190187786,0.1430788934
0.0190337934,0.1426317543
0.0190488081,0.1422118247
0.0190638229,0.1418193579
0.0190788377,0.1414545625
0.0190938525,0.1411176771
0.0191088673,0.1408088654
0.0191238821,0.1405283809
0.0191388968,0.1402763128
0.0191539116,0.1403944790
0.0191689264,0.1407996863
0.0191839412,0.1412371248
0.0191989560,0.1417065114
0.0192139708,0.1422074735
0.0192289855,0.1427397281
0.0192440003,0.1433029175
0.0192590151,0.1438966692
0.0192740299,0.1445206106
0.0192890447,0.1451743543
0.0193040594,0.1458574832
0.0193190742,0.1465696245
0.0193340890,0.1473103166
0.0193491038,0.1480791569
0.0193641186,0.1488757134
0.0193791334,0.1496995240
0.0193941481,0.1505501568
0.0194091629,0.1514271349
0.0194241777,0.1522618234
0.0194391925,0.1525506824
0.0194542073,0.1528669745
0.0194692221,0.1532023102
0.0194842368,0.1535565257
0.0194992516,0.1539295465
0.0195142664,0.1543211937
0.0195292812,0.1547313333
0.0195442960,0.1551598460
0.0195593107,0.1556065381
0.0195743255,0.1560712904
0.0195893403,0.1565539092
0.0196043551,0.1570542455
0.0196193699,0.1575721502
0.0196343847,0.1581073999
0.0196493994,0.1586598605
0.0196644142,0.1592293680
0.0196794290,0.1598156989
0.0196944438,0.1604186893
0.0197094586,0.1610381752
0.0197244734,0.1616739184
0.0197394881,0.1623257250
0.0197545029,0.1629934460
0.0197695177,0.1636768878
0.0197845325,0.1643758118
0.0197995473,0.1650900394
0.0198145621,0.1658193767
0.0198295768,0.1665636301
0.0198445916,0.1673226208
0.0198596064,0.1680960804
0.0198746212,0.1688838750
0.0198896360,0.1696857959
0.0199046507,0.1705016196
0.0199196655,0.1713311523
0.0199346803,0.1721742153
0.0199496951,0.1730306149
0.0199647099,0.1739001125
