 Y [ m ], Velocity [ m s^-1 ]
0.0062712273,0.0349637680
0.0062862420,0.0351075344
0.0063012568,0.0352513902
0.0063162716,0.0353953317
0.0063312864,0.0355393663
0.0063463012,0.0356834754
0.0063613160,0.0358276740
0.0063763307,0.0359719545
0.0063913455,0.0361163095
0.0064063603,0.0362607501
0.0064213751,0.0364052691
0.0064363899,0.0365498662
0.0064514047,0.0366945341
0.0064664194,0.0368392915
0.0064814342,0.0369841158
0.0064964490,0.0371290110
0.0065114638,0.0372739844
0.0065264786,0.0374190360
0.0065414933,0.0375641510
0.0065565081,0.0377093442
0.0065715229,0.0378546044
0.0065865377,0.0379999354
0.0066015525,0.0381453335
0.0066165673,0.0382907987
0.0066315820,0.0384363309
0.0066465968,0.0385819338
0.0066616116,0.0387276001
0.0066766264,0.0388733335
0.0066916412,0.0390191264
0.0067066560,0.0391649865
0.0067216707,0.0393109098
0.0067366855,0.0394568890
0.0067517003,0.0396029353
0.0067667151,0.0397490412
0.0067817299,0.0398952067
0.0067967447,0.0400463454
0.0068117594,0.0402401611
0.0068267742,0.0404440910
0.0068417890,0.0406481139
0.0068568038,0.0408522338
0.0068718186,0.0410564356
0.0068868333,0.0412607342
0.0069018481,0.0414651111
0.0069168629,0.0416695774
0.0069318777,0.0418741331
0.0069468925,0.0420787670
0.0069619073,0.0422834829
0.0069769220,0.0424882881
0.0069919368,0.0426931642
0.0070069516,0.0428981185
0.0070219664,0.0431031585
0.0070369812,0.0433082730
0.0070519960,0.0435134582
0.0070670107,0.0437187217
0.0070820255,0.0439401567
0.0070970403,0.0441919304
0.0071120551,0.0444439724
0.0071270699,0.0446962863
0.0071420847,0.0449488610
0.0071570994,0.0452016965
0.0071721142,0.0454547815
0.0071871290,0.0457081273
0.0072021438,0.0459617116
0.0072171586,0.0462155454
0.0072321733,0.0464696102
0.0072471881,0.0467239134
0.0072622029,0.0469784476
0.0072772177,0.0472332053
0.0072922325,0.0474881940
0.0073072473,0.0477433950
0.0073222620,0.0479988195
0.0073372768,0.0482544526
0.0073522916,0.0485102944
0.0073673064,0.0487663411
0.0073823212,0.0490226001
0.0073973360,0.0492790490
0.0074123507,0.0495356992
0.0074273655,0.0497925393
0.0074423803,0.0500495732
0.0074573951,0.0503068008
0.0074724099,0.0505642034
0.0074874246,0.0508217886
0.0075024394,0.0510795563
0.0075174542,0.0513375066
0.0075324690,0.0515956245
0.0075474838,0.0518539175
0.0075624986,0.0521123707
0.0075775133,0.0523709990
0.0075925281,0.0526297838
0.0076075429,0.0528887399
0.0076225577,0.0531478524
0.0076375725,0.0534071177
0.0076525873,0.0536665432
0.0076676020,0.0539261103
0.0076826168,0.0541858412
0.0076976316,0.0544457175
0.0077126464,0.0546953939
0.0077276612,0.0546439104
0.0077426760,0.0545928217
0.0077576907,0.0545421243
0.0077727055,0.0544918329
0.0077877203,0.0544419289
0.0078027351,0.0543924347
0.0078177499,0.0543433279
0.0078327646,0.0542946272
0.0078477794,0.0542463288
0.0078627942,0.0541984364
0.0078778090,0.0541509390
0.0078928238,0.0541038550
0.0079078386,0.0540571734
0.0079228533,0.0540108979
0.0079378681,0.0539650358
0.0079528829,0.0539195761
0.0079678977,0.0538745336
0.0079829125,0.0538298972
0.0079979273,0.0537856743
0.0080129420,0.0537418611
0.0080279568,0.0536984690
0.0080429716,0.0536554866
0.0080579864,0.0536129214
0.0080730012,0.0535707772
0.0080880160,0.0535290502
0.0081030307,0.0534877405
0.0081180455,0.0534468517
0.0081330603,0.0534566417
0.0081480751,0.0535167120
0.0081630899,0.0535782278
0.0081781046,0.0536411889
0.0081931194,0.0537055805
0.0082081342,0.0537714027
0.0082231490,0.0538386442
0.0082381638,0.0539073087
0.0082531786,0.0539773889
0.0082681933,0.0540488772
0.0082832081,0.0541217625
0.0082982229,0.0541960485
0.0083132377,0.0542717241
0.0083282525,0.0543487892
0.0083432673,0.0544272326
0.0083582820,0.0545070432
0.0083732968,0.0545882285
0.0083883116,0.0546707734
0.0084033264,0.0547546744
0.0084183412,0.0548399240
0.0084333559,0.0549265146
0.0084483707,0.0550144427
0.0084633855,0.0551037006
0.0084784003,0.0551942810
0.0084934151,0.0552861765
0.0085084299,0.0553793870
0.0085234446,0.0554739051
0.0085384594,0.0555697158
0.0085534742,0.0556668155
0.0085684890,0.0549067110
0.0085835038,0.0537269339
0.0085985186,0.0525911301
0.0086135333,0.0515022054
0.0086285481,0.0504632071
0.0086435629,0.0494772680
0.0086585777,0.0485476293
0.0086735925,0.0476775840
0.0086886073,0.0468704440
0.0087036220,0.0461295173
0.0087186368,0.0454580411
0.0087336516,0.0448591337
0.0087486664,0.0443357378
0.0087636812,0.0438905507
0.0087786959,0.0435259715
0.0087937107,0.0432440490
0.0088087255,0.0430463962
0.0088237403,0.0429341793
0.0088387551,0.0429080687
0.0088537699,0.0429682285
0.0088687846,0.0431142896
0.0088837994,0.0433453843
0.0088988142,0.0436601713
0.0089138290,0.0440568477
0.0089288438,0.0445332266
0.0089438586,0.0450867750
0.0089588733,0.0457147025
0.0089738881,0.0464139842
0.0089889029,0.0471814498
0.0090039177,0.0480138287
0.0090189325,0.0489078052
0.0090339473,0.0498600639
0.0090489620,0.0508673340
0.0090639768,0.0519264229
0.0090789916,0.0530342124
0.0090940064,0.0541877225
0.0091090212,0.0553841032
0.0091240359,0.0566206239
0.0091390507,0.0578947142
0.0091540655,0.0592039637
0.0091690803,0.0606450848
0.0091840951,0.0621770397
0.0091991099,0.0637418926
0.0092141246,0.0653372779
0.0092291394,0.0669610351
0.0092441542,0.0686111152
0.0092591690,0.0702857003
0.0092741838,0.0719830468
0.0092891986,0.0737016052
0.0093042133,0.0754399225
0.0093192281,0.0771966502
0.0093342429,0.0789705738
0.0093492577,0.0812757388
0.0093642725,0.0867651924
0.0093792873,0.0922904611
0.0093943020,0.0978454873
0.0094093168,0.1034254655
0.0094243316,0.1090265662
0.0094393464,0.1146456897
0.0094543612,0.1202803105
0.0094693759,0.1259283572
0.0094843907,0.1315881163
0.0094994055,0.1372580975
0.0095144203,0.1429371238
0.0095294351,0.1486241370
0.0095444499,0.1543182284
0.0095594646,0.1600186974
0.0095744794,0.1657248586
0.0095894942,0.1714361459
0.0096045090,0.1771520823
0.0096195238,0.1828721911
0.0096345386,0.1885961294
0.0096495533,0.1947930306
0.0096645681,0.2011971176
0.0096795829,0.2076035142
0.0096945977,0.2140119821
0.0097096125,0.2204223871
0.0097246272,0.2268345356
0.0097396420,0.2332482487
0.0097546568,0.2396634668
0.0097696716,0.2460800111
0.0097846864,0.2524978221
0.0097997012,0.2589168251
0.0098147159,0.2653368712
0.0098297307,0.2717579603
0.0098447455,0.2781799138
0.0098597603,0.2846027911
0.0098747751,0.2910264432
0.0098897899,0.2974509001
0.0099048046,0.3038760722
0.0099198194,0.3103018403
0.0099348342,0.3167282641
0.0099498490,0.3231553137
0.0099648638,0.3295828700
0.0099798786,0.3360109925
0.0099948933,0.3424395621
0.0100099081,0.3488686383
0.0100249229,0.3552981019
0.0100399377,0.3617280424
0.0100549525,0.3681583107
0.0100699672,0.3745318055
0.0100849820,0.3808811009
0.0100999968,0.3872307241
0.0101150116,0.3935806155
0.0101300264,0.3999307454
0.0101450412,0.4062811732
0.0101600559,0.4126318097
0.0101750707,0.4189827144
0.0101900855,0.4253338277
0.0102051003,0.4316851795
0.0102201151,0.4380366802
0.0102351299,0.4443884492
0.0102501446,0.4507403672
0.0102651594,0.4570924342
0.0102801742,0.4634446800
0.0102951890,0.4697971344
0.0103102038,0.4761497378
0.0103252186,0.4825024605
0.0103402333,0.4888553917
0.0103552481,0.4952084124
0.0103702629,0.5015615821
0.0103852777,0.5079148412
0.0104002925,0.5142682195
0.0104153072,0.5206218362
0.0104303220,0.5269754529
0.0104453368,0.5333292484
0.0104603516,0.5396830440
0.0104753664,0.5460370779
0.0104903812,0.5523911715
0.0105053959,0.5587453842
0.0105204107,0.5650995374
0.0105354255,0.5714539886
0.0105504403,0.5778973103
0.0105654551,0.5844638348
0.0105804699,0.5910304785
0.0105954846,0.5975973010
0.0106104994,0.6041641235
0.0106255142,0.6107310057
0.0106405290,0.6172981858
0.0106555438,0.6238653660
0.0106705585,0.6304326654
0.0106855733,0.6370000839
0.0107005881,0.6435675621
0.0107156029,0.6501352191
0.0107306177,0.6567028761
0.0107456325,0.6632705927
0.0107606472,0.6698384285
0.0107756620,0.6764063835
0.0107906768,0.6829743981
0.0108056916,0.6895425320
0.0108207064,0.6961107254
0.0108357212,0.7026789784
0.0108507359,0.7092472911
0.0108657507,0.7158156633
0.0108807655,0.7223840356
0.0108957803,0.7289525867
0.0109107951,0.7355211973
0.0109258099,0.7415478826
0.0109408246,0.7445378304
0.0109558394,0.7472553253
0.0109708542,0.7499729991
0.0109858690,0.7526907325
0.0110008838,0.7554085851
0.0110158985,0.7581265569
0.0110309133,0.7608445883
0.0110459281,0.7635626793
0.0110609429,0.7662808299
0.0110759577,0.7689992786
0.0110909725,0.7717177272
0.0111059872,0.7744361758
0.0111210020,0.7771548033
0.0111360168,0.7798734903
0.0111510316,0.7825922966
0.0111660464,0.7853111029
0.0111810612,0.7880301476
0.0111960759,0.7907491922
0.0112110907,0.7934682965
0.0112261055,0.7961876392
0.0112411203,0.7989068627
0.0112561351,0.8016262651
0.0112711499,0.8043457866
0.0112861646,0.8070653677
0.0113011794,0.8097849488
0.0113161942,0.8125047684
0.0113312090,0.8152245283
0.0113462238,0.8179444671
0.0113612385,0.8206644058
0.0113762533,0.8233843446
0.0113912681,0.8261045814
0.0114062829,0.8288247585
0.0114212977,0.8313978910
0.0114363125,0.8339622617
0.0114513272,0.8365268707
0.0114663420,0.8390915990
0.0114813568,0.8416562676
0.0114963716,0.8442211747
0.0115113864,0.8467862010
0.0115264012,0.8493512869
0.0115414159,0.8519163728
0.0115564307,0.8544816971
0.0115714455,0.8570470810
0.0115864603,0.8596126437
0.0116014751,0.8621782064
0.0116164899,0.8647439480
0.0116315046,0.8673097491
0.0116465194,0.8698756695
0.0116615342,0.8724416494
0.0116765490,0.8750077486
0.0116915638,0.8775739670
0.0117065785,0.8801403046
0.0117215933,0.8827067018
0.0117366081,0.8852732778
0.0117516229,0.8878397942
0.0117666377,0.8904064894
0.0117816525,0.8929731846
0.0117966672,0.8955401182
0.0118116820,0.8981069922
0.0118266968,0.9006741047
0.0118417116,0.9032412767
0.0118567264,0.9058084488
0.0118717412,0.9083757997
0.0118867559,0.9109431505
0.0119017707,0.9135106802
0.0119167855,0.9160782695
0.0119318003,0.9184129834
0.0119468151,0.9185479879
0.0119618298,0.9186458588
0.0119768446,0.9187439680
0.0119918594,0.9188420177
0.0120068742,0.9189401269
0.0120218890,0.9190382958
0.0120369038,0.9191365838
0.0120519185,0.9192349911
0.0120669333,0.9193332791
0.0120819481,0.9194318056
0.0120969629,0.9195302725
0.0121119777,0.9196289182
0.0121269925,0.9197275639
0.0121420072,0.9198263288
0.0121570220,0.9199250937
0.0121720368,0.9200239778
0.0121870516,0.9201228619
0.0122020664,0.9202217460
0.0122170812,0.9203209281
0.0122320959,0.9204200506
0.0122471107,0.9205192328
0.0122621255,0.9206184745
0.0122771403,0.9207177758
0.0122921551,0.9208172560
0.0123071698,0.9209166765
0.0123221846,0.9210161567
0.0123371994,0.9210162759
0.0123522142,0.9204028845
0.0123672290,0.9197895527
0.0123822438,0.9191762805
0.0123972585,0.9185631871
0.0124122733,0.9179500341
0.0124272881,0.9173370600
0.0124423029,0.9167242050
0.0124573177,0.9161112905
0.0124723325,0.9154986143
0.0124873472,0.9148859978
0.0125023620,0.9142733812
0.0125173768,0.9136610031
0.0125323916,0.9130485058
0.0125474064,0.9124361873
0.0125624212,0.9118240476
0.0125774359,0.9112118483
0.0125924507,0.9105997682
0.0126074655,0.9099878669
0.0126224803,0.9093759656
0.0126374951,0.9087641239
0.0126525098,0.9081524015
0.0126675246,0.9075407982
0.0126825394,0.9069293141
0.0126975542,0.9063178897
0.0127125690,0.9057066441
0.0127275838,0.9050952792
0.0127425985,0.9044840336
0.0127576133,0.9038729668
0.0127726281,0.9032620192
0.0127876429,0.9026510716
0.0128026577,0.9020401835
0.0128176725,0.9014295340
0.0128326872,0.9008188248
0.0128477020,0.9002082348
0.0128627168,0.8995977640
0.0128777316,0.8989874125
0.0128927464,0.8983771801
0.0129077611,0.8977669478
0.0129227759,0.8971569538
0.0129377907,0.8965469003
0.0129528055,0.8959369063
0.0129678203,0.8953270912
0.0129828351,0.8947172761
0.0129978498,0.8941076994
0.0130128646,0.8934980631
0.0130278794,0.8928884864
0.0130428942,0.8922791481
0.0130579090,0.8916699290
0.0130729238,0.8910607100
0.0130879385,0.8904516101
0.0131029533,0.8898425102
0.0131179681,0.8892337084
0.0131329829,0.8886248469
0.0131479977,0.8880161643
0.0131630125,0.8874074221
0.0131780272,0.8867988586
0.0131930420,0.8861904144
0.0132080568,0.8855820298
0.0132230716,0.8849737048
0.0132380864,0.8843655586
0.0132531011,0.8837574720
0.0132681159,0.8831495643
0.0132831307,0.8825416565
0.0132981455,0.8819338679
0.0133131603,0.8813260794
0.0133281751,0.8807185292
0.0133431898,0.8801110387
0.0133582046,0.8795036078
0.0133732194,0.8788962960
0.0133882342,0.8782889843
0.0134032490,0.8776819110
0.0134182638,0.8770748973
0.0134332785,0.8764679432
0.0134482933,0.8758611083
0.0134633081,0.8752542734
0.0134783229,0.8746477366
0.0134933377,0.8740411401
0.0135083525,0.8729913235
0.0135233672,0.8698930740
0.0135383820,0.8667950034
0.0135533968,0.8636968732
0.0135684116,0.8605988622
0.0135834264,0.8575010896
0.0135984411,0.8544030786
0.0136134559,0.8513053656
0.0136284707,0.8482077718
0.0136434855,0.8451101184
0.0136585003,0.8420126438
0.0136735151,0.8389151692
0.0136885298,0.8358178735
0.0137035446,0.8327205777
0.0137185594,0.8296234012
0.0137335742,0.8265262246
0.0137485890,0.8234293461
0.0137636038,0.8203322887
0.0137786185,0.8172354698
0.0137936333,0.8141387701
0.0138086481,0.8110421300
0.0138236629,0.8079455495
0.0138386777,0.8048490882
0.0138536925,0.8017527461
0.0138687072,0.7986563444
0.0138837220,0.7955600619
0.0138987368,0.7924641371
0.0139137516,0.7893680930
0.0139287664,0.7862721682
0.0139437811,0.7831763625
0.0139587959,0.7800806165
0.0139738107,0.7769849896
0.0139888255,0.7738895416
0.0140038403,0.7707941532
0.0140188551,0.7676987648
0.0140338698,0.7646037340
0.0140488846,0.7615085244
0.0140638994,0.7584136128
0.0140789142,0.7553187609
0.0140939290,0.7522240281
0.0141089438,0.7491292954
0.0141239585,0.7460348010
0.0141389733,0.7429404855
0.0141539881,0.7398462296
0.0141690029,0.7367520332
0.0141840177,0.7336579561
0.0141990324,0.7305641174
0.0142140472,0.7274702191
0.0142290620,0.7246083021
0.0142440768,0.7213415504
0.0142590916,0.7182971239
0.0142741064,0.7152527571
0.0142891211,0.7122083902
0.0143041359,0.7076604962
0.0143191507,0.7013893724
0.0143341655,0.6951183677
0.0143491803,0.6888474226
0.0143641951,0.6825783253
0.0143792098,0.6762850285
0.0143942246,0.6699918509
0.0144092394,0.6636985540
0.0144242542,0.6574053168
0.0144392690,0.6511121392
0.0144542838,0.6448189616
0.0144692985,0.6385258436
0.0144843133,0.6322327852
0.0144993281,0.6259397268
0.0145143429,0.6196466088
0.0145293577,0.6133536696
0.0145443724,0.6070607305
0.0145593872,0.6007677913
0.0145744020,0.5944749713
0.0145894168,0.5881822109
0.0146044316,0.5818893910
0.0146194464,0.5755966902
0.0146344611,0.5693039894
0.0146494759,0.5630113483
0.0146644907,0.5567187667
0.0146795055,0.5504262447
0.0146945203,0.5441337824
0.0147095351,0.5378413200
0.0147245498,0.5315489769
0.0147395646,0.5252566934
0.0147545794,0.5189644694
0.0147695942,0.5126723051
0.0147846090,0.5063801408
0.0147996238,0.5000880957
0.0148146385,0.4937961400
0.0148296533,0.4875042737
0.0148446681,0.4812124968
0.0148596829,0.4749206901
0.0148746977,0.4686290324
0.0148897124,0.4623374939
0.0149047272,0.4560460448
0.0149197420,0.4497546554
0.0149347568,0.4434633553
0.0149497716,0.4371722341
0.0149647864,0.4308811128
0.0149798011,0.4245902002
0.0149948159,0.4182993472
0.0150098307,0.4120086432
0.0150248455,0.4057180286
0.0150398603,0.3994275928
0.0150548751,0.3931373060
0.0150698898,0.3868471682
0.0150849046,0.3805571199
0.0150999194,0.3742672503
0.0151149342,0.3679776490
0.0151299490,0.3616880775
0.0151449637,0.3553988338
0.0151599785,0.3491097391
0.0151749933,0.3427116871
0.0151900081,0.3355866373
0.0152050229,0.3284615874
0.0152200377,0.3213365376
0.0152350524,0.3142115772
0.0152500672,0.3070865870
0.0152650820,0.2999616563
0.0152800968,0.2928368151
0.0152951116,0.2857119143
0.0153101264,0.2785871029
0.0153251411,0.2714623511
0.0153401559,0.2643376291
0.0153551707,0.2572129667
0.0153701855,0.2520865500
0.0153852003,0.2473037690
0.0154002151,0.2425221801
0.0154152298,0.2377418429
0.0154302446,0.2329628468
0.0154452594,0.2281852663
0.0154602742,0.2234091908
0.0154752890,0.2186347395
0.0154903037,0.2138620019
0.0155053185,0.2090910822
0.0155203333,0.2043221444
0.0155353481,0.1995553225
0.0155503629,0.1947907358
0.0155653777,0.1900285780
0.0155803924,0.1852690578
0.0155954072,0.1805123538
0.0156104220,0.1757586896
0.0156254377,0.1710080504
0.0156404525,0.1662612855
0.0156554673,0.1615184397
0.0156704821,0.1567798555
0.0156854969,0.1520459354
0.0157005116,0.1473171264
0.0157155264,0.1425939202
0.0157305412,0.1378769130
0.0157455560,0.1331667900
0.0157605708,0.1284642369
0.0157755855,0.1237701848
0.0157906003,0.1190855950
0.0158056151,0.1144116670
0.0158206299,0.1097497270
0.0158356447,0.1051013842
0.0158506595,0.1004685462
0.0158656742,0.0958534256
0.0158806890,0.0912587345
0.0158957038,0.0866877139
0.0159107186,0.0821443126
0.0159257334,0.0776333660
0.0159407482,0.0731609166
0.0159557629,0.0687344596
0.0159707777,0.0643634796
0.0159857925,0.0600600876
0.0160008073,0.0558399223
0.0160158221,0.0517233536
0.0160308369,0.0477371924
0.0160458516,0.0439169668
0.0160608664,0.0403098650
0.0160758812,0.0384734534
0.0160908960,0.0373159423
0.0161059108,0.0362545401
0.0161209255,0.0359745994
0.0161359403,0.0357775949
0.0161509551,0.0355955102
0.0161659699,0.0354285724
0.0161809847,0.0352769978
0.0161959995,0.0351409875
0.0162110142,0.0350207165
0.0162260290,0.0349163525
0.0162410438,0.0348280333
0.0162560586,0.0347558856
0.0162710734,0.0347000174
0.0162860882,0.0346604958
0.0163011029,0.0346373767
0.0163161177,0.0346307009
0.0163311325,0.0346404724
0.0163461473,0.0346666798
0.0163611621,0.0347092859
0.0163761768,0.0347682275
0.0163911916,0.0348434262
0.0164062064,0.0349347703
0.0164212212,0.0350421369
0.0164362360,0.0351653881
0.0164512508,0.0353043377
0.0164662655,0.0354588255
0.0164812803,0.0356286280
0.0164962951,0.0358135402
0.0165113099,0.0360133238
0.0165263247,0.0362277329
0.0165413395,0.0364565104
0.0165563542,0.0366993956
0.0165713690,0.0369560979
0.0165863838,0.0372263305
0.0166013986,0.0375098139
0.0166164134,0.0378062390
0.0166314282,0.0381153151
0.0166464429,0.0384367220
0.0166614577,0.0387701616
0.0166764725,0.0391153321
0.0166914873,0.0394719094
0.0167065021,0.0398395993
0.0167215168,0.0402180962
0.0167365316,0.0406071022
0.0167515464,0.0410063043
0.0167665612,0.0414154157
0.0167815760,0.0418341458
0.0167965908,0.0422622152
0.0168116055,0.0426993296
0.0168266203,0.0431452207
0.0168416351,0.0435996205
0.0168566499,0.0440622680
0.0168716647,0.0445328988
0.0168866795,0.0450112708
0.0169016942,0.0454971306
0.0169167090,0.0459902436
0.0169317238,0.0464903899
0.0169467386,0.0469973236
0.0169617534,0.0475108512
0.0169767682,0.0480307490
0.0169917829,0.0485568084
0.0170067977,0.0490888357
0.0170218125,0.0496266410
0.0170368273,0.0501700416
0.0170518421,0.0507188477
0.0170668568,0.0504092537
0.0170818716,0.0500495099
0.0170968864,0.0496950597
0.0171119012,0.0494970977
0.0171269160,0.0493382141
0.0171419308,0.0491795205
0.0171569455,0.0490210168
0.0171719603,0.0488627031
0.0171869751,0.0487045981
0.0172019899,0.0485466719
0.0172170047,0.0483889468
0.0172320195,0.0482314229
0.0172470342,0.0480741076
0.0172620490,0.0479169898
0.0172770638,0.0477600768
0.0172920786,0.0476033725
0.0173070934,0.0474468842
0.0173221082,0.0472906008
0.0173371229,0.0471345373
0.0173521377,0.0469786860
0.0173671525,0.0468230546
0.0173821673,0.0466676503
0.0173971821,0.0465124585
0.0174121968,0.0463575013
0.0174272116,0.0462027676
0.0174422264,0.0460482687
0.0174572412,0.0458939932
0.0174722560,0.0457399562
0.0174872708,0.0455861576
0.0175022855,0.0454325937
0.0175173003,0.0452792756
0.0175323151,0.0451261997
0.0175473299,0.0449733697
0.0175623447,0.0448207967
0.0175773595,0.0446684659
0.0175923742,0.0445163958
0.0176073890,0.0443645753
0.0176224038,0.0442130230
0.0176374186,0.0440617315
0.0176524334,0.0439106971
0.0176674481,0.0437599421
0.0176824629,0.0436094515
0.0176974777,0.0434592329
0.0177124925,0.0433092937
0.0177275073,0.0431596302
0.0177425221,0.0430102572
0.0177575368,0.0428611562
0.0177725516,0.0427123532
0.0177875664,0.0425638333
0.0178025812,0.0424156152
0.0178175960,0.0422676876
0.0178326108,0.0421200618
0.0178476255,0.0419727452
0.0178626403,0.0418257266
0.0178776551,0.0416790247
0.0178926699,0.0415326320
0.0179076847,0.0413865596
0.0179226995,0.0412408002
0.0179377142,0.0410953723
0.0179527290,0.0409440175
0.0179677438,0.0407852083
0.0179827586,0.0406264141
0.0179977734,0.0404676311
0.0180127881,0.0403961055
0.0180278029,0.0403232723
0.0180428177,0.0402504876
0.0180578325,0.0401777625
0.0180728473,0.0401050821
0.0180878621,0.0400324650
0.0181028768,0.0399599038
0.0181178916,0.0398873910
0.0181329064,0.0398149379
0.0181479212,0.0397425331
0.0181629360,0.0396701992
0.0181779508,0.0395979099
0.0181929655,0.0395256802
0.0182079803,0.0394535065
0.0182229951,0.0393813923
0.0182380099,0.0393093340
0.0182530247,0.0392308608
0.0182680395,0.0390802734
0.0182830542,0.0389347449
0.0182980690,0.0387892686
0.0183130838,0.0386438482
0.0183280986,0.0384984873
0.0183431134,0.0383531824
0.0183581281,0.0382079370
0.0183731429,0.0380627513
0.0183881577,0.0379176177
0.0184031725,0.0377725512
0.0184181873,0.0376275443
0.0184332021,0.0374825969
0.0184482168,0.0373377167
0.0184632316,0.0371928923
0.0184782464,0.0370481387
0.0184932612,0.0369034484
0.0185082760,0.0367588215
0.0185232908,0.0366142616
0.0185383055,0.0364697687
0.0185533203,0.0363253430
0.0185683351,0.0361809842
0.0185833499,0.0360366963
0.0185983647,0.0358924791
0.0186133794,0.0357483290
0.0186283942,0.0356042534
0.0186434090,0.0354602523
0.0186584238,0.0353163257
0.0186734386,0.0351724736
0.0186884534,0.0350286923
0.0187034681,0.0348849893
0.0187184829,0.0347413644
0.0187334977,0.0345978178
0.0187485125,0.0344543494
0.0187635273,0.0343109630
0.0187785421,0.0341676585
0.0187935568,0.0340244360
0.0188085716,0.0338812917
0.0188235864,0.0337382369
0.0188386012,0.0335952640
0.0188536160,0.0334523804
0.0188686308,0.0333095826
0.0188836455,0.0331668779
0.0188986603,0.0330242589
0.0189136751,0.0328817330
0.0189286899,0.0327392966
0.0189437047,0.0325969607
0.0189587194,0.0324547142
0.0189737342,0.0323125646
0.0189887490,0.0321705081
0.0190037638,0.0320285559
0.0190187786,0.0318867043
0.0190337934,0.0317449495
0.0190488081,0.0316032991
0.0190638229,0.0314617530
0.0190788377,0.0313203111
0.0190938525,0.0311789811
0.0191088673,0.0310377553
0.0191238821,0.0308966376
0.0191388968,0.0307556316
0.0191539116,0.0306609254
0.0191689264,0.0306008086
0.0191839412,0.0305407345
0.0191989560,0.0304807145
0.0192139708,0.0304207448
0.0192289855,0.0303608235
0.0192440003,0.0303009544
0.0192590151,0.0302411336
0.0192740299,0.0301813670
0.0192890447,0.0301216468
0.0193040594,0.0300619807
0.0193190742,0.0300023686
0.0193340890,0.0299428068
0.0193491038,0.0298832990
0.0193641186,0.0298238415
0.0193791334,0.0297644399
0.0193941481,0.0297050904
0.0194091629,0.0296457950
0.0194241777,0.0295947511
0.0194391925,0.0295327865
0.0194542073,0.0294784438
0.0194692221,0.0294241179
0.0194842368,0.0293698069
0.0194992516,0.0293155145
0.0195142664,0.0292612389
0.0195292812,0.0292069800
0.0195442960,0.0291527398
0.0195593107,0.0290985145
0.0195743255,0.0290443059
0.0195893403,0.0289901160
0.0196043551,0.0289359391
0.0196193699,0.0288817864
0.0196343847,0.0288276467
0.0196493994,0.0287735257
0.0196644142,0.0287194233
0.0196794290,0.0286653377
0.0196944438,0.0286112688
0.0197094586,0.0285572167
0.0197244734,0.0285031889
0.0197394881,0.0284491740
0.0197545029,0.0283951778
0.0197695177,0.0283412039
0.0197845325,0.0282872450
0.0197995473,0.0282333046
0.0198145621,0.0281793848
0.0198295768,0.0281254817
0.0198445916,0.0280715972
0.0198596064,0.0280177351
0.0198746212,0.0279638935
0.0198896360,0.0279100649
0.0199046507,0.0278562605
0.0199196655,0.0278024729
0.0199346803,0.0277487077
0.0199496951,0.0276949592
0.0199647099,0.0276412293
