[Name],
sample7,
[Spatial Fields],
t,
[Data],
t[s],Power[W m^-3]
0,0
0.020574101,767959.0781
0.041148202,1535918.156
0.061722303,2303877.234
0.082296403,3071836.312
0.102870504,3839795.39
0.123444605,4607754.468
0.144018706,5375713.546
0.164592807,6143672.624
0.185166908,6911631.703
0.205741008,7679590.781
0.226315109,8447549.859
0.24688921,9215508.937
0.267463311,9983468.015
0.288037412,10751427.09
0.308611513,11519386.17
0.329185613,12287345.25
0.349759714,13055304.33
0.370333815,13823263.41
0.390907916,14591222.48
0.411482017,15359181.56
0.432056118,16127140.64
0.452630218,16895099.72
0.473204319,17663058.8
0.49377842,18431017.87
0.514352521,19198976.95
0.534926622,19966936.03
0.555500723,20734895.11
0.576074823,21502854.19
0.596648924,22270813.26
0.617223025,23038772.34
0.637797126,23806731.42
0.658371227,24574690.5
0.678945328,25342649.58
0.699519428,26110608.65
0.720093529,26878567.73
0.74066763,27646526.81
0.761241731,28414485.89
0.781815832,29182444.97
0.802389933,29950404.04
0.822964033,30718363.12
0.843538134,31486322.2
0.864112235,32254281.28
0.884686336,33022240.36
0.905260437,33790199.43
0.925834538,34558158.51
0.946408638,35326117.59
0.966982739,36094076.67
0.98755684,36862035.75
1.008130941,37629994.82
1.028705042,38397953.9
1.049279143,39165912.98
1.069853243,39933872.06
1.090427344,40701831.14
1.111001445,41469790.22
1.131575546,42237749.29
1.152149647,43005708.37
1.172723748,43773667.45
1.193297848,44541626.53
1.213871949,45309585.61
1.23444605,46077544.68
1.255020151,46845503.76
1.275594252,47613462.84
1.296168353,48381421.92
1.316742453,49149381
1.337316554,49917340.07
1.357890655,50685299.15
1.378464756,51453258.23
1.399038857,52221217.31
1.419612958,52989176.39
1.440187058,53757135.46
1.460761159,54525094.54
1.48133526,55293053.62
1.501909361,56061012.7
1.522483462,56828971.78
1.543057563,57596930.85
1.563631663,58364889.93
1.584205764,59132849.01
1.604779865,59900808.09
1.625353966,60668767.17
1.645928067,61436726.24
1.666502168,62204685.32
1.687076268,62972644.4
1.707650369,63740603.48
1.72822447,64508562.56
1.748798571,65276521.63
1.769372672,66044480.71
1.789946773,66812439.79
1.810520873,67580398.87
1.831094974,68348357.95
1.851669075,69116317.03
1.872243176,69884276.1
1.892817277,70652235.18
1.913391378,71420194.26
1.933965478,72188153.34
1.954539579,72956112.42
1.97511368,73724071.49
1.995687781,74492030.57
2.016261882,75259989.65
2.036835983,76027948.73
2.046835982,76027948.73
9.999,76027948.73
10.001,76027948.73
10.021564,75259989.65
10.042128,74492030.57
10.062692,73724071.49
10.083256,72956112.42
10.10382,72188153.34
10.124384,71420194.26
10.144948,70652235.18
10.165512,69884276.1
10.186076,69116317.03
10.20664,68348357.95
10.227204,67580398.87
10.247768,66812439.79
10.268332,66044480.71
10.288896,65276521.63
10.30946,64508562.56
10.330024,63740603.48
10.350588,62972644.4
10.371152,62204685.32
10.391716,61436726.24
10.41228,60668767.17
10.432844,59900808.09
10.453408,59132849.01
10.473972,58364889.93
10.494536,57596930.85
10.5151,56828971.78
10.535664,56061012.7
10.556228,55293053.62
10.576792,54525094.54
10.59735599,53757135.46
10.61791999,52989176.39
10.63848399,52221217.31
10.65904799,51453258.23
10.67961199,50685299.15
10.70017599,49917340.07
10.72073999,49149381
10.74130399,48381421.92
10.76186799,47613462.84
10.78243199,46845503.76
10.80299599,46077544.68
10.82355999,45309585.61
10.84412399,44541626.53
10.86468799,43773667.45
10.88525199,43005708.37
10.90581599,42237749.29
10.92637999,41469790.22
10.94694399,40701831.14
10.96750799,39933872.06
10.98807199,39165912.98
11.00863599,38397953.9
11.02919999,37629994.82
11.04976399,36862035.75
11.07032799,36094076.67
11.09089199,35326117.59
11.11145599,34558158.51
11.13201999,33790199.43
11.15258399,33022240.36
11.17314799,32254281.28
11.19371199,31486322.2
11.21427599,30718363.12
11.23483999,29950404.04
11.25540399,29182444.97
11.27596799,28414485.89
11.29653199,27646526.81
11.31709599,26878567.73
11.33765999,26110608.65
11.35822399,25342649.58
11.37878799,24574690.5
11.39935199,23806731.42
11.41991599,23038772.34
11.44047999,22270813.26
11.46104399,21502854.19
11.48160799,20734895.11
11.50217199,19966936.03
11.52273599,19198976.95
11.54329999,18431017.87
11.56386399,17663058.8
11.58442799,16895099.72
11.60499199,16127140.64
11.62555599,15359181.56
11.64611999,14591222.48
11.66668399,13823263.41
11.68724799,13055304.33
11.70781199,12287345.25
11.72837599,11519386.17
11.74893998,10751427.09
11.76950398,9983468.015
11.79006798,9215508.937
11.81063198,8447549.859
11.83119598,7679590.781
11.85175998,6911631.703
11.87232398,6143672.624
11.89288798,5375713.546
11.91345198,4607754.468
11.93401598,3839795.39
11.95457998,3071836.312
11.97514398,2303877.234
11.99570798,1535918.156
12.01627198,767959.0781
12.03683598,0
12.04683598,0
15,0
