t[s],Power[W m^-3]
0.0,0.0
0.019932080774747476,767934.6727675283
0.03986416154949495,1535869.3455350567
0.059796242324242424,2303804.018302585
0.0797283230989899,3071738.6910701133
0.09966040387373738,3839673.363837642
0.11959248464848485,4607608.03660517
0.13952456542323233,5375542.709372699
0.1594566461979798,6143477.382140227
0.17938872697272729,6911412.054907756
0.19932080774747477,7679346.727675284
0.21925288852222224,8447281.400442813
0.2391849692969697,9215216.07321034
0.2591170500717172,9983150.745977871
0.27904913084646465,10751085.418745399
0.29898121162121216,11519020.091512928
0.3189132923959596,12286954.764280453
0.33884537317070706,13054889.437047983
0.35877745394545457,13822824.109815512
0.378709534720202,14590758.78258304
0.39864161549494953,15358693.455350569
0.418573696269697,16126628.128118096
0.4385057770444445,16894562.800885625
0.45843785781919194,17662497.473653153
0.4783699385939394,18430432.14642068
0.4983020193686869,19198366.81918821
0.5182341001434344,19966301.491955742
0.5381661809181818,20734236.164723266
0.5580982616929293,21502170.837490797
0.5780303424676768,22270105.510258324
0.5979624232424243,23038040.183025856
0.6178945040171717,23805974.85579338
0.6378265847919192,24573909.528560907
0.6577586655666667,25341844.201328438
0.6776907463414141,26109778.874095965
0.6976228271161616,26877713.546863493
0.7175549078909091,27645648.219631024
0.7374869886656567,28413582.892398555
0.757419069440404,29181517.56516608
0.7773511502151516,29949452.23793361
0.7972832309898991,30717386.910701137
0.8172153117646465,31485321.58346866
0.837147392539394,32253256.25623619
0.8570794733141415,33021190.92900372
0.877011554088889,33789125.60177125
0.8969436348636364,34557060.27453878
0.9168757156383839,35324994.947306305
0.9368077964131314,36092929.62007383
0.9567398771878788,36860864.29284136
0.9766719579626263,37628798.96560889
0.9966040387373738,38396733.63837642
1.0165361195121212,39164668.31114395
1.0364682002868688,39932602.983911484
1.0564002810616162,40700537.656679004
1.0763323618363636,41468472.32944653
1.0962644426111112,42236407.00221407
1.1161965233858586,43004341.674981594
1.136128604160606,43772276.347749114
1.1560606849353536,44540211.02051665
1.175992765710101,45308145.69328418
1.1959248464848486,46076080.36605171
1.215856927259596,46844015.03881923
1.2357890080343434,47611949.71158676
1.255721088809091,48379884.384354286
1.2756531695838385,49147819.05712181
1.2955852503585858,49915753.72988933
1.3155173311333335,50683688.402656876
1.3354494119080809,51451623.0754244
1.3553814926828283,52219557.74819193
1.3753135734575759,52987492.420959465
1.3952456542323233,53755427.093726985
1.415177735007071,54523361.76649452
1.4351098157818183,55291296.43926205
1.4550418965565657,56059231.112029575
1.4749739773313133,56827165.78479711
1.4949060581060607,57595100.45756463
1.514838138880808,58363035.13033216
1.5347702196555557,59130969.80309969
1.554702300430303,59898904.47586722
1.5746343812050505,60666839.14863474
