t[s],Power[W m^-3]
0.0,0.0
0.02245947195151515,768030.7472864474
0.0449189439030303,1536061.4945728949
0.06737841585454545,2304092.2418593424
0.0898378878060606,3072122.9891457898
0.11229735975757575,3840153.736432237
0.1347568317090909,4608184.483718685
0.15721630366060604,5376215.231005132
0.1796757756121212,6144245.9782915795
0.20213524756363635,6912276.725578028
0.2245947195151515,7680307.472864474
0.24705419146666666,8448338.220150923
0.2695136634181818,9216368.96743737
0.29197313536969693,9984399.714723816
0.3144326073212121,10752430.462010264
0.33689207927272724,11520461.20929671
0.3593515512242424,12288491.956583159
0.38181102317575755,13056522.703869605
0.4042704951272727,13824553.451156056
0.42672996707878785,14592584.198442502
0.449189439030303,15360614.945728948
0.47164891098181816,16128645.693015395
0.4941083829333333,16896676.440301847
0.5165678548848485,17664707.18758829
0.5390273268363636,18432737.93487474
0.5614867987878788,19200768.68216119
0.5839462707393939,19968799.429447632
0.6064057426909091,20736830.176734082
0.6288652146424242,21504860.92402053
0.6513246865939394,22272891.671306975
0.6737841585454545,23040922.41859342
0.6962436304969697,23808953.16587987
0.7187031024484848,24576983.913166318
0.7411625743999999,25345014.660452764
0.7636220463515151,26113045.40773921
0.7860815183030302,26881076.15502566
0.8085409902545454,27649106.90231211
0.8310004622060605,28417137.649598554
0.8534599341575757,29185168.396885004
0.8759194061090908,29953199.14417145
0.898378878060606,30721229.891457897
0.9208383500121211,31489260.638744347
0.9432978219636363,32257291.38603079
0.9657572939151514,33025322.133317236
0.9882167658666666,33793352.88060369
1.0106762378181817,34561383.62789014
1.033135709769697,35329414.37517658
1.0555951817212121,36097445.12246303
1.0780546536727271,36865475.86974948
1.1005141256242423,37633506.61703592
1.1229735975757575,38401537.36432238
1.1454330695272725,39169568.11160882
1.1678925414787877,39937598.858895265
1.190352013430303,40705629.60618172
1.2128114853818182,41473660.353468165
1.2352709573333331,42241691.100754604
1.2577304292848484,43009721.84804106
1.2801899012363636,43777752.595327504
1.3026493731878788,44545783.34261395
1.3251088451393938,45313814.0899004
1.347568317090909,46081844.83718684
1.3700277890424242,46849875.58447329
1.3924872609939394,47617906.33175974
1.4149467329454544,48385937.07904619
1.4374062048969696,49153967.826332636
1.4598656768484848,49921998.57361908
1.4823251487999998,50690029.32090553
1.504784620751515,51458060.068191975
1.5272440927030302,52226090.81547842
1.5497035646545454,52994121.562764876
1.5721630366060604,53762152.31005132
1.5946225085575756,54530183.05733776
1.6170819805090908,55298213.80462422
1.639541452460606,56066244.55191066
1.662000924412121,56834275.29919711
1.6844603963636362,57602306.04648356
1.7069198683151514,58370336.79377001
1.7293793402666666,59138367.541056454
1.7518388122181816,59906398.2883429
1.7742982841696968,60674429.03562935
1.796757756121212,61442459.78291579
1.819217228072727,62210490.53020224
1.8416767000242422,62978521.27748869
1.8641361719757574,63746552.02477514
1.8865956439272726,64514582.77206158
1.9090551158787876,65282613.519348025
1.9315145878303028,66050644.26663447
1.953974059781818,66818675.013920926
1.9764335317333332,67586705.76120739
1.9988930036848482,68354736.50849381
2.0213524756363634,69122767.25578028
2.0438119475878787,69890798.00306672
2.066271419539394,70658828.75035316
2.088730891490909,71426859.49763963
2.1111903634424243,72194890.24492607
2.133649835393939,72962920.9922125
2.1561093073454543,73730951.73949896
2.1785687792969695,74498982.4867854
2.2010282512484847,75267013.23407184
2.2234877232,76035043.98135829
2.2334877231999997,76035043.98135829
9.999,76035043.98135829
10.001,76035043.98135829
10.023449370941414,75267013.23407185
10.045898741882828,74498982.4867854
