Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.1099999990,298.1500550000,298.1575010000,298.1645200000,298.1759950000,298.1773070000,298.1527400000,298.1499940000,0.5310691000,0.2728726860,298.1500550000,0.2183247660,298.1500240000,0.2183247660,298.1500240000,0.1279349330,298.1500240000,0.0433552936,298.1499940000,298.1510620000,298.1503910000,298.1501460000,298.1500550000,298.1500240000,298.1499940000,298.1499940000,298.1499940000,0.1186747100,298.1592710000,298.1536250000,298.1510620000,298.1719060000
0.1199999970,298.1500550000,298.1590270000,298.1673890000,298.1810000000,298.1825260000,298.1532900000,298.1499940000,0.5310691000,0.2723465560,298.1501160000,0.2180553080,298.1500550000,0.2180553080,298.1500550000,0.1280416400,298.1500240000,0.0427844562,298.1499940000,298.1514590000,298.1505740000,298.1502690000,298.1501160000,298.1500240000,298.1499940000,298.1499940000,298.1499940000,0.1369733210,298.1612550000,298.1546020000,298.1514590000,298.1761170000
0.1299999950,298.1500850000,298.1607060000,298.1705020000,298.1864620000,298.1882020000,298.1538700000,298.1499940000,0.5310690400,0.2718931140,298.1501770000,0.2176841940,298.1500850000,0.2176841940,298.1500850000,0.1280444560,298.1500550000,0.0421190746,298.1499940000,298.1519170000,298.1508180000,298.1503910000,298.1501770000,298.1500550000,298.1500240000,298.1499940000,298.1499940000,0.1522350760,298.1634520000,298.1556700000,298.1519170000,298.1806950000
0.1400000010,298.1500850000,298.1625060000,298.1738890000,298.1923520000,298.1943360000,298.1545100000,298.1499940000,0.5310690400,0.2715735140,298.1502990000,0.2173182960,298.1501460000,0.2173182960,298.1501460000,0.1279601750,298.1500550000,0.0413877890,298.1500240000,298.1524350000,298.1510930000,298.1505740000,298.1502990000,298.1500550000,298.1500240000,298.1499940000,298.1500240000,0.1636461470,298.1658330000,298.1568910000,298.1524350000,298.1856380000
0.1500000060,298.1500850000,298.1644900000,298.1775510000,298.1986690000,298.2009280000,298.1551820000,298.1499940000,0.5310690400,0.2713713350,298.1504210000,0.2170140740,298.1502380000,0.2170140740,298.1502380000,0.1278360930,298.1500850000,0.0406409428,298.1500240000,298.1530150000,298.1514280000,298.1507570000,298.1504210000,298.1501160000,298.1500240000,298.1499940000,298.1500240000,0.1713031980,298.1683960000,298.1582340000,298.1530150000,298.1909480000
0.1599999960,298.1501160000,298.1665650000,298.1814580000,298.2054750000,298.2079770000,298.1559140000,298.1499940000,0.5310690400,0.2712479830,298.1506040000,0.2167895140,298.1503600000,0.2167895140,298.1503600000,0.1277132480,298.1501460000,0.0399300009,298.1500240000,298.1536560000,298.1518250000,298.1510010000,298.1506040000,298.1501770000,298.1500550000,298.1499940000,298.1500240000,0.1758168790,298.1711730000,298.1596680000,298.1536560000,298.1966250000
0.1700000020,298.1501160000,298.1688230000,298.1856080000,298.2126770000,298.2155150000,298.1567080000,298.1499940000,0.5310690400,0.2711758910,298.1508180000,0.2166450320,298.1504820000,0.2166450320,298.1504820000,0.1276184320,298.1502080000,0.0392919406,298.1500240000,298.1543880000,298.1522220000,298.1513060000,298.1508180000,298.1502380000,298.1500550000,298.1499940000,298.1500550000,0.1780314590,298.1741330000,298.1612240000,298.1543880000,298.2026670000
0.1800000070,298.1501460000,298.1712040000,298.1900330000,298.2203370000,298.2234800000,298.1575320000,298.1499940000,0.5310690400,0.2711365220,298.1510620000,0.2165679040,298.1506650000,0.2165679040,298.1506650000,0.1275604960,298.1502990000,0.0387468673,298.1500550000,298.1551510000,298.1526790000,298.1516110000,298.1510620000,298.1503600000,298.1500850000,298.1499940000,298.1500550000,0.1787664740,298.1773070000,298.1629030000,298.1551510000,298.2090760000
0.1899999980,298.1501770000,298.1737370000,298.1947330000,298.2284550000,298.2319030000,298.1583860000,298.1499940000,0.5310690400,0.2711167040,298.1513370000,0.2165376990,298.1508480000,0.2165376990,298.1508480000,0.1275337640,298.1503910000,0.0383001603,298.1500550000,298.1559750000,298.1531980000,298.1519780000,298.1513370000,298.1505130000,298.1501460000,298.1499940000,298.1500850000,0.1786555650,298.1806640000,298.1647030000,298.1559750000,298.2158510000
0.2000000030,298.1501770000,298.1764220000,298.1996460000,298.2370000000,298.2407530000,298.1593320000,298.1499940000,0.5310690400,0.2711078520,298.1516720000,0.2165341380,298.1510620000,0.2165341380,298.1510620000,0.1275263730,298.1504820000,0.0379459374,298.1500850000,298.1568910000,298.1537480000,298.1523740000,298.1516720000,298.1506650000,298.1502080000,298.1499940000,298.1501460000,0.1781293000,298.1842350000,298.1666260000,298.1568910000,298.2230220000
