 Y [ m ], Velocity [ m s^-1 ]
0.0158806890,0.0943832695
0.0158957038,0.0895137787
0.0159107186,0.0847014561
0.0159257334,0.0799566209
0.0159407482,0.0752920210
0.0159557629,0.0707235560
0.0159707777,0.0662711114
0.0159857925,0.0619596653
0.0160008073,0.0578208081
0.0160158221,0.0538942963
0.0160308369,0.0502299666
0.0160458516,0.0468893126
0.0160608664,0.0439462177
0.0160758812,0.0430339128
0.0160908960,0.0428682417
0.0161059108,0.0428135991
0.0161209255,0.0432106070
0.0161359403,0.0436520129
0.0161509551,0.0441008173
0.0161659699,0.0445567966
0.0161809847,0.0450197309
0.0161959995,0.0454894006
0.0162110142,0.0459656082
0.0162260290,0.0464481488
0.0162410438,0.0469368324
0.0162560586,0.0474314652
0.0162710734,0.0479318611
0.0162860882,0.0484378412
0.0163011029,0.0489492379
0.0163161177,0.0494658798
0.0163311325,0.0499876030
0.0163461473,0.0505142510
0.0163611621,0.0510456711
0.0163761768,0.0515817180
0.0163911916,0.0521222502
0.0164062064,0.0526671223
0.0164212212,0.0532162040
0.0164362360,0.0537693724
0.0164512508,0.0543264933
0.0164662655,0.0548874587
0.0164812803,0.0554521345
0.0164962951,0.0560204275
0.0165113099,0.0565922149
0.0165263247,0.0571673997
0.0165413395,0.0577458702
0.0165563542,0.0583275445
0.0165713690,0.0589123107
0.0165863838,0.0595000871
0.0166013986,0.0600907840
0.0166164134,0.0606843196
0.0166314282,0.0612806082
0.0166464429,0.0618795678
0.0166614577,0.0624811277
0.0166764725,0.0630851984
0.0166914873,0.0636917353
0.0167065021,0.0643006414
0.0167215168,0.0649118572
0.0167365316,0.0655253306
0.0167515464,0.0661410019
0.0167665612,0.0667587817
0.0167815760,0.0673786476
0.0167965908,0.0680004954
0.0168116055,0.0686243176
0.0168266203,0.0692500472
0.0168416351,0.0698776245
0.0168566499,0.0705070049
0.0168716647,0.0711381361
0.0168866795,0.0717709810
0.0169016942,0.0724054948
0.0169167090,0.0730416104
0.0169317238,0.0736793280
0.0169467386,0.0743185729
0.0169617534,0.0749593228
0.0169767682,0.0756015256
0.0169917829,0.0762451440
0.0170067977,0.0768901631
0.0170218125,0.0775365308
0.0170368273,0.0781842172
0.0170518421,0.0788332000
0.0170668568,0.0788680986
0.0170818716,0.0788712054
0.0170968864,0.0788821504
0.0171119012,0.0787826031
0.0171269160,0.0786539614
0.0171419308,0.0785254836
0.0171569455,0.0783971548
0.0171719603,0.0782689974
0.0171869751,0.0781410038
0.0172019899,0.0780131444
0.0172170047,0.0778854862
0.0172320195,0.0777579546
0.0172470342,0.0776306167
0.0172620490,0.0775034279
0.0172770638,0.0773764178
0.0172920786,0.0772495493
0.0173070934,0.0771228746
0.0173221082,0.0769963488
0.0173371229,0.0768700019
0.0173521377,0.0767438188
0.0173671525,0.0766178146
0.0173821673,0.0764919817
0.0173971821,0.0763663128
0.0174121968,0.0762408227
0.0174272116,0.0761155039
0.0174422264,0.0759903640
0.0174572412,0.0758653954
0.0174722560,0.0757405981
0.0174872708,0.0756159946
0.0175022855,0.0754915550
0.0175173003,0.0753673017
0.0175323151,0.0752432197
0.0175473299,0.0751193315
0.0175623447,0.0749956146
0.0175773595,0.0748720914
0.0175923742,0.0747487396
0.0176073890,0.0746255741
0.0176224038,0.0745026022
0.0176374186,0.0743798167
0.0176524334,0.0742572099
0.0176674481,0.0741347894
0.0176824629,0.0740125775
0.0176974777,0.0738905370
0.0177124925,0.0737687051
0.0177275073,0.0736470446
0.0177425221,0.0735255852
0.0177575368,0.0734043196
0.0177725516,0.0732832551
0.0177875664,0.0731623843
0.0178025812,0.0730417073
0.0178175960,0.0729212165
0.0178326108,0.0728009418
0.0178476255,0.0726808682
0.0178626403,0.0725609884
0.0178776551,0.0724413097
0.0178926699,0.0723218396
0.0179076847,0.0722025633
0.0179226995,0.0720835030
0.0179377142,0.0719646290
0.0179527290,0.0718180686
0.0179677438,0.0716379285
0.0179827586,0.0714579672
0.0179977734,0.0712781698
0.0180127881,0.0709159225
0.0180278029,0.0705570057
0.0180428177,0.0701985806
0.0180578325,0.0698406398
0.0180728473,0.0694831982
0.0180878621,0.0691262707
0.0181028768,0.0687698498
0.0181178916,0.0684139580
0.0181329064,0.0680585951
0.0181479212,0.0677037686
0.0181629360,0.0673495010
0.0181779508,0.0669957772
0.0181929655,0.0666426271
0.0182079803,0.0662900433
0.0182229951,0.0659380481
0.0182380099,0.0655866489
0.0182530247,0.0652375817
0.0182680395,0.0647631511
0.0182830542,0.0643088073
0.0182980690,0.0638562813
0.0183130838,0.0634055957
0.0183280986,0.0629567876
0.0183431134,0.0625099167
0.0183581281,0.0620650053
0.0183731429,0.0616221055
0.0183881577,0.0611812547
0.0184031725,0.0607425012
0.0184181873,0.0603058860
0.0184332021,0.0598714612
0.0184482168,0.0594392829
0.0184632316,0.0590093844
0.0184782464,0.0585818216
0.0184932612,0.0581566505
0.0185082760,0.0577339195
0.0185232908,0.0573136844
0.0185383055,0.0568960011
0.0185533203,0.0564809181
0.0185683351,0.0560685061
0.0185833499,0.0556588136
0.0185983647,0.0552519076
0.0186133794,0.0548478514
0.0186283942,0.0544467047
0.0186434090,0.0540485308
0.0186584238,0.0536534041
0.0186734386,0.0532613769
0.0186884534,0.0528725348
0.0187034681,0.0524869375
0.0187184829,0.0521046668
0.0187334977,0.0517257862
0.0187485125,0.0513503738
0.0187635273,0.0509785116
0.0187785421,0.0506102741
0.0187935568,0.0502457358
0.0188085716,0.0498849824
0.0188235864,0.0495281070
0.0188386012,0.0491751730
0.0188536160,0.0488262810
0.0188686308,0.0484815128
0.0188836455,0.0481409580
0.0188986603,0.0478047095
0.0189136751,0.0474728569
0.0189286899,0.0471454933
0.0189437047,0.0468227081
0.0189587194,0.0465046018
0.0189737342,0.0461912714
0.0189887490,0.0458828099
0.0190037638,0.0455793217
0.0190187786,0.0452809073
0.0190337934,0.0449876599
0.0190488081,0.0446996875
0.0190638229,0.0444170907
0.0190788377,0.0441399701
0.0190938525,0.0438684411
0.0191088673,0.0436025932
0.0191238821,0.0433425382
0.0191388968,0.0430883877
0.0191539116,0.0429455116
0.0191689264,0.0428866036
0.0191839412,0.0428327732
0.0191989560,0.0427840240
0.0192139708,0.0427403785
0.0192289855,0.0427018553
0.0192440003,0.0426684655
0.0192590151,0.0426402241
0.0192740299,0.0426171385
0.0192890447,0.0425992161
0.0193040594,0.0425864644
0.0193190742,0.0425788909
0.0193340890,0.0425764956
0.0193491038,0.0425792821
0.0193641186,0.0425872430
0.0193791334,0.0426003784
0.0193941481,0.0426186882
0.0194091629,0.0426421613
0.0194241777,0.0426758714
0.0194391925,0.0424341336
0.0194542073,0.0422283411
0.0194692221,0.0420242734
0.0194842368,0.0418219604
0.0194992516,0.0416214243
0.0195142664,0.0414226949
0.0195292812,0.0412257947
0.0195442960,0.0410307571
0.0195593107,0.0408375934
0.0195743255,0.0406463481
0.0195893403,0.0404570401
0.0196043551,0.0402696915
0.0196193699,0.0400843397
0.0196343847,0.0399010107
0.0196493994,0.0397197194
0.0196644142,0.0395405144
0.0196794290,0.0393634140
0.0196944438,0.0391884409
0.0197094586,0.0390156358
0.0197244734,0.0388450213
0.0197394881,0.0386766270
0.0197545029,0.0385104790
0.0197695177,0.0383466110
0.0197845325,0.0381850488
0.0197995473,0.0380258225
0.0198145621,0.0378689654
0.0198295768,0.0377145037
0.0198445916,0.0375624709
0.0198596064,0.0374128856
0.0198746212,0.0372657888
0.0198896360,0.0371212028
0.0199046507,0.0369791687
0.0199196655,0.0368397012
